ward,precinct,total,Darren Bailey & Stephanie Trussell,Darren Bailey & Stephanie Trussell Percent,Paul Schimpf & Carolyn Schofield,Paul Schimpf & Carolyn Schofield Percent,Richard C. Irvin & Avery Bourne,Richard C. Irvin & Avery Bourne Percent,Gary Rabine & Aaron Del Mar,Gary Rabine & Aaron Del Mar Percent,Max Solomon & Latasha H. Fields,Max Solomon & Latasha H. Fields Percent,Jesse Sullivan & Kathleen Murphy,Jesse Sullivan & Kathleen Murphy Percent,precinct_id
30,1,22,10,45.45,0,0.0,5,22.73,2,9.09,1,4.55,4,18.18,30001
30,2,32,21,65.63,1,3.13,2,6.25,3,9.38,3,9.38,2,6.25,30002
30,3,14,8,57.14,1,7.14,1,7.14,1,7.14,0,0.0,3,21.43,30003
30,4,21,12,57.14,0,0.0,2,9.52,2,9.52,0,0.0,5,23.81,30004
30,5,10,5,50.0,1,10.0,1,10.0,0,0.0,0,0.0,3,30.0,30005
30,6,8,5,62.5,0,0.0,0,0.0,0,0.0,1,12.5,2,25.0,30006
30,7,31,22,70.97,1,3.23,3,9.68,0,0.0,0,0.0,5,16.13,30007
30,8,16,14,87.5,0,0.0,2,12.5,0,0.0,0,0.0,0,0.0,30008
30,9,23,6,26.09,1,4.35,6,26.09,3,13.04,0,0.0,7,30.43,30009
30,10,25,11,44.0,1,4.0,7,28.0,4,16.0,1,4.0,1,4.0,30010
30,11,12,8,66.67,0,0.0,1,8.33,1,8.33,0,0.0,2,16.67,30011
30,12,14,9,64.29,1,7.14,1,7.14,2,14.29,0,0.0,1,7.14,30012
30,13,18,9,50.0,0,0.0,3,16.67,4,22.22,0,0.0,2,11.11,30013
30,14,13,6,46.15,0,0.0,3,23.08,1,7.69,0,0.0,3,23.08,30014
30,15,12,6,50.0,0,0.0,4,33.33,0,0.0,0,0.0,2,16.67,30015
30,16,14,6,42.86,0,0.0,1,7.14,3,21.43,1,7.14,3,21.43,30016
30,17,26,14,53.85,0,0.0,4,15.38,2,7.69,0,0.0,6,23.08,30017
30,18,12,7,58.33,0,0.0,1,8.33,2,16.67,1,8.33,1,8.33,30018
30,19,19,7,36.84,0,0.0,2,10.53,3,15.79,0,0.0,7,36.84,30019
30,20,18,11,61.11,0,0.0,1,5.56,2,11.11,1,5.56,3,16.67,30020
30,21,19,7,36.84,2,10.53,4,21.05,1,5.26,1,5.26,4,21.05,30021
30,22,17,8,47.06,1,5.88,5,29.41,1,5.88,0,0.0,2,11.76,30022
30,23,20,10,50.0,0,0.0,5,25.0,1,5.0,0,0.0,4,20.0,30023
30,24,21,13,61.9,1,4.76,2,9.52,3,14.29,0,0.0,2,9.52,30024
30,25,27,15,55.56,2,7.41,5,18.52,1,3.7,0,0.0,4,14.81,30025
30,26,13,8,61.54,0,0.0,2,15.38,0,0.0,1,7.69,2,15.38,30026
30,27,17,6,35.29,0,0.0,3,17.65,4,23.53,1,5.88,3,17.65,30027
30,28,11,4,36.36,0,0.0,4,36.36,1,9.09,0,0.0,2,18.18,30028
30,29,8,7,87.5,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0,30029
30,30,6,0,0.0,0,0.0,3,50.0,1,16.67,0,0.0,2,33.33,30030
30,31,22,10,45.45,0,0.0,3,13.64,1,4.55,0,0.0,8,36.36,30031
30,32,8,5,62.5,0,0.0,3,37.5,0,0.0,0,0.0,0,0.0,30032
31,1,13,3,23.08,0,0.0,4,30.77,4,30.77,0,0.0,2,15.38,31001
31,2,8,3,37.5,1,12.5,1,12.5,2,25.0,0,0.0,1,12.5,31002
31,3,19,11,57.89,2,10.53,2,10.53,1,5.26,0,0.0,3,15.79,31003
31,4,8,3,37.5,0,0.0,3,37.5,0,0.0,0,0.0,2,25.0,31004
31,5,10,1,10.0,0,0.0,2,20.0,0,0.0,0,0.0,7,70.0,31005
31,6,13,10,76.92,0,0.0,1,7.69,0,0.0,1,7.69,1,7.69,31006
31,7,6,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,4,66.67,31007
31,8,7,4,57.14,0,0.0,2,28.57,1,14.29,0,0.0,0,0.0,31008
31,9,9,4,44.44,2,22.22,1,11.11,0,0.0,0,0.0,2,22.22,31009
31,10,11,4,36.36,0,0.0,0,0.0,1,9.09,0,0.0,6,54.55,31010
31,11,13,8,61.54,1,7.69,3,23.08,0,0.0,0,0.0,1,7.69,31011
31,12,15,8,53.33,0,0.0,4,26.67,2,13.33,0,0.0,1,6.67,31012
31,13,4,2,50.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,31013
31,14,12,4,33.33,2,16.67,1,8.33,1,8.33,0,0.0,4,33.33,31014
31,15,11,3,27.27,0,0.0,2,18.18,1,9.09,0,0.0,5,45.45,31015
31,16,9,2,22.22,0,0.0,2,22.22,0,0.0,1,11.11,4,44.44,31016
31,17,8,4,50.0,2,25.0,1,12.5,0,0.0,0,0.0,1,12.5,31017
31,18,5,2,40.0,1,20.0,0,0.0,0,0.0,0,0.0,2,40.0,31018
31,19,7,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,6,85.71,31019
31,20,11,7,63.64,0,0.0,1,9.09,2,18.18,0,0.0,1,9.09,31020
31,21,3,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,31021
31,22,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31022
31,23,7,3,42.86,1,14.29,1,14.29,0,0.0,0,0.0,2,28.57,31023
31,24,17,10,58.82,2,11.76,0,0.0,3,17.65,0,0.0,2,11.76,31024
31,25,11,5,45.45,2,18.18,0,0.0,1,9.09,0,0.0,3,27.27,31025
31,26,14,8,57.14,1,7.14,2,14.29,1,7.14,0,0.0,2,14.29,31026
31,27,11,7,63.64,1,9.09,0,0.0,0,0.0,0,0.0,3,27.27,31027
31,28,10,4,40.0,1,10.0,2,20.0,1,10.0,0,0.0,2,20.0,31028
31,29,8,4,50.0,0,0.0,2,25.0,0,0.0,0,0.0,2,25.0,31029
31,30,2,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,31030
31,31,17,6,35.29,1,5.88,1,5.88,3,17.65,0,0.0,6,35.29,31031
31,32,7,7,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31032
31,33,9,5,55.56,0,0.0,2,22.22,0,0.0,0,0.0,2,22.22,31033
31,34,9,5,55.56,1,11.11,1,11.11,1,11.11,0,0.0,1,11.11,31034
31,35,10,4,40.0,0,0.0,3,30.0,0,0.0,0,0.0,3,30.0,31035
31,36,10,4,40.0,0,0.0,0,0.0,2,20.0,0,0.0,4,40.0,31036
31,37,7,5,71.43,0,0.0,2,28.57,0,0.0,0,0.0,0,0.0,31037
31,38,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,31038
31,39,8,5,62.5,1,12.5,2,25.0,0,0.0,0,0.0,0,0.0,31039
31,40,6,4,66.67,0,0.0,0,0.0,1,16.67,0,0.0,1,16.67,31040
31,41,12,5,41.67,0,0.0,0,0.0,0,0.0,0,0.0,7,58.33,31041
32,1,15,6,40.0,1,6.67,4,26.67,1,6.67,0,0.0,3,20.0,32001
32,2,15,1,6.67,2,13.33,9,60.0,1,6.67,0,0.0,2,13.33,32002
32,3,12,5,41.67,0,0.0,7,58.33,0,0.0,0,0.0,0,0.0,32003
32,4,17,1,5.88,3,17.65,10,58.82,1,5.88,0,0.0,2,11.76,32004
32,5,16,4,25.0,0,0.0,10,62.5,0,0.0,0,0.0,2,12.5,32005
32,6,18,4,22.22,3,16.67,7,38.89,0,0.0,0,0.0,4,22.22,32006
32,7,12,4,33.33,4,33.33,3,25.0,1,8.33,0,0.0,0,0.0,32007
32,8,33,5,15.15,5,15.15,18,54.55,0,0.0,0,0.0,5,15.15,32008
32,9,17,4,23.53,1,5.88,9,52.94,1,5.88,0,0.0,2,11.76,32009
32,10,38,8,21.05,3,7.89,23,60.53,1,2.63,0,0.0,3,7.89,32010
32,11,8,3,37.5,0,0.0,3,37.5,1,12.5,0,0.0,1,12.5,32011
32,12,9,2,22.22,0,0.0,3,33.33,1,11.11,0,0.0,3,33.33,32012
32,13,24,6,25.0,1,4.17,11,45.83,3,12.5,0,0.0,3,12.5,32013
32,14,11,4,36.36,1,9.09,2,18.18,1,9.09,0,0.0,3,27.27,32014
32,15,25,9,36.0,2,8.0,10,40.0,2,8.0,0,0.0,2,8.0,32015
32,16,15,6,40.0,1,6.67,5,33.33,3,20.0,0,0.0,0,0.0,32016
32,17,10,5,50.0,0,0.0,1,10.0,2,20.0,0,0.0,2,20.0,32017
32,18,25,3,12.0,1,4.0,15,60.0,2,8.0,0,0.0,4,16.0,32018
32,19,15,2,13.33,2,13.33,5,33.33,1,6.67,0,0.0,5,33.33,32019
32,20,7,4,57.14,0,0.0,2,28.57,0,0.0,0,0.0,1,14.29,32020
32,21,23,8,34.78,2,8.7,10,43.48,0,0.0,0,0.0,3,13.04,32021
32,22,10,3,30.0,0,0.0,5,50.0,0,0.0,0,0.0,2,20.0,32022
32,23,17,6,35.29,2,11.76,7,41.18,0,0.0,1,5.88,1,5.88,32023
32,24,22,10,45.45,1,4.55,7,31.82,1,4.55,0,0.0,3,13.64,32024
32,25,8,0,0.0,3,37.5,5,62.5,0,0.0,0,0.0,0,0.0,32025
32,26,13,3,23.08,2,15.38,5,38.46,1,7.69,0,0.0,2,15.38,32026
32,27,32,7,21.88,2,6.25,9,28.13,6,18.75,0,0.0,8,25.0,32027
32,28,8,5,62.5,0,0.0,2,25.0,1,12.5,0,0.0,0,0.0,32028
32,29,24,11,45.83,1,4.17,8,33.33,2,8.33,0,0.0,2,8.33,32029
32,30,30,6,20.0,0,0.0,20,66.67,1,3.33,0,0.0,3,10.0,32030
32,31,23,7,30.43,1,4.35,11,47.83,0,0.0,0,0.0,4,17.39,32031
32,32,15,5,33.33,2,13.33,6,40.0,1,6.67,0,0.0,1,6.67,32032
32,33,30,12,40.0,1,3.33,6,20.0,0,0.0,0,0.0,11,36.67,32033
32,34,10,3,30.0,3,30.0,2,20.0,1,10.0,0,0.0,1,10.0,32034
32,35,26,6,23.08,2,7.69,15,57.69,1,3.85,0,0.0,2,7.69,32035
32,36,18,10,55.56,1,5.56,4,22.22,0,0.0,0,0.0,3,16.67,32036
32,37,21,11,52.38,1,4.76,6,28.57,1,4.76,0,0.0,2,9.52,32037
32,38,26,7,26.92,0,0.0,15,57.69,2,7.69,0,0.0,2,7.69,32038
32,39,37,11,29.73,1,2.7,18,48.65,1,2.7,0,0.0,6,16.22,32039
32,40,22,5,22.73,3,13.64,7,31.82,1,4.55,0,0.0,6,27.27,32040
32,41,30,8,26.67,1,3.33,11,36.67,0,0.0,1,3.33,9,30.0,32041
32,42,30,8,26.67,0,0.0,16,53.33,2,6.67,0,0.0,4,13.33,32042
32,43,9,5,55.56,0,0.0,2,22.22,1,11.11,0,0.0,1,11.11,32043
33,1,6,3,50.0,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,33001
33,2,26,11,42.31,2,7.69,4,15.38,4,15.38,0,0.0,5,19.23,33002
33,3,6,1,16.67,0,0.0,4,66.67,0,0.0,1,16.67,0,0.0,33003
33,4,21,7,33.33,2,9.52,3,14.29,2,9.52,1,4.76,6,28.57,33004
33,5,17,7,41.18,2,11.76,5,29.41,0,0.0,0,0.0,3,17.65,33005
33,6,9,4,44.44,0,0.0,2,22.22,0,0.0,0,0.0,3,33.33,33006
33,7,21,12,57.14,1,4.76,2,9.52,1,4.76,0,0.0,5,23.81,33007
33,8,16,7,43.75,2,12.5,5,31.25,1,6.25,0,0.0,1,6.25,33008
33,9,29,11,37.93,1,3.45,10,34.48,2,6.9,0,0.0,5,17.24,33009
33,10,17,7,41.18,0,0.0,3,17.65,1,5.88,0,0.0,6,35.29,33010
33,11,17,7,41.18,1,5.88,4,23.53,2,11.76,0,0.0,3,17.65,33011
33,12,7,2,28.57,0,0.0,2,28.57,1,14.29,0,0.0,2,28.57,33012
33,13,20,5,25.0,0,0.0,10,50.0,3,15.0,0,0.0,2,10.0,33013
33,14,15,7,46.67,0,0.0,4,26.67,1,6.67,0,0.0,3,20.0,33014
33,15,16,7,43.75,0,0.0,2,12.5,1,6.25,1,6.25,5,31.25,33015
33,16,17,6,35.29,0,0.0,5,29.41,0,0.0,3,17.65,3,17.65,33016
33,17,22,10,45.45,1,4.55,5,22.73,0,0.0,2,9.09,4,18.18,33017
33,18,16,10,62.5,0,0.0,2,12.5,1,6.25,0,0.0,3,18.75,33018
33,19,20,9,45.0,0,0.0,8,40.0,2,10.0,0,0.0,1,5.0,33019
33,20,9,4,44.44,0,0.0,2,22.22,1,11.11,1,11.11,1,11.11,33020
33,21,9,4,44.44,1,11.11,2,22.22,0,0.0,0,0.0,2,22.22,33021
33,22,25,15,60.0,1,4.0,4,16.0,1,4.0,0,0.0,4,16.0,33022
33,23,14,5,35.71,1,7.14,4,28.57,0,0.0,0,0.0,4,28.57,33023
33,24,20,8,40.0,2,10.0,5,25.0,1,5.0,0,0.0,4,20.0,33024
33,25,17,6,35.29,0,0.0,5,29.41,4,23.53,1,5.88,1,5.88,33025
33,26,9,7,77.78,1,11.11,0,0.0,1,11.11,0,0.0,0,0.0,33026
33,27,20,6,30.0,0,0.0,4,20.0,5,25.0,0,0.0,5,25.0,33027
33,28,13,7,53.85,2,15.38,2,15.38,0,0.0,1,7.69,1,7.69,33028
34,1,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,34001
34,2,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34002
34,3,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34003
34,4,4,2,50.0,0,0.0,1,25.0,0,0.0,0,0.0,1,25.0,34004
34,5,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,34005
34,6,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34006
34,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34007
34,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34008
34,9,4,2,50.0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,34009
34,10,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,34010
34,11,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,34011
34,12,3,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,34012
34,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34013
34,14,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34014
34,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34015
34,16,3,0,0.0,0,0.0,2,66.67,1,33.33,0,0.0,0,0.0,34016
34,17,6,0,0.0,0,0.0,3,50.0,0,0.0,2,33.33,1,16.67,34017
34,18,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,34018
34,19,3,2,66.67,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,34019
34,20,3,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,2,66.67,34020
34,21,2,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,34021
34,22,4,1,25.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,34022
34,23,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,34023
34,24,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,34024
34,25,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34025
34,26,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34026
34,27,3,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,2,66.67,34027
34,28,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,34028
34,29,4,0,0.0,0,0.0,3,75.0,0,0.0,1,25.0,0,0.0,34029
34,30,2,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,34030
34,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34031
34,32,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34032
34,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34033
34,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34034
34,35,4,2,50.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,34035
34,36,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,34036
34,37,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,34037
34,38,2,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,34038
34,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34039
34,40,4,1,25.0,0,0.0,1,25.0,0,0.0,1,25.0,1,25.0,34040
34,41,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,34041
34,42,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,34042
34,43,4,0,0.0,0,0.0,4,100.0,0,0.0,0,0.0,0,0.0,34043
34,44,2,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,34044
34,45,2,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,34045
34,46,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34046
34,47,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34047
34,48,3,2,66.67,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,34048
34,49,4,1,25.0,0,0.0,1,25.0,1,25.0,0,0.0,1,25.0,34049
34,50,3,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,34050
34,51,4,1,25.0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,34051
34,52,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,34052
34,53,8,2,25.0,0,0.0,6,75.0,0,0.0,0,0.0,0,0.0,34053
35,1,21,16,76.19,0,0.0,3,14.29,0,0.0,1,4.76,1,4.76,35001
35,2,18,11,61.11,0,0.0,3,16.67,0,0.0,0,0.0,4,22.22,35002
35,3,11,6,54.55,1,9.09,1,9.09,1,9.09,0,0.0,2,18.18,35003
35,4,19,6,31.58,2,10.53,4,21.05,2,10.53,0,0.0,5,26.32,35004
35,5,6,1,16.67,0,0.0,2,33.33,2,33.33,0,0.0,1,16.67,35005
35,6,8,3,37.5,1,12.5,3,37.5,0,0.0,1,12.5,0,0.0,35006
35,7,8,3,37.5,0,0.0,5,62.5,0,0.0,0,0.0,0,0.0,35007
35,8,11,4,36.36,1,9.09,1,9.09,2,18.18,1,9.09,2,18.18,35008
35,9,23,9,39.13,0,0.0,5,21.74,1,4.35,0,0.0,8,34.78,35009
35,10,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,35010
35,11,12,3,25.0,2,16.67,1,8.33,3,25.0,1,8.33,2,16.67,35011
35,12,6,4,66.67,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,35012
35,13,3,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,2,66.67,35013
35,14,8,4,50.0,0,0.0,0,0.0,3,37.5,0,0.0,1,12.5,35014
35,15,18,11,61.11,1,5.56,4,22.22,0,0.0,1,5.56,1,5.56,35015
35,16,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,35016
35,17,6,2,33.33,0,0.0,1,16.67,1,16.67,0,0.0,2,33.33,35017
35,18,7,0,0.0,0,0.0,4,57.14,0,0.0,1,14.29,2,28.57,35018
35,19,7,2,28.57,1,14.29,1,14.29,0,0.0,0,0.0,3,42.86,35019
35,20,11,3,27.27,0,0.0,6,54.55,0,0.0,0,0.0,2,18.18,35020
35,21,8,3,37.5,2,25.0,1,12.5,1,12.5,0,0.0,1,12.5,35021
35,22,8,3,37.5,0,0.0,3,37.5,1,12.5,0,0.0,1,12.5,35022
35,23,21,6,28.57,0,0.0,5,23.81,4,19.05,1,4.76,5,23.81,35023
35,24,7,1,14.29,0,0.0,2,28.57,0,0.0,1,14.29,3,42.86,35024
35,25,4,3,75.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,35025
35,26,14,6,42.86,0,0.0,4,28.57,0,0.0,0,0.0,4,28.57,35026
35,27,13,7,53.85,0,0.0,3,23.08,2,15.38,0,0.0,1,7.69,35027
35,28,15,7,46.67,0,0.0,1,6.67,1,6.67,0,0.0,6,40.0,35028
35,29,11,7,63.64,0,0.0,1,9.09,2,18.18,0,0.0,1,9.09,35029
35,30,11,2,18.18,0,0.0,4,36.36,1,9.09,0,0.0,4,36.36,35030
35,31,15,12,80.0,0,0.0,0,0.0,1,6.67,0,0.0,2,13.33,35031
36,1,17,9,52.94,2,11.76,2,11.76,2,11.76,0,0.0,2,11.76,36001
36,2,21,11,52.38,0,0.0,2,9.52,1,4.76,1,4.76,6,28.57,36002
36,3,23,12,52.17,3,13.04,4,17.39,1,4.35,2,8.7,1,4.35,36003
36,4,9,6,66.67,1,11.11,0,0.0,0,0.0,1,11.11,1,11.11,36004
36,5,16,6,37.5,2,12.5,1,6.25,0,0.0,0,0.0,7,43.75,36005
36,6,16,8,50.0,2,12.5,2,12.5,0,0.0,0,0.0,4,25.0,36006
36,7,47,24,51.06,0,0.0,6,12.77,7,14.89,0,0.0,10,21.28,36007
36,8,4,2,50.0,0,0.0,1,25.0,0,0.0,0,0.0,1,25.0,36008
36,9,15,8,53.33,1,6.67,2,13.33,1,6.67,0,0.0,3,20.0,36009
36,10,33,14,42.42,1,3.03,5,15.15,4,12.12,2,6.06,7,21.21,36010
36,11,12,3,25.0,0,0.0,0,0.0,3,25.0,0,0.0,6,50.0,36011
36,12,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,36012
36,13,3,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,36013
36,14,20,7,35.0,0,0.0,5,25.0,2,10.0,0,0.0,6,30.0,36014
36,15,38,21,55.26,3,7.89,6,15.79,2,5.26,0,0.0,6,15.79,36015
36,16,23,10,43.48,0,0.0,4,17.39,2,8.7,0,0.0,7,30.43,36016
36,17,36,21,58.33,0,0.0,4,11.11,3,8.33,0,0.0,8,22.22,36017
36,18,25,15,60.0,1,4.0,0,0.0,1,4.0,0,0.0,8,32.0,36018
36,19,19,12,63.16,0,0.0,1,5.26,3,15.79,1,5.26,2,10.53,36019
36,20,36,22,61.11,1,2.78,3,8.33,1,2.78,3,8.33,6,16.67,36020
36,21,7,1,14.29,2,28.57,2,28.57,1,14.29,0,0.0,1,14.29,36021
36,22,12,6,50.0,2,16.67,3,25.0,1,8.33,0,0.0,0,0.0,36022
36,23,18,3,16.67,0,0.0,6,33.33,1,5.56,1,5.56,7,38.89,36023
36,24,34,17,50.0,1,2.94,2,5.88,5,14.71,2,5.88,7,20.59,36024
36,25,5,2,40.0,0,0.0,1,20.0,0,0.0,0,0.0,2,40.0,36025
36,26,45,23,51.11,5,11.11,2,4.44,3,6.67,1,2.22,11,24.44,36026
36,27,17,6,35.29,0,0.0,7,41.18,1,5.88,0,0.0,3,17.65,36027
36,28,32,22,68.75,1,3.13,3,9.38,4,12.5,0,0.0,2,6.25,36028
36,29,34,18,52.94,2,5.88,5,14.71,4,11.76,1,2.94,4,11.76,36029
36,30,25,7,28.0,1,4.0,12,48.0,3,12.0,0,0.0,2,8.0,36030
37,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37001
37,2,3,1,33.33,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,37002
37,3,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,37003
37,4,5,3,60.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0,37004
37,5,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,37005
37,6,4,2,50.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,37006
37,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37007
37,8,5,3,60.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,37008
37,9,5,1,20.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0,37009
37,10,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,37010
37,11,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37011
37,12,4,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,3,75.0,37012
37,13,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,37013
37,14,3,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,1,33.33,37014
37,15,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,37015
37,16,3,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37016
37,17,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,37017
37,18,6,3,50.0,0,0.0,1,16.67,0,0.0,0,0.0,2,33.33,37018
37,19,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37019
37,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37020
37,21,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,37021
37,22,4,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37022
37,23,3,1,33.33,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,37023
37,24,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,37024
37,25,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,37025
37,26,9,5,55.56,1,11.11,1,11.11,1,11.11,0,0.0,1,11.11,37026
37,27,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,37027
37,28,3,1,33.33,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,37028
37,29,10,4,40.0,0,0.0,1,10.0,0,0.0,0,0.0,5,50.0,37029
37,30,3,2,66.67,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,37030
37,31,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,37031
37,32,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37032
37,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37033
37,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37034
37,35,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37035
37,36,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37036
37,37,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37037
37,38,5,4,80.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,37038
37,39,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,37039
37,40,6,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,5,83.33,37040
37,41,6,1,16.67,0,0.0,3,50.0,1,16.67,0,0.0,1,16.67,37041
38,1,22,6,27.27,0,0.0,5,22.73,2,9.09,2,9.09,7,31.82,38001
38,2,98,57,58.16,1,1.02,15,15.31,5,5.1,0,0.0,20,20.41,38002
38,3,34,20,58.82,0,0.0,4,11.76,2,5.88,0,0.0,8,23.53,38003
38,4,45,21,46.67,1,2.22,11,24.44,3,6.67,1,2.22,8,17.78,38004
38,5,48,25,52.08,0,0.0,7,14.58,4,8.33,0,0.0,12,25.0,38005
38,6,52,37,71.15,1,1.92,2,3.85,3,5.77,0,0.0,9,17.31,38006
