ward,precinct,total,Kirk W. Dillard,Kirk W. Dillard Percent,Bill Brady,Bill Brady Percent,Robert J. ''Bob'' Schillerstrom,Robert J. ''Bob'' Schillerstrom Percent,Adam Andrzejewski,Adam Andrzejewski Percent,Dan Proft,Dan Proft Percent,Jim Ryan,Jim Ryan Percent,Andy McKenna,Andy McKenna Percent,precinct_id
26,51,11,3,27.27,3,27.27,0,0.0,2,18.18,1,9.09,1,9.09,1,9.09,26051
26,52,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,26052
26,53,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,26053
26,54,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,26054
26,55,5,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,1,20.0,3,60.0,26055
26,56,7,0,0.0,0,0.0,0,0.0,2,28.57,1,14.29,2,28.57,2,28.57,26056
26,57,5,1,20.0,1,20.0,1,20.0,1,20.0,0,0.0,1,20.0,0,0.0,26057
26,58,3,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,26058
26,59,11,2,18.18,1,9.09,1,9.09,3,27.27,0,0.0,0,0.0,4,36.36,26059
26,60,9,1,11.11,0,0.0,0,0.0,3,33.33,0,0.0,2,22.22,3,33.33,26060
26,61,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,26061
26,62,6,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,0,0.0,4,66.67,26062
26,63,5,1,20.0,2,40.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,26063
27,1,42,8,19.05,1,2.38,0,0.0,4,9.52,3,7.14,7,16.67,19,45.24,27001
27,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27002
27,3,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27003
27,4,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,60.0,2,40.0,27004
27,5,16,3,18.75,0,0.0,0,0.0,3,18.75,1,6.25,3,18.75,6,37.5,27005
27,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27006
27,7,30,6,20.0,2,6.67,0,0.0,8,26.67,2,6.67,2,6.67,10,33.33,27007
27,8,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,27008
27,9,8,2,25.0,0,0.0,0,0.0,0,0.0,1,12.5,1,12.5,4,50.0,27009
27,10,5,1,20.0,2,40.0,0,0.0,0,0.0,0,0.0,1,20.0,1,20.0,27010
27,11,22,3,13.64,1,4.55,0,0.0,1,4.55,5,22.73,4,18.18,8,36.36,27011
27,12,38,11,28.95,1,2.63,0,0.0,3,7.89,5,13.16,10,26.32,8,21.05,27012
27,13,13,3,23.08,2,15.38,0,0.0,1,7.69,1,7.69,5,38.46,1,7.69,27013
27,14,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,27014
27,15,3,2,66.67,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,27015
27,16,8,1,12.5,0,0.0,0,0.0,0,0.0,2,25.0,2,25.0,3,37.5,27016
27,17,25,7,28.0,0,0.0,0,0.0,0,0.0,2,8.0,5,20.0,11,44.0,27017
27,18,24,2,8.33,0,0.0,0,0.0,2,8.33,9,37.5,6,25.0,5,20.83,27018
27,19,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,27019
27,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27020
27,21,4,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,27021
27,22,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27022
27,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27023
27,24,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,27024
27,25,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27025
27,26,3,0,0.0,1,33.33,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,27026
27,27,6,1,16.67,1,16.67,0,0.0,0,0.0,2,33.33,2,33.33,0,0.0,27027
27,28,26,6,23.08,1,3.85,0,0.0,3,11.54,0,0.0,6,23.08,10,38.46,27028
27,29,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27029
27,30,3,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27030
27,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27031
27,32,9,1,11.11,0,0.0,0,0.0,5,55.56,0,0.0,2,22.22,1,11.11,27032
27,33,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,27033
27,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27034
27,35,12,3,25.0,0,0.0,1,8.33,3,25.0,1,8.33,1,8.33,3,25.0,27035
27,36,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,27036
27,37,9,0,0.0,1,11.11,0,0.0,0,0.0,1,11.11,2,22.22,5,55.56,27037
27,38,6,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,2,33.33,3,50.0,27038
27,39,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27039
27,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27040
27,41,22,6,27.27,3,13.64,0,0.0,2,9.09,0,0.0,5,22.73,6,27.27,27041
27,42,18,0,0.0,1,5.56,0,0.0,3,16.67,0,0.0,4,22.22,10,55.56,27042
27,43,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,27043
27,44,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,27044
27,45,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27045
27,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27046
27,47,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,27047
27,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27048
27,49,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,27049
27,50,38,3,7.89,2,5.26,0,0.0,9,23.68,5,13.16,6,15.79,13,34.21,27050
27,51,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27051
27,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27052
27,53,10,5,50.0,0,0.0,0,0.0,3,30.0,0,0.0,0,0.0,2,20.0,27053
27,54,21,4,19.05,1,4.76,1,4.76,1,4.76,1,4.76,1,4.76,12,57.14,27054
27,55,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,27055
27,56,10,1,10.0,1,10.0,1,10.0,2,20.0,0,0.0,2,20.0,3,30.0,27056
27,57,19,3,15.79,1,5.26,0,0.0,3,15.79,2,10.53,4,21.05,6,31.58,27057
27,58,19,2,10.53,0,0.0,0,0.0,1,5.26,0,0.0,4,21.05,12,63.16,27058
27,59,14,3,21.43,1,7.14,0,0.0,1,7.14,1,7.14,4,28.57,4,28.57,27059
28,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28001
28,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28002
28,3,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28003
28,4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28004
28,5,6,2,33.33,0,0.0,0,0.0,2,33.33,1,16.67,0,0.0,1,16.67,28005
28,6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,28006
28,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28007
28,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28008
28,9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28009
28,10,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28010
28,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28011
28,12,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28012
28,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28013
28,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28014
28,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28015
28,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28016
28,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28017
28,18,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28018
28,19,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,28019
28,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28020
28,21,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,28021
28,22,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28022
28,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28023
28,24,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28024
28,25,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28025
28,26,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,28026
28,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28027
28,28,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28028
28,29,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,28029
28,30,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28030
28,31,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,28031
28,32,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28032
28,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28033
28,34,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28034
28,35,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28035
28,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28036
28,37,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,28037
28,38,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28038
28,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28039
28,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28040
28,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28041
28,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28042
28,43,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28043
28,44,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28044
28,45,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28045
28,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28046
28,47,7,1,14.29,0,0.0,1,14.29,0,0.0,0,0.0,3,42.86,2,28.57,28047
28,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28048
28,49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28049
28,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28050
28,51,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,75.0,1,25.0,28051
28,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28052
28,53,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28053
28,54,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28054
28,55,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28055
28,56,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28056
28,57,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28057
28,58,4,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,28058
28,59,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28059
28,60,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,28060
28,61,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28061
29,1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,29001
29,2,9,0,0.0,0,0.0,0,0.0,3,33.33,0,0.0,4,44.44,2,22.22,29002
29,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29003
29,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29004
29,5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29005
29,6,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,29006
29,7,9,2,22.22,1,11.11,0,0.0,1,11.11,0,0.0,3,33.33,2,22.22,29007
29,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29008
29,9,20,0,0.0,1,5.0,0,0.0,11,55.0,2,10.0,4,20.0,2,10.0,29009
29,10,6,0,0.0,1,16.67,0,0.0,2,33.33,1,16.67,1,16.67,1,16.67,29010
29,11,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29011
29,12,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,29012
29,13,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29013
29,14,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29014
29,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29015
29,16,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,29016
29,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29017
29,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29018
29,19,3,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29019
29,20,4,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,1,25.0,0,0.0,29020
29,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29021
29,22,10,1,10.0,1,10.0,0,0.0,5,50.0,0,0.0,1,10.0,2,20.0,29022
29,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29023
29,24,3,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,2,66.67,29024
29,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29025
29,26,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,29026
29,27,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,29027
29,28,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,1,33.33,29028
29,29,3,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,29029
29,30,8,0,0.0,0,0.0,0,0.0,4,50.0,0,0.0,4,50.0,0,0.0,29030
29,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29031
29,32,11,1,9.09,0,0.0,0,0.0,4,36.36,2,18.18,3,27.27,1,9.09,29032
29,33,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29033
29,34,5,3,60.0,0,0.0,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,29034
29,35,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29035
29,36,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,29036
29,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29037
29,38,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29038
29,39,4,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,2,50.0,0,0.0,29039
29,40,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,29040
29,41,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29041
29,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29042
29,43,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29043
29,44,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29044
29,45,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,29045
29,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29046
29,47,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,29047
29,48,5,0,0.0,2,40.0,0,0.0,2,40.0,0,0.0,0,0.0,1,20.0,29048
29,49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29049
30,1,16,3,18.75,1,6.25,0,0.0,4,25.0,2,12.5,1,6.25,5,31.25,30001
30,2,6,0,0.0,0,0.0,0,0.0,4,66.67,0,0.0,2,33.33,0,0.0,30002
30,3,15,1,6.67,3,20.0,0,0.0,5,33.33,1,6.67,3,20.0,2,13.33,30003
30,4,8,0,0.0,3,37.5,0,0.0,2,25.0,0,0.0,2,25.0,1,12.5,30004
30,5,3,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,30005
30,6,10,2,20.0,1,10.0,1,10.0,0,0.0,0,0.0,3,30.0,3,30.0,30006
30,7,5,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,3,60.0,1,20.0,30007
30,8,15,0,0.0,4,26.67,0,0.0,6,40.0,0,0.0,4,26.67,1,6.67,30008
30,9,9,1,11.11,0,0.0,0,0.0,4,44.44,0,0.0,3,33.33,1,11.11,30009
30,10,16,1,6.25,0,0.0,0,0.0,11,68.75,1,6.25,3,18.75,0,0.0,30010
30,11,7,1,14.29,0,0.0,0,0.0,6,85.71,0,0.0,0,0.0,0,0.0,30011
30,12,12,0,0.0,0,0.0,0,0.0,6,50.0,0,0.0,3,25.0,3,25.0,30012
30,13,22,5,22.73,1,4.55,0,0.0,10,45.45,2,9.09,0,0.0,4,18.18,30013
30,14,7,1,14.29,0,0.0,0,0.0,5,71.43,0,0.0,0,0.0,1,14.29,30014
30,15,19,3,15.79,2,10.53,0,0.0,1,5.26,3,15.79,4,21.05,6,31.58,30015
30,16,24,0,0.0,2,8.33,1,4.17,13,54.17,3,12.5,1,4.17,4,16.67,30016
30,17,11,1,9.09,2,18.18,0,0.0,4,36.36,0,0.0,3,27.27,1,9.09,30017
30,18,8,0,0.0,0,0.0,0,0.0,6,75.0,0,0.0,0,0.0,2,25.0,30018
30,19,8,1,12.5,1,12.5,0,0.0,2,25.0,0,0.0,1,12.5,3,37.5,30019
30,20,7,2,28.57,0,0.0,0,0.0,0,0.0,0,0.0,4,57.14,1,14.29,30020
30,21,8,1,12.5,2,25.0,0,0.0,0,0.0,0,0.0,3,37.5,2,25.0,30021
30,22,9,3,33.33,2,22.22,0,0.0,0,0.0,0,0.0,1,11.11,3,33.33,30022
30,23,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,30023
30,24,6,3,50.0,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,30024
30,25,21,1,4.76,0,0.0,1,4.76,14,66.67,1,4.76,1,4.76,3,14.29,30025
30,26,6,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,1,16.67,4,66.67,30026
30,27,8,1,12.5,1,12.5,1,12.5,1,12.5,0,0.0,4,50.0,0,0.0,30027
30,28,13,3,23.08,0,0.0,0,0.0,3,23.08,0,0.0,5,38.46,2,15.38,30028
30,29,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,30029
30,30,14,4,28.57,1,7.14,0,0.0,2,14.29,1,7.14,2,14.29,4,28.57,30030
30,31,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,30031
30,32,6,2,33.33,0,0.0,0,0.0,1,16.67,0,0.0,2,33.33,1,16.67,30032
30,33,5,1,20.0,0,0.0,1,20.0,1,20.0,0,0.0,1,20.0,1,20.0,30033
30,34,13,1,7.69,2,15.38,0,0.0,4,30.77,2,15.38,0,0.0,4,30.77,30034
30,35,16,4,25.0,2,12.5,0,0.0,4,25.0,0,0.0,2,12.5,4,25.0,30035
30,36,17,6,35.29,1,5.88,0,0.0,1,5.88,0,0.0,6,35.29,3,17.65,30036
30,37,34,2,5.88,0,0.0,0,0.0,16,47.06,3,8.82,7,20.59,6,17.65,30037
30,38,23,4,17.39,1,4.35,0,0.0,6,26.09,1,4.35,3,13.04,8,34.78,30038
30,39,13,3,23.08,1,7.69,0,0.0,2,15.38,2,15.38,2,15.38,3,23.08,30039
30,40,16,1,6.25,3,18.75,0,0.0,6,37.5,0,0.0,4,25.0,2,12.5,30040
30,41,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,30041
31,1,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,31001
31,2,7,2,28.57,0,0.0,0,0.0,1,14.29,1,14.29,1,14.29,2,28.57,31002
31,3,10,0,0.0,0,0.0,0,0.0,7,70.0,2,20.0,0,0.0,1,10.0,31003
31,4,10,4,40.0,1,10.0,0,0.0,1,10.0,0,0.0,0,0.0,4,40.0,31004
31,5,15,3,20.0,1,6.67,0,0.0,2,13.33,1,6.67,5,33.33,3,20.0,31005
31,6,12,3,25.0,1,8.33,0,0.0,2,16.67,0,0.0,4,33.33,2,16.67,31006
31,7,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,31007
31,8,9,4,44.44,1,11.11,1,11.11,2,22.22,1,11.11,0,0.0,0,0.0,31008
31,9,16,3,18.75,0,0.0,1,6.25,6,37.5,0,0.0,4,25.0,2,12.5,31009
31,10,3,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,1,33.33,0,0.0,31010
31,11,8,1,12.5,0,0.0,0,0.0,1,12.5,0,0.0,4,50.0,2,25.0,31011
31,12,4,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,31012
31,13,6,1,16.67,0,0.0,0,0.0,1,16.67,1,16.67,1,16.67,2,33.33,31013
31,14,5,1,20.0,0,0.0,0,0.0,2,40.0,1,20.0,0,0.0,1,20.0,31014
31,15,10,1,10.0,0,0.0,0,0.0,3,30.0,1,10.0,4,40.0,1,10.0,31015
31,16,16,3,18.75,0,0.0,0,0.0,6,37.5,2,12.5,3,18.75,2,12.5,31016
31,17,7,2,28.57,2,28.57,1,14.29,0,0.0,0,0.0,1,14.29,1,14.29,31017
31,18,5,1,20.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,2,40.0,31018
31,19,7,0,0.0,0,0.0,0,0.0,3,42.86,0,0.0,3,42.86,1,14.29,31019
31,20,5,0,0.0,0,0.0,0,0.0,1,20.0,2,40.0,2,40.0,0,0.0,31020
31,21,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,31021
31,22,8,1,12.5,1,12.5,0,0.0,4,50.0,1,12.5,1,12.5,0,0.0,31022
31,23,8,2,25.0,1,12.5,1,12.5,0,0.0,0,0.0,3,37.5,1,12.5,31023
31,24,3,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,31024
31,25,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,31025
31,26,7,0,0.0,1,14.29,0,0.0,3,42.86,0,0.0,2,28.57,1,14.29,31026
31,27,7,1,14.29,0,0.0,0,0.0,0,0.0,1,14.29,3,42.86,2,28.57,31027
31,28,8,0,0.0,1,12.5,1,12.5,3,37.5,0,0.0,1,12.5,2,25.0,31028
31,29,14,4,28.57,1,7.14,0,0.0,1,7.14,1,7.14,1,7.14,6,42.86,31029
31,30,3,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,31030
31,31,8,0,0.0,0,0.0,0,0.0,2,25.0,0,0.0,5,62.5,1,12.5,31031
31,32,10,3,30.0,1,10.0,0,0.0,2,20.0,2,20.0,1,10.0,1,10.0,31032
31,33,17,3,17.65,0,0.0,2,11.76,3,17.65,1,5.88,6,35.29,2,11.76,31033
31,34,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,31034
31,35,4,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,1,25.0,1,25.0,31035
31,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31036
31,37,6,1,16.67,0,0.0,0,0.0,2,33.33,1,16.67,1,16.67,1,16.67,31037
31,38,4,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,3,75.0,0,0.0,31038
31,39,5,0,0.0,0,0.0,0,0.0,1,20.0,1,20.0,1,20.0,2,40.0,31039
31,40,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,31040
31,41,7,2,28.57,0,0.0,0,0.0,3,42.86,0,0.0,2,28.57,0,0.0,31041
31,42,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,31042
31,43,14,2,14.29,1,7.14,0,0.0,3,21.43,0,0.0,4,28.57,4,28.57,31043
31,44,5,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,1,20.0,3,60.0,31044
31,45,8,0,0.0,0,0.0,0,0.0,5,62.5,3,37.5,0,0.0,0,0.0,31045
31,46,9,0,0.0,1,11.11,0,0.0,4,44.44,0,0.0,2,22.22,2,22.22,31046
31,47,11,3,27.27,0,0.0,0,0.0,6,54.55,0,0.0,1,9.09,1,9.09,31047
