ward,precinct,total,Bill Brady & Maria Rodriguez,Bill Brady & Maria Rodriguez Percent,Dan Rutherford & Steve Kim,Dan Rutherford & Steve Kim Percent,Kirk W. Dillard & Jil Tracy,Kirk W. Dillard & Jil Tracy Percent,Bruce Rauner & Evelyn Sanguinetti,Bruce Rauner & Evelyn Sanguinetti Percent,precinct_id
41,30,69,12,17.39,4,5.8,39,56.52,14,20.29,41030
41,31,105,18,17.14,1,0.95,44,41.9,42,40.0,41031
41,32,72,11,15.28,2,2.78,36,50.0,23,31.94,41032
41,33,86,1,1.16,1,1.16,56,65.12,28,32.56,41033
41,34,88,10,11.36,2,2.27,54,61.36,22,25.0,41034
41,35,132,23,17.42,2,1.52,61,46.21,46,34.85,41035
41,36,98,12,12.24,2,2.04,46,46.94,38,38.78,41036
41,37,80,6,7.5,8,10.0,42,52.5,24,30.0,41037
41,38,53,0,0.0,2,3.77,34,64.15,17,32.08,41038
41,39,85,10,11.76,3,3.53,33,38.82,39,45.88,41039
41,40,128,11,8.59,8,6.25,80,62.5,29,22.66,41040
41,41,77,6,7.79,6,7.79,45,58.44,20,25.97,41041
41,42,97,14,14.43,8,8.25,50,51.55,25,25.77,41042
41,43,70,10,14.29,3,4.29,36,51.43,21,30.0,41043
41,44,123,9,7.32,1,0.81,70,56.91,43,34.96,41044
41,45,65,13,20.0,4,6.15,30,46.15,18,27.69,41045
41,46,86,13,15.12,3,3.49,43,50.0,27,31.4,41046
41,47,77,8,10.39,1,1.3,35,45.45,33,42.86,41047
42,1,84,4,4.76,1,1.19,12,14.29,67,79.76,42001
42,2,28,1,3.57,1,3.57,7,25.0,19,67.86,42002
42,3,27,0,0.0,3,11.11,15,55.56,9,33.33,42003
42,4,61,2,3.28,1,1.64,12,19.67,46,75.41,42004
42,5,30,2,6.67,1,3.33,2,6.67,25,83.33,42005
42,6,94,5,5.32,16,17.02,14,14.89,59,62.77,42006
42,7,53,6,11.32,1,1.89,12,22.64,34,64.15,42007
42,8,74,3,4.05,4,5.41,15,20.27,52,70.27,42008
42,9,35,6,17.14,3,8.57,13,37.14,13,37.14,42009
42,10,42,3,7.14,3,7.14,3,7.14,33,78.57,42010
42,11,86,8,9.3,7,8.14,10,11.63,61,70.93,42011
42,12,55,4,7.27,3,5.45,9,16.36,39,70.91,42012
42,13,94,4,4.26,6,6.38,23,24.47,61,64.89,42013
42,14,38,1,2.63,2,5.26,9,23.68,26,68.42,42014
42,15,31,1,3.23,1,3.23,11,35.48,18,58.06,42015
42,16,37,3,8.11,1,2.7,9,24.32,24,64.86,42016
42,17,46,4,8.7,3,6.52,7,15.22,32,69.57,42017
42,18,26,1,3.85,1,3.85,4,15.38,20,76.92,42018
42,19,77,4,5.19,3,3.9,14,18.18,56,72.73,42019
42,20,33,2,6.06,2,6.06,3,9.09,26,78.79,42020
42,21,15,1,6.67,1,6.67,4,26.67,9,60.0,42021
42,22,37,1,2.7,1,2.7,8,21.62,27,72.97,42022
42,23,44,2,4.55,2,4.55,6,13.64,34,77.27,42023
42,24,72,4,5.56,3,4.17,9,12.5,56,77.78,42024
42,25,63,4,6.35,2,3.17,16,25.4,41,65.08,42025
42,26,50,1,2.0,2,4.0,4,8.0,43,86.0,42026
42,27,53,5,9.43,9,16.98,13,24.53,26,49.06,42027
42,28,77,6,7.79,3,3.9,21,27.27,47,61.04,42028
42,29,47,6,12.77,2,4.26,8,17.02,31,65.96,42029
42,30,89,5,5.62,2,2.25,11,12.36,71,79.78,42030
42,31,64,3,4.69,1,1.56,12,18.75,48,75.0,42031
42,32,35,4,11.43,4,11.43,6,17.14,21,60.0,42032
42,33,34,1,2.94,1,2.94,6,17.65,26,76.47,42033
42,34,86,6,6.98,3,3.49,6,6.98,71,82.56,42034
42,35,58,4,6.9,6,10.34,15,25.86,33,56.9,42035
42,36,32,5,15.63,2,6.25,7,21.88,18,56.25,42036
42,37,29,1,3.45,2,6.9,7,24.14,19,65.52,42037
42,38,35,3,8.57,2,5.71,5,14.29,25,71.43,42038
42,39,35,0,0.0,1,2.86,6,17.14,28,80.0,42039
42,40,47,4,8.51,4,8.51,13,27.66,26,55.32,42040
42,41,40,4,10.0,1,2.5,13,32.5,22,55.0,42041
42,42,35,7,20.0,2,5.71,6,17.14,20,57.14,42042
43,1,31,3,9.68,0,0.0,6,19.35,22,70.97,43001
43,2,37,3,8.11,0,0.0,7,18.92,27,72.97,43002
43,3,52,0,0.0,0,0.0,11,21.15,41,78.85,43003
43,4,43,0,0.0,1,2.33,11,25.58,31,72.09,43004
43,5,30,1,3.33,1,3.33,6,20.0,22,73.33,43005
43,6,19,3,15.79,1,5.26,7,36.84,8,42.11,43006
43,7,30,1,3.33,1,3.33,5,16.67,23,76.67,43007
43,8,41,0,0.0,3,7.32,8,19.51,30,73.17,43008
43,9,61,4,6.56,1,1.64,9,14.75,47,77.05,43009
43,10,47,2,4.26,2,4.26,3,6.38,40,85.11,43010
43,11,51,3,5.88,2,3.92,7,13.73,39,76.47,43011
43,12,32,0,0.0,2,6.25,9,28.13,21,65.63,43012
43,13,35,9,25.71,1,2.86,9,25.71,16,45.71,43013
43,14,72,4,5.56,0,0.0,7,9.72,61,84.72,43014
43,15,65,7,10.77,2,3.08,15,23.08,41,63.08,43015
43,16,25,2,8.0,4,16.0,5,20.0,14,56.0,43016
43,17,43,2,4.65,1,2.33,7,16.28,33,76.74,43017
43,18,50,2,4.0,0,0.0,8,16.0,40,80.0,43018
43,19,71,7,9.86,2,2.82,13,18.31,49,69.01,43019
43,20,48,4,8.33,2,4.17,4,8.33,38,79.17,43020
43,21,45,5,11.11,2,4.44,11,24.44,27,60.0,43021
43,22,42,2,4.76,1,2.38,13,30.95,26,61.9,43022
43,23,23,0,0.0,0,0.0,6,26.09,17,73.91,43023
43,24,35,5,14.29,1,2.86,8,22.86,21,60.0,43024
43,25,63,12,19.05,4,6.35,21,33.33,26,41.27,43025
43,26,44,5,11.36,1,2.27,17,38.64,21,47.73,43026
43,27,68,3,4.41,5,7.35,13,19.12,47,69.12,43027
43,28,73,3,4.11,3,4.11,20,27.4,47,64.38,43028
43,29,37,1,2.7,0,0.0,12,32.43,24,64.86,43029
43,30,43,4,9.3,2,4.65,12,27.91,25,58.14,43030
43,31,43,4,9.3,3,6.98,12,27.91,24,55.81,43031
43,32,55,0,0.0,0,0.0,14,25.45,41,74.55,43032
43,33,83,1,1.2,3,3.61,16,19.28,63,75.9,43033
43,34,44,4,9.09,2,4.55,11,25.0,27,61.36,43034
43,35,108,7,6.48,2,1.85,13,12.04,86,79.63,43035
43,36,18,3,16.67,0,0.0,11,61.11,4,22.22,43036
43,37,18,5,27.78,0,0.0,4,22.22,9,50.0,43037
43,38,91,5,5.49,1,1.1,12,13.19,73,80.22,43038
43,39,36,4,11.11,3,8.33,6,16.67,23,63.89,43039
43,40,22,0,0.0,2,9.09,8,36.36,12,54.55,43040
43,41,52,6,11.54,0,0.0,6,11.54,40,76.92,43041
43,42,33,2,6.06,2,6.06,7,21.21,22,66.67,43042
43,43,103,5,4.85,2,1.94,23,22.33,73,70.87,43043
43,44,46,4,8.7,0,0.0,14,30.43,28,60.87,43044
43,45,39,3,7.69,2,5.13,13,33.33,21,53.85,43045
43,46,22,0,0.0,1,4.55,1,4.55,20,90.91,43046
44,1,63,6,9.52,3,4.76,23,36.51,31,49.21,44001
44,2,26,5,19.23,0,0.0,7,26.92,14,53.85,44002
44,3,59,3,5.08,5,8.47,15,25.42,36,61.02,44003
44,4,61,6,9.84,0,0.0,12,19.67,43,70.49,44004
44,5,29,0,0.0,1,3.45,15,51.72,13,44.83,44005
44,6,27,0,0.0,3,11.11,11,40.74,13,48.15,44006
44,7,70,6,8.57,4,5.71,20,28.57,40,57.14,44007
44,8,28,3,10.71,3,10.71,9,32.14,13,46.43,44008
44,9,37,5,13.51,1,2.7,9,24.32,22,59.46,44009
44,10,27,0,0.0,2,7.41,10,37.04,15,55.56,44010
44,11,25,1,4.0,1,4.0,6,24.0,17,68.0,44011
44,12,37,2,5.41,0,0.0,18,48.65,17,45.95,44012
44,13,20,0,0.0,1,5.0,4,20.0,15,75.0,44013
44,14,24,4,16.67,1,4.17,3,12.5,16,66.67,44014
44,15,32,4,12.5,1,3.13,7,21.88,20,62.5,44015
44,16,26,1,3.85,2,7.69,9,34.62,14,53.85,44016
44,17,42,1,2.38,2,4.76,15,35.71,24,57.14,44017
44,18,23,1,4.35,4,17.39,5,21.74,13,56.52,44018
44,19,36,2,5.56,3,8.33,6,16.67,25,69.44,44019
44,20,20,1,5.0,0,0.0,5,25.0,14,70.0,44020
44,21,24,6,25.0,1,4.17,4,16.67,13,54.17,44021
44,22,50,2,4.0,2,4.0,12,24.0,34,68.0,44022
44,23,32,1,3.13,3,9.38,9,28.13,19,59.38,44023
44,24,42,2,4.76,0,0.0,17,40.48,23,54.76,44024
44,25,46,4,8.7,1,2.17,11,23.91,30,65.22,44025
44,26,21,3,14.29,1,4.76,5,23.81,12,57.14,44026
44,27,43,1,2.33,2,4.65,9,20.93,31,72.09,44027
44,28,34,1,2.94,2,5.88,16,47.06,15,44.12,44028
44,29,34,2,5.88,2,5.88,8,23.53,22,64.71,44029
44,30,30,4,13.33,0,0.0,10,33.33,16,53.33,44030
44,31,23,3,13.04,1,4.35,8,34.78,11,47.83,44031
44,32,44,2,4.55,3,6.82,10,22.73,29,65.91,44032
44,33,15,0,0.0,0,0.0,7,46.67,8,53.33,44033
44,34,25,7,28.0,0,0.0,5,20.0,13,52.0,44034
44,35,67,6,8.96,2,2.99,20,29.85,39,58.21,44035
44,36,14,3,21.43,0,0.0,3,21.43,8,57.14,44036
44,37,24,3,12.5,2,8.33,9,37.5,10,41.67,44037
44,38,32,4,12.5,0,0.0,8,25.0,20,62.5,44038
44,39,23,2,8.7,2,8.7,5,21.74,14,60.87,44039
44,40,49,2,4.08,2,4.08,9,18.37,36,73.47,44040
44,41,24,1,4.17,3,12.5,7,29.17,13,54.17,44041
45,1,14,2,14.29,1,7.14,4,28.57,7,50.0,45001
45,2,22,0,0.0,0,0.0,13,59.09,9,40.91,45002
45,3,27,3,11.11,0,0.0,13,48.15,11,40.74,45003
45,4,43,6,13.95,4,9.3,20,46.51,13,30.23,45004
45,5,33,2,6.06,3,9.09,7,21.21,21,63.64,45005
45,6,47,3,6.38,0,0.0,13,27.66,31,65.96,45006
45,7,55,10,18.18,2,3.64,25,45.45,18,32.73,45007
45,8,21,3,14.29,3,14.29,5,23.81,10,47.62,45008
45,9,26,8,30.77,3,11.54,8,30.77,7,26.92,45009
45,10,31,8,25.81,0,0.0,13,41.94,10,32.26,45010
45,11,18,2,11.11,0,0.0,7,38.89,9,50.0,45011
45,12,37,3,8.11,2,5.41,26,70.27,6,16.22,45012
45,13,41,10,24.39,1,2.44,12,29.27,18,43.9,45013
45,14,43,3,6.98,4,9.3,18,41.86,18,41.86,45014
45,15,35,1,2.86,4,11.43,20,57.14,10,28.57,45015
45,16,40,7,17.5,1,2.5,17,42.5,15,37.5,45016
45,17,45,4,8.89,3,6.67,23,51.11,15,33.33,45017
45,18,49,7,14.29,2,4.08,14,28.57,26,53.06,45018
45,19,28,1,3.57,4,14.29,14,50.0,9,32.14,45019
45,20,29,4,13.79,0,0.0,14,48.28,11,37.93,45020
45,21,71,10,14.08,5,7.04,27,38.03,29,40.85,45021
45,22,36,4,11.11,1,2.78,12,33.33,19,52.78,45022
45,23,56,7,12.5,3,5.36,13,23.21,33,58.93,45023
45,24,50,5,10.0,5,10.0,20,40.0,20,40.0,45024
45,25,44,8,18.18,5,11.36,22,50.0,9,20.45,45025
45,26,32,6,18.75,3,9.38,11,34.38,12,37.5,45026
45,27,63,8,12.7,2,3.17,38,60.32,15,23.81,45027
45,28,38,4,10.53,2,5.26,16,42.11,16,42.11,45028
45,29,33,8,24.24,1,3.03,12,36.36,12,36.36,45029
45,30,29,2,6.9,3,10.34,12,41.38,12,41.38,45030
45,31,26,3,11.54,1,3.85,9,34.62,13,50.0,45031
45,32,29,3,10.34,2,6.9,9,31.03,15,51.72,45032
45,33,32,4,12.5,2,6.25,14,43.75,12,37.5,45033
45,34,45,8,17.78,5,11.11,9,20.0,23,51.11,45034
45,35,59,10,16.95,3,5.08,28,47.46,18,30.51,45035
45,36,72,5,6.94,4,5.56,36,50.0,27,37.5,45036
45,37,47,8,17.02,2,4.26,22,46.81,15,31.91,45037
45,38,36,1,2.78,2,5.56,17,47.22,16,44.44,45038
45,39,45,7,15.56,0,0.0,20,44.44,18,40.0,45039
45,40,53,4,7.55,5,9.43,27,50.94,17,32.08,45040
45,41,66,8,12.12,4,6.06,34,51.52,20,30.3,45041
45,42,48,5,10.42,2,4.17,20,41.67,21,43.75,45042
45,43,76,8,10.53,2,2.63,33,43.42,33,43.42,45043
45,44,55,7,12.73,1,1.82,24,43.64,23,41.82,45044
45,45,61,7,11.48,2,3.28,40,65.57,12,19.67,45045
45,46,53,8,15.09,2,3.77,21,39.62,22,41.51,45046
45,47,46,7,15.22,2,4.35,25,54.35,12,26.09,45047
45,48,76,11,14.47,4,5.26,46,60.53,15,19.74,45048
46,1,32,3,9.38,3,9.38,10,31.25,16,50.0,46001
46,2,24,3,12.5,1,4.17,11,45.83,9,37.5,46002
46,3,47,3,6.38,1,2.13,17,36.17,26,55.32,46003
46,4,17,5,29.41,0,0.0,4,23.53,8,47.06,46004
46,5,27,1,3.7,1,3.7,10,37.04,15,55.56,46005
46,6,14,3,21.43,1,7.14,6,42.86,4,28.57,46006
46,7,64,9,14.06,3,4.69,22,34.38,30,46.88,46007
46,8,18,4,22.22,7,38.89,3,16.67,4,22.22,46008
46,9,18,1,5.56,3,16.67,6,33.33,8,44.44,46009
46,10,23,1,4.35,0,0.0,7,30.43,15,65.22,46010
46,11,21,5,23.81,2,9.52,3,14.29,11,52.38,46011
46,12,20,3,15.0,0,0.0,11,55.0,6,30.0,46012
46,13,16,0,0.0,1,6.25,8,50.0,7,43.75,46013
46,14,14,1,7.14,7,50.0,5,35.71,1,7.14,46014
46,15,32,3,9.38,2,6.25,7,21.88,20,62.5,46015
46,16,27,3,11.11,5,18.52,11,40.74,8,29.63,46016
46,17,50,8,16.0,5,10.0,13,26.0,24,48.0,46017
46,18,29,3,10.34,5,17.24,4,13.79,17,58.62,46018
46,19,30,3,10.0,3,10.0,13,43.33,11,36.67,46019
46,20,17,1,5.88,3,17.65,8,47.06,5,29.41,46020
46,21,12,1,8.33,4,33.33,2,16.67,5,41.67,46021
46,22,17,4,23.53,4,23.53,4,23.53,5,29.41,46022
46,23,17,3,17.65,2,11.76,2,11.76,10,58.82,46023
46,24,48,6,12.5,3,6.25,10,20.83,29,60.42,46024
46,25,11,1,9.09,0,0.0,6,54.55,4,36.36,46025
46,26,18,1,5.56,1,5.56,11,61.11,5,27.78,46026
46,27,23,6,26.09,0,0.0,6,26.09,11,47.83,46027
46,28,55,9,16.36,1,1.82,17,30.91,28,50.91,46028
46,29,29,4,13.79,4,13.79,11,37.93,10,34.48,46029
46,30,26,3,11.54,2,7.69,15,57.69,6,23.08,46030
46,31,18,0,0.0,2,11.11,5,27.78,11,61.11,46031
46,32,27,3,11.11,4,14.81,9,33.33,11,40.74,46032
46,33,47,3,6.38,4,8.51,16,34.04,24,51.06,46033
46,34,21,0,0.0,2,9.52,9,42.86,10,47.62,46034
46,35,30,4,13.33,0,0.0,12,40.0,14,46.67,46035
46,36,39,3,7.69,1,2.56,21,53.85,14,35.9,46036
46,37,27,3,11.11,18,66.67,2,7.41,4,14.81,46037
46,38,21,3,14.29,1,4.76,7,33.33,10,47.62,46038
46,39,27,0,0.0,1,3.7,12,44.44,14,51.85,46039
46,40,23,5,21.74,1,4.35,8,34.78,9,39.13,46040
47,1,16,1,6.25,0,0.0,5,31.25,10,62.5,47001
47,2,49,3,6.12,3,6.12,16,32.65,27,55.1,47002
47,3,51,5,9.8,2,3.92,20,39.22,24,47.06,47003
47,4,48,3,6.25,1,2.08,23,47.92,21,43.75,47004
47,5,24,5,20.83,2,8.33,9,37.5,8,33.33,47005
47,6,23,4,17.39,0,0.0,9,39.13,10,43.48,47006
47,7,32,3,9.38,1,3.13,13,40.63,15,46.88,47007
47,8,28,3,10.71,1,3.57,9,32.14,15,53.57,47008
47,9,44,1,2.27,1,2.27,12,27.27,30,68.18,47009
47,10,31,4,12.9,0,0.0,10,32.26,17,54.84,47010
47,11,30,3,10.0,2,6.67,4,13.33,21,70.0,47011
47,12,29,3,10.34,1,3.45,12,41.38,13,44.83,47012
47,13,26,3,11.54,1,3.85,8,30.77,14,53.85,47013
47,14,42,5,11.9,0,0.0,10,23.81,27,64.29,47014
47,15,21,2,9.52,2,9.52,10,47.62,7,33.33,47015
47,16,28,1,3.57,3,10.71,11,39.29,13,46.43,47016
47,17,43,8,18.6,4,9.3,14,32.56,17,39.53,47017
47,18,32,4,12.5,0,0.0,9,28.13,19,59.38,47018
47,19,17,2,11.76,1,5.88,6,35.29,8,47.06,47019
47,20,33,3,9.09,1,3.03,15,45.45,14,42.42,47020
47,21,28,3,10.71,0,0.0,17,60.71,8,28.57,47021
47,22,27,1,3.7,2,7.41,12,44.44,12,44.44,47022
47,23,13,1,7.69,0,0.0,5,38.46,7,53.85,47023
47,24,23,0,0.0,1,4.35,8,34.78,14,60.87,47024
47,25,22,0,0.0,2,9.09,7,31.82,13,59.09,47025
47,26,16,4,25.0,1,6.25,8,50.0,3,18.75,47026
47,27,28,1,3.57,0,0.0,17,60.71,10,35.71,47027
47,28,41,3,7.32,3,7.32,18,43.9,17,41.46,47028
47,29,28,2,7.14,2,7.14,10,35.71,14,50.0,47029
47,30,21,1,4.76,0,0.0,11,52.38,9,42.86,47030
47,31,17,1,5.88,2,11.76,8,47.06,6,35.29,47031
47,32,34,3,8.82,0,0.0,18,52.94,13,38.24,47032
47,33,20,2,10.0,0,0.0,6,30.0,12,60.0,47033
47,34,35,2,5.71,2,5.71,9,25.71,22,62.86,47034
47,35,40,3,7.5,4,10.0,11,27.5,22,55.0,47035
47,36,26,2,7.69,1,3.85,14,53.85,9,34.62,47036
47,37,32,2,6.25,1,3.13,16,50.0,13,40.63,47037
47,38,35,3,8.57,4,11.43,16,45.71,12,34.29,47038
47,39,31,3,9.68,2,6.45,13,41.94,13,41.94,47039
47,40,34,6,17.65,2,5.88,13,38.24,13,38.24,47040
47,41,24,2,8.33,2,8.33,9,37.5,11,45.83,47041
47,42,17,3,17.65,2,11.76,4,23.53,8,47.06,47042
47,43,36,3,8.33,1,2.78,13,36.11,19,52.78,47043
47,44,38,5,13.16,8,21.05,5,13.16,20,52.63,47044
47,45,41,6,14.63,1,2.44,22,53.66,12,29.27,47045
47,46,43,8,18.6,0,0.0,22,51.16,13,30.23,47046
47,47,35,2,5.71,2,5.71,15,42.86,16,45.71,47047
47,48,0,0,0.0,0,0.0,0,0.0,0,0.0,47048
48,1,18,4,22.22,1,5.56,7,38.89,6,33.33,48001
48,2,30,0,0.0,3,10.0,13,43.33,14,46.67,48002
48,3,27,6,22.22,5,18.52,9,33.33,7,25.93,48003
48,4,16,2,12.5,4,25.0,6,37.5,4,25.0,48004
48,5,43,3,6.98,3,6.98,15,34.88,22,51.16,48005
48,6,24,4,16.67,3,12.5,10,41.67,7,29.17,48006
48,7,18,1,5.56,1,5.56,11,61.11,5,27.78,48007
48,8,42,3,7.14,2,4.76,18,42.86,19,45.24,48008
48,9,40,2,5.0,3,7.5,13,32.5,22,55.0,48009
48,10,18,2,11.11,0,0.0,4,22.22,12,66.67,48010
48,11,24,6,25.0,2,8.33,7,29.17,9,37.5,48011
48,12,21,1,4.76,4,19.05,10,47.62,6,28.57,48012
48,13,53,6,11.32,2,3.77,25,47.17,20,37.74,48013
48,14,30,2,6.67,4,13.33,6,20.0,18,60.0,48014
48,15,20,4,20.0,1,5.0,6,30.0,9,45.0,48015
48,16,9,0,0.0,3,33.33,2,22.22,4,44.44,48016
48,17,23,4,17.39,5,21.74,6,26.09,8,34.78,48017
48,18,25,6,24.0,2,8.0,5,20.0,12,48.0,48018
48,19,21,1,4.76,1,4.76,4,19.05,15,71.43,48019
48,20,24,1,4.17,0,0.0,16,66.67,7,29.17,48020
48,21,27,4,14.81,5,18.52,12,44.44,6,22.22,48021
48,22,60,7,11.67,3,5.0,24,40.0,26,43.33,48022
48,23,61,5,8.2,2,3.28,17,27.87,37,60.66,48023
48,24,36,6,16.67,4,11.11,9,25.0,17,47.22,48024
48,25,26,2,7.69,2,7.69,13,50.0,9,34.62,48025
48,26,12,0,0.0,0,0.0,11,91.67,1,8.33,48026
48,27,18,3,16.67,1,5.56,7,38.89,7,38.89,48027
48,28,54,9,16.67,13,24.07,16,29.63,16,29.63,48028
48,29,31,7,22.58,2,6.45,9,29.03,13,41.94,48029
48,30,33,5,15.15,2,6.06,14,42.42,12,36.36,48030
48,31,28,3,10.71,2,7.14,6,21.43,17,60.71,48031
48,32,15,2,13.33,2,13.33,7,46.67,4,26.67,48032
48,33,39,1,2.56,1,2.56,21,53.85,16,41.03,48033
48,34,19,4,21.05,4,21.05,4,21.05,7,36.84,48034
48,35,25,5,20.0,5,20.0,7,28.0,8,32.0,48035
48,36,26,2,7.69,3,11.54,12,46.15,9,34.62,48036
48,37,21,1,4.76,2,9.52,7,33.33,11,52.38,48037
48,38,35,3,8.57,4,11.43,12,34.29,16,45.71,48038
48,39,40,2,5.0,0,0.0,19,47.5,19,47.5,48039
48,40,16,2,12.5,0,0.0,6,37.5,8,50.0,48040
48,41,16,3,18.75,3,18.75,3,18.75,7,43.75,48041
48,42,18,0,0.0,2,11.11,11,61.11,5,27.78,48042
48,43,27,1,3.7,4,14.81,9,33.33,13,48.15,48043
48,44,16,3,18.75,0,0.0,2,12.5,11,68.75,48044
48,45,19,3,15.79,1,5.26,5,26.32,10,52.63,48045
48,46,23,1,4.35,1,4.35,7,30.43,14,60.87,48046
49,1,3,1,33.33,0,0.0,1,33.33,1,33.33,49001
49,2,16,2,12.5,3,18.75,8,50.0,3,18.75,49002
49,3,26,2,7.69,2,7.69,14,53.85,8,30.77,49003
49,4,19,1,5.26,0,0.0,10,52.63,8,42.11,49004
49,5,17,3,17.65,2,11.76,5,29.41,7,41.18,49005
49,6,13,2,15.38,0,0.0,4,30.77,7,53.85,49006
49,7,36,2,5.56,2,5.56,14,38.89,18,50.0,49007
49,8,28,2,7.14,0,0.0,11,39.29,15,53.57,49008
49,9,22,5,22.73,0,0.0,11,50.0,6,27.27,49009
49,10,24,3,12.5,0,0.0,5,20.83,16,66.67,49010
49,11,31,2,6.45,3,9.68,7,22.58,19,61.29,49011
49,12,22,3,13.64,1,4.55,10,45.45,8,36.36,49012
49,13,30,4,13.33,0,0.0,15,50.0,11,36.67,49013
49,14,32,7,21.88,3,9.38,14,43.75,8,25.0,49014
49,15,19,2,10.53,1,5.26,8,42.11,8,42.11,49015
49,16,31,6,19.35,1,3.23,11,35.48,13,41.94,49016
49,17,28,4,14.29,2,7.14,11,39.29,11,39.29,49017
49,18,23,1,4.35,0,0.0,16,69.57,6,26.09,49018
49,19,15,3,20.0,0,0.0,8,53.33,4,26.67,49019
49,20,27,1,3.7,2,7.41,19,70.37,5,18.52,49020
49,21,16,1,6.25,1,6.25,8,50.0,6,37.5,49021
49,22,30,9,30.0,2,6.67,12,40.0,7,23.33,49022
49,23,15,4,26.67,1,6.67,3,20.0,7,46.67,49023
49,24,14,3,21.43,0,0.0,5,35.71,6,42.86,49024
49,25,15,1,6.67,1,6.67,8,53.33,5,33.33,49025
49,26,31,8,25.81,4,12.9,7,22.58,12,38.71,49026
49,27,10,0,0.0,0,0.0,6,60.0,4,40.0,49027
49,28,28,2,7.14,1,3.57,17,60.71,8,28.57,49028
49,29,19,3,15.79,2,10.53,10,52.63,4,21.05,49029
49,30,31,9,29.03,0,0.0,9,29.03,13,41.94,49030
49,31,27,4,14.81,1,3.7,8,29.63,14,51.85,49031
49,32,17,2,11.76,0,0.0,7,41.18,8,47.06,49032
49,33,20,3,15.0,1,5.0,7,35.0,9,45.0,49033
50,1,43,4,9.3,2,4.65,17,39.53,20,46.51,50001
50,2,27,5,18.52,0,0.0,8,29.63,14,51.85,50002
50,3,32,8,25.0,0,0.0,11,34.38,13,40.63,50003
50,4,36,6,16.67,1,2.78,17,47.22,12,33.33,50004
50,5,31,4,12.9,3,9.68,9,29.03,15,48.39,50005
50,6,34,3,8.82,3,8.82,12,35.29,16,47.06,50006
50,7,46,7,15.22,0,0.0,25,54.35,14,30.43,50007
50,8,29,2,6.9,0,0.0,17,58.62,10,34.48,50008
50,9,22,3,13.64,2,9.09,5,22.73,12,54.55,50009
50,10,28,6,21.43,2,7.14,6,21.43,14,50.0,50010
50,11,52,5,9.62,2,3.85,11,21.15,34,65.38,50011
50,12,20,2,10.0,1,5.0,4,20.0,13,65.0,50012
50,13,18,4,22.22,1,5.56,8,44.44,5,27.78,50013
50,14,23,3,13.04,1,4.35,8,34.78,11,47.83,50014
50,15,48,3,6.25,3,6.25,32,66.67,10,20.83,50015
50,16,24,1,4.17,0,0.0,8,33.33,15,62.5,50016
50,17,26,3,11.54,6,23.08,6,23.08,11,42.31,50017
50,18,12,0,0.0,0,0.0,4,33.33,8,66.67,50018
50,19,20,5,25.0,2,10.0,7,35.0,6,30.0,50019
50,20,30,1,3.33,4,13.33,17,56.67,8,26.67,50020
50,21,30,3,10.0,2,6.67,13,43.33,12,40.0,50021
50,22,34,3,8.82,4,11.76,8,23.53,19,55.88,50022
50,23,20,4,20.0,0,0.0,10,50.0,6,30.0,50023
50,24,41,3,7.32,4,9.76,9,21.95,25,60.98,50024
50,25,50,8,16.0,1,2.0,16,32.0,25,50.0,50025
50,26,22,8,36.36,6,27.27,5,22.73,3,13.64,50026
50,27,18,2,11.11,4,22.22,6,33.33,6,33.33,50027
50,28,27,3,11.11,4,14.81,7,25.93,13,48.15,50028
50,29,10,1,10.0,1,10.0,5,50.0,3,30.0,50029
50,30,15,5,33.33,1,6.67,7,46.67,2,13.33,50030
50,31,11,2,18.18,1,9.09,6,54.55,2,18.18,50031
50,32,9,1,11.11,1,11.11,1,11.11,6,66.67,50032
50,33,51,5,9.8,2,3.92,11,21.57,33,64.71,50033
50,34,50,6,12.0,3,6.0,24,48.0,17,34.0,50034
50,35,44,5,11.36,1,2.27,19,43.18,19,43.18,50035
50,36,32,1,3.13,4,12.5,22,68.75,5,15.63,50036
50,37,38,2,5.26,1,2.63,14,36.84,21,55.26,50037
50,38,27,4,14.81,3,11.11,7,25.93,13,48.15,50038
50,39,23,1,4.35,0,0.0,7,30.43,15,65.22,50039
50,40,51,11,21.57,2,3.92,9,17.65,29,56.86,50040
