ward,precinct,total,CARL HAWKINSON,CARL HAWKINSON Percent,JACK J. McINERNEY,JACK J. McINERNEY Percent,CHARLES G. OWENS,CHARLES G. OWENS Percent,WILLIAM A. O'CONNOR,WILLIAM A. O'CONNOR Percent,precinct_id
33,32,6,3,50.0,0,0.0,0,0.0,3,50.0,33032
33,33,17,6,35.29,4,23.53,1,5.88,6,35.29,33033
33,34,12,7,58.33,1,8.33,0,0.0,4,33.33,33034
33,35,12,8,66.67,0,0.0,1,8.33,3,25.0,33035
33,36,11,4,36.36,2,18.18,0,0.0,5,45.45,33036
33,37,11,8,72.73,0,0.0,0,0.0,3,27.27,33037
33,38,25,5,20.0,7,28.0,3,12.0,10,40.0,33038
34,1,0,0,0.0,0,0.0,0,0.0,0,0.0,34001
34,2,0,0,0.0,0,0.0,0,0.0,0,0.0,34002
34,3,2,1,50.0,1,50.0,0,0.0,0,0.0,34003
34,4,2,0,0.0,0,0.0,0,0.0,2,100.0,34004
34,5,1,0,0.0,1,100.0,0,0.0,0,0.0,34005
34,6,1,1,100.0,0,0.0,0,0.0,0,0.0,34006
34,7,3,1,33.33,1,33.33,1,33.33,0,0.0,34007
34,8,2,0,0.0,0,0.0,0,0.0,2,100.0,34008
34,9,3,0,0.0,0,0.0,0,0.0,3,100.0,34009
34,10,2,1,50.0,0,0.0,1,50.0,0,0.0,34010
34,11,1,0,0.0,1,100.0,0,0.0,0,0.0,34011
34,12,1,1,100.0,0,0.0,0,0.0,0,0.0,34012
34,13,4,1,25.0,0,0.0,2,50.0,1,25.0,34013
34,14,3,1,33.33,0,0.0,1,33.33,1,33.33,34014
34,15,0,0,0.0,0,0.0,0,0.0,0,0.0,34015
34,16,0,0,0.0,0,0.0,0,0.0,0,0.0,34016
34,17,2,0,0.0,0,0.0,1,50.0,1,50.0,34017
34,18,0,0,0.0,0,0.0,0,0.0,0,0.0,34018
34,19,1,0,0.0,1,100.0,0,0.0,0,0.0,34019
34,20,0,0,0.0,0,0.0,0,0.0,0,0.0,34020
34,21,3,2,66.67,0,0.0,1,33.33,0,0.0,34021
34,22,0,0,0.0,0,0.0,0,0.0,0,0.0,34022
34,23,1,0,0.0,0,0.0,1,100.0,0,0.0,34023
34,24,1,0,0.0,0,0.0,0,0.0,1,100.0,34024
34,25,0,0,0.0,0,0.0,0,0.0,0,0.0,34025
34,26,2,1,50.0,0,0.0,0,0.0,1,50.0,34026
34,27,1,0,0.0,0,0.0,0,0.0,1,100.0,34027
34,28,0,0,0.0,0,0.0,0,0.0,0,0.0,34028
34,29,3,1,33.33,0,0.0,1,33.33,1,33.33,34029
34,30,1,0,0.0,0,0.0,0,0.0,1,100.0,34030
34,31,1,1,100.0,0,0.0,0,0.0,0,0.0,34031
34,32,3,0,0.0,0,0.0,2,66.67,1,33.33,34032
34,33,0,0,0.0,0,0.0,0,0.0,0,0.0,34033
34,34,2,0,0.0,1,50.0,0,0.0,1,50.0,34034
34,35,4,1,25.0,0,0.0,0,0.0,3,75.0,34035
34,36,4,0,0.0,0,0.0,2,50.0,2,50.0,34036
34,37,0,0,0.0,0,0.0,0,0.0,0,0.0,34037
34,38,1,1,100.0,0,0.0,0,0.0,0,0.0,34038
34,39,3,0,0.0,0,0.0,0,0.0,3,100.0,34039
34,40,2,0,0.0,0,0.0,0,0.0,2,100.0,34040
34,41,3,2,66.67,0,0.0,1,33.33,0,0.0,34041
34,42,2,1,50.0,0,0.0,0,0.0,1,50.0,34042
34,43,3,1,33.33,0,0.0,1,33.33,1,33.33,34043
34,44,0,0,0.0,0,0.0,0,0.0,0,0.0,34044
34,45,3,0,0.0,1,33.33,1,33.33,1,33.33,34045
34,46,0,0,0.0,0,0.0,0,0.0,0,0.0,34046
34,47,0,0,0.0,0,0.0,0,0.0,0,0.0,34047
34,48,0,0,0.0,0,0.0,0,0.0,0,0.0,34048
34,49,5,1,20.0,1,20.0,0,0.0,3,60.0,34049
34,50,2,0,0.0,0,0.0,2,100.0,0,0.0,34050
34,51,4,1,25.0,0,0.0,1,25.0,2,50.0,34051
34,52,2,1,50.0,0,0.0,1,50.0,0,0.0,34052
34,53,1,0,0.0,0,0.0,0,0.0,1,100.0,34053
34,54,3,2,66.67,0,0.0,1,33.33,0,0.0,34054
34,55,1,0,0.0,1,100.0,0,0.0,0,0.0,34055
34,56,2,0,0.0,1,50.0,1,50.0,0,0.0,34056
34,57,1,1,100.0,0,0.0,0,0.0,0,0.0,34057
34,58,1,0,0.0,1,100.0,0,0.0,0,0.0,34058
34,59,3,1,33.33,0,0.0,0,0.0,2,66.67,34059
34,60,1,0,0.0,0,0.0,1,100.0,0,0.0,34060
34,61,1,1,100.0,0,0.0,0,0.0,0,0.0,34061
35,1,12,7,58.33,1,8.33,0,0.0,4,33.33,35001
35,2,10,3,30.0,1,10.0,0,0.0,6,60.0,35002
35,3,6,1,16.67,2,33.33,0,0.0,3,50.0,35003
35,4,11,1,9.09,2,18.18,3,27.27,5,45.45,35004
35,5,14,6,42.86,3,21.43,0,0.0,5,35.71,35005
35,6,20,7,35.0,2,10.0,2,10.0,9,45.0,35006
35,7,14,9,64.29,2,14.29,0,0.0,3,21.43,35007
35,8,4,0,0.0,1,25.0,0,0.0,3,75.0,35008
35,9,11,1,9.09,2,18.18,4,36.36,4,36.36,35009
35,10,6,2,33.33,1,16.67,1,16.67,2,33.33,35010
35,11,8,4,50.0,1,12.5,0,0.0,3,37.5,35011
35,12,6,4,66.67,0,0.0,0,0.0,2,33.33,35012
35,13,17,9,52.94,1,5.88,0,0.0,7,41.18,35013
35,14,15,2,13.33,1,6.67,5,33.33,7,46.67,35014
35,15,11,4,36.36,4,36.36,0,0.0,3,27.27,35015
35,16,3,2,66.67,0,0.0,0,0.0,1,33.33,35016
35,17,12,5,41.67,3,25.0,0,0.0,4,33.33,35017
35,18,7,3,42.86,1,14.29,1,14.29,2,28.57,35018
35,19,19,10,52.63,2,10.53,0,0.0,7,36.84,35019
35,20,2,2,100.0,0,0.0,0,0.0,0,0.0,35020
35,21,19,8,42.11,3,15.79,2,10.53,6,31.58,35021
35,22,2,0,0.0,0,0.0,1,50.0,1,50.0,35022
35,23,9,4,44.44,2,22.22,1,11.11,2,22.22,35023
35,24,5,0,0.0,2,40.0,1,20.0,2,40.0,35024
35,25,8,5,62.5,0,0.0,2,25.0,1,12.5,35025
35,26,14,1,7.14,4,28.57,3,21.43,6,42.86,35026
35,27,8,1,12.5,1,12.5,3,37.5,3,37.5,35027
35,28,9,2,22.22,4,44.44,2,22.22,1,11.11,35028
35,29,3,1,33.33,1,33.33,1,33.33,0,0.0,35029
35,30,18,5,27.78,4,22.22,3,16.67,6,33.33,35030
35,31,5,3,60.0,0,0.0,0,0.0,2,40.0,35031
35,32,2,0,0.0,0,0.0,2,100.0,0,0.0,35032
35,33,15,5,33.33,3,20.0,3,20.0,4,26.67,35033
35,34,9,5,55.56,1,11.11,0,0.0,3,33.33,35034
35,35,4,3,75.0,0,0.0,0,0.0,1,25.0,35035
36,1,27,11,40.74,1,3.7,1,3.7,14,51.85,36001
36,2,10,6,60.0,1,10.0,1,10.0,2,20.0,36002
36,3,12,2,16.67,2,16.67,1,8.33,7,58.33,36003
36,4,4,0,0.0,1,25.0,2,50.0,1,25.0,36004
36,5,17,11,64.71,1,5.88,1,5.88,4,23.53,36005
36,6,8,3,37.5,0,0.0,0,0.0,5,62.5,36006
36,7,31,23,74.19,3,9.68,0,0.0,5,16.13,36007
36,8,31,15,48.39,2,6.45,1,3.23,13,41.94,36008
36,9,34,13,38.24,6,17.65,2,5.88,13,38.24,36009
36,10,15,6,40.0,0,0.0,1,6.67,8,53.33,36010
36,11,19,9,47.37,1,5.26,1,5.26,8,42.11,36011
36,12,33,14,42.42,4,12.12,2,6.06,13,39.39,36012
36,13,16,4,25.0,5,31.25,0,0.0,7,43.75,36013
36,14,19,6,31.58,4,21.05,1,5.26,8,42.11,36014
36,15,23,8,34.78,3,13.04,2,8.7,10,43.48,36015
36,16,18,6,33.33,2,11.11,0,0.0,10,55.56,36016
36,17,18,13,72.22,0,0.0,3,16.67,2,11.11,36017
36,18,24,10,41.67,4,16.67,2,8.33,8,33.33,36018
36,19,11,5,45.45,0,0.0,1,9.09,5,45.45,36019
36,20,9,3,33.33,3,33.33,1,11.11,2,22.22,36020
36,21,18,3,16.67,2,11.11,2,11.11,11,61.11,36021
36,22,25,6,24.0,2,8.0,5,20.0,12,48.0,36022
36,23,5,1,20.0,0,0.0,2,40.0,2,40.0,36023
36,24,6,0,0.0,0,0.0,0,0.0,6,100.0,36024
36,25,15,7,46.67,0,0.0,1,6.67,7,46.67,36025
36,26,4,1,25.0,0,0.0,0,0.0,3,75.0,36026
36,27,20,5,25.0,1,5.0,2,10.0,12,60.0,36027
36,28,21,7,33.33,4,19.05,0,0.0,10,47.62,36028
36,29,19,6,31.58,3,15.79,1,5.26,9,47.37,36029
36,30,28,11,39.29,1,3.57,3,10.71,13,46.43,36030
36,31,22,9,40.91,2,9.09,2,9.09,9,40.91,36031
36,32,20,8,40.0,2,10.0,0,0.0,10,50.0,36032
36,33,17,7,41.18,3,17.65,4,23.53,3,17.65,36033
36,34,17,6,35.29,5,29.41,0,0.0,6,35.29,36034
36,35,17,12,70.59,2,11.76,0,0.0,3,17.65,36035
36,36,10,5,50.0,0,0.0,0,0.0,5,50.0,36036
36,37,26,8,30.77,3,11.54,6,23.08,9,34.62,36037
36,38,13,6,46.15,2,15.38,0,0.0,5,38.46,36038
36,39,19,5,26.32,6,31.58,3,15.79,5,26.32,36039
36,40,11,5,45.45,2,18.18,0,0.0,4,36.36,36040
36,41,8,4,50.0,0,0.0,0,0.0,4,50.0,36041
36,42,19,8,42.11,0,0.0,2,10.53,9,47.37,36042
36,43,0,0,0.0,0,0.0,0,0.0,0,0.0,36043
36,44,14,7,50.0,1,7.14,0,0.0,6,42.86,36044
36,45,14,5,35.71,2,14.29,1,7.14,6,42.86,36045
36,46,22,10,45.45,3,13.64,1,4.55,8,36.36,36046
36,47,10,6,60.0,0,0.0,1,10.0,3,30.0,36047
36,48,17,7,41.18,3,17.65,0,0.0,7,41.18,36048
36,49,28,16,57.14,3,10.71,4,14.29,5,17.86,36049
36,50,11,4,36.36,1,9.09,2,18.18,4,36.36,36050
36,51,13,9,69.23,1,7.69,0,0.0,3,23.08,36051
36,52,14,5,35.71,2,14.29,3,21.43,4,28.57,36052
36,53,18,7,38.89,0,0.0,2,11.11,9,50.0,36053
36,54,8,3,37.5,2,25.0,0,0.0,3,37.5,36054
36,55,10,2,20.0,4,40.0,0,0.0,4,40.0,36055
36,56,16,5,31.25,4,25.0,0,0.0,7,43.75,36056
37,1,0,0,0.0,0,0.0,0,0.0,0,0.0,37001
37,2,6,2,33.33,0,0.0,0,0.0,4,66.67,37002
37,3,2,0,0.0,1,50.0,1,50.0,0,0.0,37003
37,4,1,1,100.0,0,0.0,0,0.0,0,0.0,37004
37,5,3,0,0.0,1,33.33,0,0.0,2,66.67,37005
37,6,1,0,0.0,0,0.0,1,100.0,0,0.0,37006
37,7,0,0,0.0,0,0.0,0,0.0,0,0.0,37007
37,8,1,1,100.0,0,0.0,0,0.0,0,0.0,37008
37,9,0,0,0.0,0,0.0,0,0.0,0,0.0,37009
37,10,2,0,0.0,1,50.0,0,0.0,1,50.0,37010
37,11,1,0,0.0,0,0.0,0,0.0,1,100.0,37011
37,12,5,1,20.0,0,0.0,0,0.0,4,80.0,37012
37,13,5,0,0.0,1,20.0,1,20.0,3,60.0,37013
37,14,2,0,0.0,2,100.0,0,0.0,0,0.0,37014
37,15,3,1,33.33,0,0.0,1,33.33,1,33.33,37015
37,16,3,2,66.67,0,0.0,0,0.0,1,33.33,37016
37,17,1,0,0.0,0,0.0,0,0.0,1,100.0,37017
37,18,1,0,0.0,0,0.0,1,100.0,0,0.0,37018
37,19,5,2,40.0,2,40.0,0,0.0,1,20.0,37019
37,20,1,1,100.0,0,0.0,0,0.0,0,0.0,37020
37,21,0,0,0.0,0,0.0,0,0.0,0,0.0,37021
37,22,2,1,50.0,1,50.0,0,0.0,0,0.0,37022
37,23,0,0,0.0,0,0.0,0,0.0,0,0.0,37023
37,24,0,0,0.0,0,0.0,0,0.0,0,0.0,37024
37,25,5,0,0.0,1,20.0,0,0.0,4,80.0,37025
37,26,1,1,100.0,0,0.0,0,0.0,0,0.0,37026
37,27,1,0,0.0,1,100.0,0,0.0,0,0.0,37027
37,28,4,1,25.0,0,0.0,0,0.0,3,75.0,37028
37,29,1,1,100.0,0,0.0,0,0.0,0,0.0,37029
37,30,3,2,66.67,0,0.0,0,0.0,1,33.33,37030
37,31,3,0,0.0,0,0.0,1,33.33,2,66.67,37031
37,32,1,0,0.0,0,0.0,0,0.0,1,100.0,37032
37,33,3,0,0.0,0,0.0,0,0.0,3,100.0,37033
37,34,1,1,100.0,0,0.0,0,0.0,0,0.0,37034
37,35,0,0,0.0,0,0.0,0,0.0,0,0.0,37035
37,36,1,0,0.0,0,0.0,0,0.0,1,100.0,37036
37,37,4,1,25.0,0,0.0,2,50.0,1,25.0,37037
37,38,0,0,0.0,0,0.0,0,0.0,0,0.0,37038
37,39,1,0,0.0,0,0.0,0,0.0,1,100.0,37039
37,40,2,0,0.0,0,0.0,1,50.0,1,50.0,37040
37,41,0,0,0.0,0,0.0,0,0.0,0,0.0,37041
37,42,2,0,0.0,0,0.0,0,0.0,2,100.0,37042
37,43,0,0,0.0,0,0.0,0,0.0,0,0.0,37043
37,44,4,2,50.0,1,25.0,0,0.0,1,25.0,37044
37,45,1,0,0.0,0,0.0,1,100.0,0,0.0,37045
37,46,0,0,0.0,0,0.0,0,0.0,0,0.0,37046
37,47,1,0,0.0,1,100.0,0,0.0,0,0.0,37047
37,48,0,0,0.0,0,0.0,0,0.0,0,0.0,37048
37,49,2,0,0.0,0,0.0,1,50.0,1,50.0,37049
37,50,1,1,100.0,0,0.0,0,0.0,0,0.0,37050
37,51,1,0,0.0,0,0.0,0,0.0,1,100.0,37051
38,1,10,2,20.0,4,40.0,0,0.0,4,40.0,38001
38,2,13,6,46.15,0,0.0,0,0.0,7,53.85,38002
38,3,35,15,42.86,3,8.57,4,11.43,13,37.14,38003
38,4,15,7,46.67,1,6.67,0,0.0,7,46.67,38004
38,5,19,8,42.11,2,10.53,2,10.53,7,36.84,38005
38,6,15,7,46.67,5,33.33,0,0.0,3,20.0,38006
38,7,21,5,23.81,3,14.29,2,9.52,11,52.38,38007
38,8,39,18,46.15,3,7.69,4,10.26,14,35.9,38008
38,9,20,8,40.0,3,15.0,3,15.0,6,30.0,38009
38,10,22,9,40.91,3,13.64,1,4.55,9,40.91,38010
38,11,19,6,31.58,4,21.05,0,0.0,9,47.37,38011
38,12,8,4,50.0,0,0.0,2,25.0,2,25.0,38012
38,13,15,6,40.0,4,26.67,0,0.0,5,33.33,38013
38,14,32,13,40.63,1,3.13,4,12.5,14,43.75,38014
38,15,5,1,20.0,1,20.0,0,0.0,3,60.0,38015
38,16,18,8,44.44,2,11.11,1,5.56,7,38.89,38016
38,17,10,3,30.0,2,20.0,0,0.0,5,50.0,38017
38,18,34,16,47.06,5,14.71,3,8.82,10,29.41,38018
38,19,19,5,26.32,4,21.05,3,15.79,7,36.84,38019
38,20,30,15,50.0,3,10.0,0,0.0,12,40.0,38020
38,21,30,12,40.0,2,6.67,4,13.33,12,40.0,38021
38,22,23,10,43.48,1,4.35,4,17.39,8,34.78,38022
38,23,16,4,25.0,1,6.25,1,6.25,10,62.5,38023
38,24,7,4,57.14,3,42.86,0,0.0,0,0.0,38024
38,25,11,3,27.27,3,27.27,4,36.36,1,9.09,38025
38,26,16,4,25.0,3,18.75,4,25.0,5,31.25,38026
38,27,19,5,26.32,0,0.0,3,15.79,11,57.89,38027
38,28,21,9,42.86,4,19.05,0,0.0,8,38.1,38028
38,29,12,6,50.0,1,8.33,0,0.0,5,41.67,38029
38,30,10,5,50.0,1,10.0,2,20.0,2,20.0,38030
38,31,18,8,44.44,1,5.56,2,11.11,7,38.89,38031
38,32,46,24,52.17,8,17.39,0,0.0,14,30.43,38032
38,33,15,5,33.33,2,13.33,2,13.33,6,40.0,38033
38,34,10,6,60.0,1,10.0,0,0.0,3,30.0,38034
38,35,21,7,33.33,0,0.0,1,4.76,13,61.9,38035
38,36,12,2,16.67,4,33.33,0,0.0,6,50.0,38036
38,37,18,5,27.78,2,11.11,2,11.11,9,50.0,38037
38,38,31,12,38.71,9,29.03,4,12.9,6,19.35,38038
38,39,21,5,23.81,5,23.81,1,4.76,10,47.62,38039
38,40,19,10,52.63,5,26.32,1,5.26,3,15.79,38040
38,41,29,21,72.41,2,6.9,0,0.0,6,20.69,38041
38,42,23,15,65.22,2,8.7,0,0.0,6,26.09,38042
38,43,15,5,33.33,1,6.67,2,13.33,7,46.67,38043
38,44,22,10,45.45,2,9.09,4,18.18,6,27.27,38044
38,45,26,11,42.31,6,23.08,3,11.54,6,23.08,38045
38,46,28,14,50.0,3,10.71,6,21.43,5,17.86,38046
38,47,14,4,28.57,1,7.14,0,0.0,9,64.29,38047
38,48,20,8,40.0,3,15.0,1,5.0,8,40.0,38048
38,49,24,13,54.17,0,0.0,0,0.0,11,45.83,38049
38,50,22,7,31.82,2,9.09,1,4.55,12,54.55,38050
38,51,10,6,60.0,0,0.0,1,10.0,3,30.0,38051
38,52,19,9,47.37,3,15.79,2,10.53,5,26.32,38052
38,53,13,7,53.85,1,7.69,0,0.0,5,38.46,38053
38,54,17,5,29.41,6,35.29,4,23.53,2,11.76,38054
38,55,31,12,38.71,4,12.9,0,0.0,15,48.39,38055
38,56,20,7,35.0,3,15.0,2,10.0,8,40.0,38056
39,1,20,11,55.0,4,20.0,0,0.0,5,25.0,39001
39,2,20,9,45.0,0,0.0,3,15.0,8,40.0,39002
39,3,24,12,50.0,3,12.5,2,8.33,7,29.17,39003
39,4,15,8,53.33,2,13.33,0,0.0,5,33.33,39004
39,5,19,11,57.89,1,5.26,1,5.26,6,31.58,39005
39,6,27,14,51.85,4,14.81,4,14.81,5,18.52,39006
39,7,25,12,48.0,1,4.0,4,16.0,8,32.0,39007
39,8,10,5,50.0,1,10.0,2,20.0,2,20.0,39008
39,9,25,7,28.0,5,20.0,2,8.0,11,44.0,39009
39,10,16,10,62.5,3,18.75,0,0.0,3,18.75,39010
39,11,14,7,50.0,5,35.71,0,0.0,2,14.29,39011
39,12,4,0,0.0,1,25.0,0,0.0,3,75.0,39012
39,13,4,1,25.0,2,50.0,0,0.0,1,25.0,39013
39,14,25,13,52.0,2,8.0,1,4.0,9,36.0,39014
39,15,14,9,64.29,1,7.14,0,0.0,4,28.57,39015
39,16,17,5,29.41,4,23.53,0,0.0,8,47.06,39016
39,17,12,5,41.67,0,0.0,2,16.67,5,41.67,39017
39,18,18,8,44.44,2,11.11,1,5.56,7,38.89,39018
39,19,16,6,37.5,1,6.25,0,0.0,9,56.25,39019
39,20,30,14,46.67,5,16.67,5,16.67,6,20.0,39020
39,21,7,1,14.29,2,28.57,0,0.0,4,57.14,39021
39,22,14,3,21.43,4,28.57,4,28.57,3,21.43,39022
39,23,15,7,46.67,1,6.67,3,20.0,4,26.67,39023
39,24,7,2,28.57,1,14.29,0,0.0,4,57.14,39024
39,25,5,0,0.0,1,20.0,1,20.0,3,60.0,39025
39,26,26,15,57.69,1,3.85,4,15.38,6,23.08,39026
39,27,13,0,0.0,2,15.38,2,15.38,9,69.23,39027
39,28,27,18,66.67,4,14.81,2,7.41,3,11.11,39028
39,29,10,3,30.0,0,0.0,2,20.0,5,50.0,39029
39,30,12,4,33.33,0,0.0,5,41.67,3,25.0,39030
39,31,9,1,11.11,5,55.56,1,11.11,2,22.22,39031
39,32,7,5,71.43,1,14.29,1,14.29,0,0.0,39032
39,33,19,8,42.11,2,10.53,0,0.0,9,47.37,39033
39,34,14,6,42.86,1,7.14,0,0.0,7,50.0,39034
39,35,18,10,55.56,0,0.0,1,5.56,7,38.89,39035
39,36,16,3,18.75,3,18.75,2,12.5,8,50.0,39036
39,37,42,19,45.24,8,19.05,2,4.76,13,30.95,39037
39,38,33,19,57.58,4,12.12,1,3.03,9,27.27,39038
39,39,7,6,85.71,0,0.0,0,0.0,1,14.29,39039
39,40,20,7,35.0,3,15.0,1,5.0,9,45.0,39040
39,41,2,1,50.0,0,0.0,0,0.0,1,50.0,39041
39,42,23,10,43.48,6,26.09,1,4.35,6,26.09,39042
39,43,34,21,61.76,6,17.65,3,8.82,4,11.76,39043
39,44,21,6,28.57,5,23.81,3,14.29,7,33.33,39044
39,45,31,23,74.19,4,12.9,1,3.23,3,9.68,39045
39,46,19,7,36.84,1,5.26,0,0.0,11,57.89,39046
39,47,22,7,31.82,1,4.55,2,9.09,12,54.55,39047
39,48,21,6,28.57,1,4.76,2,9.52,12,57.14,39048
39,49,4,1,25.0,0,0.0,0,0.0,3,75.0,39049
39,50,23,15,65.22,2,8.7,2,8.7,4,17.39,39050
40,1,12,4,33.33,3,25.0,1,8.33,4,33.33,40001
40,2,9,4,44.44,0,0.0,1,11.11,4,44.44,40002
40,3,11,7,63.64,0,0.0,1,9.09,3,27.27,40003
40,4,20,10,50.0,1,5.0,0,0.0,9,45.0,40004
40,5,10,6,60.0,0,0.0,1,10.0,3,30.0,40005
40,6,14,6,42.86,3,21.43,0,0.0,5,35.71,40006
40,7,10,7,70.0,0,0.0,0,0.0,3,30.0,40007
40,8,16,6,37.5,1,6.25,2,12.5,7,43.75,40008
40,9,11,9,81.82,0,0.0,1,9.09,1,9.09,40009
40,10,20,13,65.0,2,10.0,0,0.0,5,25.0,40010
40,11,7,3,42.86,1,14.29,0,0.0,3,42.86,40011
40,12,12,3,25.0,0,0.0,1,8.33,8,66.67,40012
40,13,9,2,22.22,0,0.0,1,11.11,6,66.67,40013
40,14,16,4,25.0,3,18.75,1,6.25,8,50.0,40014
40,15,14,4,28.57,1,7.14,2,14.29,7,50.0,40015
40,16,14,8,57.14,2,14.29,1,7.14,3,21.43,40016
40,17,8,3,37.5,1,12.5,0,0.0,4,50.0,40017
40,18,21,12,57.14,0,0.0,2,9.52,7,33.33,40018
40,19,24,7,29.17,3,12.5,2,8.33,12,50.0,40019
40,20,15,7,46.67,1,6.67,1,6.67,6,40.0,40020
40,21,14,4,28.57,1,7.14,0,0.0,9,64.29,40021
40,22,9,2,22.22,1,11.11,1,11.11,5,55.56,40022
40,23,11,3,27.27,3,27.27,1,9.09,4,36.36,40023
40,24,15,6,40.0,1,6.67,3,20.0,5,33.33,40024
40,25,8,3,37.5,0,0.0,0,0.0,5,62.5,40025
40,26,9,2,22.22,1,11.11,0,0.0,6,66.67,40026
40,27,15,6,40.0,4,26.67,1,6.67,4,26.67,40027
40,28,19,3,15.79,5,26.32,1,5.26,10,52.63,40028
40,29,19,8,42.11,1,5.26,1,5.26,9,47.37,40029
40,30,13,8,61.54,1,7.69,0,0.0,4,30.77,40030
40,31,27,15,55.56,1,3.7,0,0.0,11,40.74,40031
40,32,23,16,69.57,1,4.35,1,4.35,5,21.74,40032
40,33,20,8,40.0,2,10.0,3,15.0,7,35.0,40033
40,34,11,6,54.55,2,18.18,0,0.0,3,27.27,40034
40,35,24,13,54.17,2,8.33,2,8.33,7,29.17,40035
40,36,23,12,52.17,3,13.04,1,4.35,7,30.43,40036
40,37,21,9,42.86,1,4.76,3,14.29,8,38.1,40037
40,38,6,1,16.67,1,16.67,0,0.0,4,66.67,40038
40,39,28,10,35.71,1,3.57,1,3.57,16,57.14,40039
40,40,16,9,56.25,0,0.0,0,0.0,7,43.75,40040
40,41,21,8,38.1,3,14.29,0,0.0,10,47.62,40041
40,42,17,6,35.29,1,5.88,1,5.88,9,52.94,40042
40,43,12,3,25.0,1,8.33,3,25.0,5,41.67,40043
40,44,17,6,35.29,4,23.53,1,5.88,6,35.29,40044
40,45,32,17,53.13,2,6.25,3,9.38,10,31.25,40045
40,46,15,8,53.33,3,20.0,0,0.0,4,26.67,40046
40,47,5,1,20.0,0,0.0,0,0.0,4,80.0,40047
41,1,32,14,43.75,3,9.38,0,0.0,15,46.88,41001
41,2,48,24,50.0,4,8.33,3,6.25,17,35.42,41002
41,3,23,6,26.09,1,4.35,1,4.35,15,65.22,41003
41,4,43,20,46.51,9,20.93,2,4.65,12,27.91,41004
41,5,44,26,59.09,6,13.64,1,2.27,11,25.0,41005
41,6,49,17,34.69,7,14.29,7,14.29,18,36.73,41006
41,7,48,19,39.58,6,12.5,6,12.5,17,35.42,41007
41,8,35,14,40.0,6,17.14,1,2.86,14,40.0,41008
41,9,23,9,39.13,5,21.74,1,4.35,8,34.78,41009
41,10,22,8,36.36,1,4.55,3,13.64,10,45.45,41010
41,11,48,23,47.92,8,16.67,2,4.17,15,31.25,41011
41,12,32,14,43.75,1,3.13,4,12.5,13,40.63,41012
41,13,19,10,52.63,1,5.26,4,21.05,4,21.05,41013
41,14,28,10,35.71,2,7.14,3,10.71,13,46.43,41014
41,15,24,6,25.0,5,20.83,3,12.5,10,41.67,41015
41,16,40,19,47.5,5,12.5,3,7.5,13,32.5,41016
41,17,34,13,38.24,5,14.71,2,5.88,14,41.18,41017
41,18,43,15,34.88,4,9.3,4,9.3,20,46.51,41018
41,19,40,18,45.0,5,12.5,5,12.5,12,30.0,41019
41,20,59,29,49.15,6,10.17,2,3.39,22,37.29,41020
41,21,40,24,60.0,8,20.0,1,2.5,7,17.5,41021
41,22,25,15,60.0,2,8.0,3,12.0,5,20.0,41022
41,23,24,8,33.33,4,16.67,3,12.5,9,37.5,41023
41,24,33,19,57.58,3,9.09,1,3.03,10,30.3,41024
41,25,24,11,45.83,1,4.17,2,8.33,10,41.67,41025
41,26,29,7,24.14,3,10.34,4,13.79,15,51.72,41026
41,27,15,7,46.67,1,6.67,1,6.67,6,40.0,41027
41,28,17,5,29.41,2,11.76,0,0.0,10,58.82,41028
41,29,23,8,34.78,3,13.04,3,13.04,9,39.13,41029
41,30,27,13,48.15,2,7.41,0,0.0,12,44.44,41030
41,31,56,30,53.57,5,8.93,3,5.36,18,32.14,41031
41,32,31,11,35.48,1,3.23,2,6.45,17,54.84,41032
41,33,48,22,45.83,8,16.67,5,10.42,13,27.08,41033
41,34,49,24,48.98,7,14.29,4,8.16,14,28.57,41034
41,35,40,20,50.0,9,22.5,4,10.0,7,17.5,41035
41,36,38,16,42.11,8,21.05,2,5.26,12,31.58,41036
41,37,77,41,53.25,4,5.19,5,6.49,27,35.06,41037
41,38,28,10,35.71,4,14.29,3,10.71,11,39.29,41038
41,39,40,21,52.5,1,2.5,6,15.0,12,30.0,41039
41,40,28,16,57.14,4,14.29,1,3.57,7,25.0,41040
41,41,31,17,54.84,5,16.13,0,0.0,9,29.03,41041
41,42,29,14,48.28,3,10.34,4,13.79,8,27.59,41042
41,43,28,13,46.43,3,10.71,1,3.57,11,39.29,41043
41,44,37,12,32.43,5,13.51,2,5.41,18,48.65,41044
41,45,30,12,40.0,0,0.0,2,6.67,16,53.33,41045
41,46,23,8,34.78,2,8.7,1,4.35,12,52.17,41046
41,47,36,21,58.33,7,19.44,2,5.56,6,16.67,41047
41,48,29,5,17.24,5,17.24,2,6.9,17,58.62,41048
41,49,33,16,48.48,4,12.12,2,6.06,11,33.33,41049
41,50,22,9,40.91,4,18.18,2,9.09,7,31.82,41050
41,51,23,15,65.22,1,4.35,0,0.0,7,30.43,41051
41,52,37,21,56.76,8,21.62,1,2.7,7,18.92,41052
41,53,61,32,52.46,7,11.48,3,4.92,19,31.15,41053
41,54,33,17,51.52,6,18.18,0,0.0,10,30.3,41054
41,55,44,24,54.55,1,2.27,3,6.82,16,36.36,41055
41,56,64,28,43.75,9,14.06,2,3.13,25,39.06,41056
41,57,53,30,56.6,6,11.32,3,5.66,14,26.42,41057
