ward,precinct,total,AL GORE,AL GORE Percent,BILL BRADLEY,BILL BRADLEY Percent,"LYNDON H. LAROUCHE, JR.","LYNDON H. LAROUCHE, JR. Percent",precinct_id
41,31,129,106,82.17,20,15.5,3,2.33,41031
41,32,100,82,82.0,17,17.0,1,1.0,41032
41,33,111,80,72.07,25,22.52,6,5.41,41033
41,34,87,73,83.91,11,12.64,3,3.45,41034
41,35,96,72,75.0,21,21.88,3,3.13,41035
41,36,112,85,75.89,23,20.54,4,3.57,41036
41,37,131,95,72.52,33,25.19,3,2.29,41037
41,38,59,52,88.14,7,11.86,0,0.0,41038
41,39,118,79,66.95,33,27.97,6,5.08,41039
41,40,85,66,77.65,15,17.65,4,4.71,41040
41,41,114,83,72.81,26,22.81,5,4.39,41041
41,42,113,79,69.91,26,23.01,8,7.08,41042
41,43,98,83,84.69,15,15.31,0,0.0,41043
41,44,115,88,76.52,23,20.0,4,3.48,41044
41,45,98,85,86.73,12,12.24,1,1.02,41045
41,46,100,69,69.0,27,27.0,4,4.0,41046
41,47,129,84,65.12,43,33.33,2,1.55,41047
41,48,62,54,87.1,7,11.29,1,1.61,41048
41,49,110,81,73.64,27,24.55,2,1.82,41049
41,50,115,94,81.74,18,15.65,3,2.61,41050
41,51,62,44,70.97,17,27.42,1,1.61,41051
41,52,131,87,66.41,42,32.06,2,1.53,41052
41,53,105,73,69.52,25,23.81,7,6.67,41053
41,54,105,65,61.9,37,35.24,3,2.86,41054
41,55,85,62,72.94,22,25.88,1,1.18,41055
41,56,127,90,70.87,33,25.98,4,3.15,41056
41,57,128,101,78.91,25,19.53,2,1.56,41057
41,58,73,51,69.86,18,24.66,4,5.48,41058
41,59,103,70,67.96,31,30.1,2,1.94,41059
41,60,89,67,75.28,21,23.6,1,1.12,41060
41,61,151,105,69.54,43,28.48,3,1.99,41061
41,62,113,95,84.07,13,11.5,5,4.42,41062
41,63,96,72,75.0,20,20.83,4,4.17,41063
41,64,132,94,71.21,34,25.76,4,3.03,41064
41,65,94,74,78.72,19,20.21,1,1.06,41065
41,66,135,89,65.93,41,30.37,5,3.7,41066
42,1,105,87,82.86,18,17.14,0,0.0,42001
42,2,70,57,81.43,12,17.14,1,1.43,42002
42,3,71,56,78.87,11,15.49,4,5.63,42003
42,4,110,83,75.45,27,24.55,0,0.0,42004
42,5,76,54,71.05,20,26.32,2,2.63,42005
42,6,232,188,81.03,42,18.1,2,0.86,42006
42,7,83,63,75.9,17,20.48,3,3.61,42007
42,8,100,82,82.0,18,18.0,0,0.0,42008
42,9,85,64,75.29,18,21.18,3,3.53,42009
42,10,69,42,60.87,26,37.68,1,1.45,42010
42,11,96,80,83.33,16,16.67,0,0.0,42011
42,12,77,61,79.22,14,18.18,2,2.6,42012
42,13,206,156,75.73,48,23.3,2,0.97,42013
42,14,88,66,75.0,21,23.86,1,1.14,42014
42,15,81,54,66.67,27,33.33,0,0.0,42015
42,16,114,86,75.44,27,23.68,1,0.88,42016
42,17,26,22,84.62,4,15.38,0,0.0,42017
42,18,154,114,74.03,36,23.38,4,2.6,42018
42,19,77,62,80.52,15,19.48,0,0.0,42019
42,20,55,44,80.0,9,16.36,2,3.64,42020
42,21,78,60,76.92,17,21.79,1,1.28,42021
42,22,66,54,81.82,9,13.64,3,4.55,42022
42,23,113,76,67.26,34,30.09,3,2.65,42023
42,24,123,98,79.67,23,18.7,2,1.63,42024
42,25,120,94,78.33,24,20.0,2,1.67,42025
42,26,53,45,84.91,8,15.09,0,0.0,42026
42,27,173,127,73.41,43,24.86,3,1.73,42027
42,28,121,88,72.73,32,26.45,1,0.83,42028
42,29,77,52,67.53,25,32.47,0,0.0,42029
42,30,80,56,70.0,24,30.0,0,0.0,42030
42,31,34,32,94.12,1,2.94,1,2.94,42031
42,32,91,73,80.22,17,18.68,1,1.1,42032
42,33,168,122,72.62,43,25.6,3,1.79,42033
42,34,78,61,78.21,16,20.51,1,1.28,42034
42,35,68,53,77.94,13,19.12,2,2.94,42035
42,36,122,96,78.69,25,20.49,1,0.82,42036
42,37,101,81,80.2,20,19.8,0,0.0,42037
42,38,102,79,77.45,23,22.55,0,0.0,42038
42,39,137,108,78.83,26,18.98,3,2.19,42039
42,40,77,60,77.92,16,20.78,1,1.3,42040
42,41,54,44,81.48,10,18.52,0,0.0,42041
42,42,84,69,82.14,15,17.86,0,0.0,42042
42,43,113,76,67.26,36,31.86,1,0.88,42043
42,44,76,59,77.63,17,22.37,0,0.0,42044
42,45,76,61,80.26,15,19.74,0,0.0,42045
42,46,73,59,80.82,13,17.81,1,1.37,42046
42,47,69,54,78.26,14,20.29,1,1.45,42047
42,48,56,47,83.93,8,14.29,1,1.79,42048
42,49,115,90,78.26,23,20.0,2,1.74,42049
42,50,82,61,74.39,21,25.61,0,0.0,42050
42,51,48,46,95.83,2,4.17,0,0.0,42051
42,52,85,69,81.18,16,18.82,0,0.0,42052
42,53,88,69,78.41,19,21.59,0,0.0,42053
42,54,73,56,76.71,17,23.29,0,0.0,42054
42,55,85,60,70.59,21,24.71,4,4.71,42055
42,56,64,43,67.19,18,28.13,3,4.69,42056
42,57,65,47,72.31,17,26.15,1,1.54,42057
42,58,153,137,89.54,13,8.5,3,1.96,42058
42,59,101,86,85.15,10,9.9,5,4.95,42059
42,60,47,39,82.98,8,17.02,0,0.0,42060
42,61,21,18,85.71,3,14.29,0,0.0,42061
42,62,58,51,87.93,7,12.07,0,0.0,42062
42,63,90,70,77.78,17,18.89,3,3.33,42063
42,64,50,44,88.0,5,10.0,1,2.0,42064
42,65,46,33,71.74,12,26.09,1,2.17,42065
42,66,82,77,93.9,5,6.1,0,0.0,42066
42,67,207,190,91.79,15,7.25,2,0.97,42067
43,1,49,30,61.22,19,38.78,0,0.0,43001
43,2,41,28,68.29,13,31.71,0,0.0,43002
43,3,47,30,63.83,17,36.17,0,0.0,43003
43,4,60,41,68.33,16,26.67,3,5.0,43004
43,5,69,50,72.46,18,26.09,1,1.45,43005
43,6,76,56,73.68,16,21.05,4,5.26,43006
43,7,81,63,77.78,17,20.99,1,1.23,43007
43,8,77,53,68.83,24,31.17,0,0.0,43008
43,9,49,38,77.55,11,22.45,0,0.0,43009
43,10,44,33,75.0,11,25.0,0,0.0,43010
43,11,66,50,75.76,14,21.21,2,3.03,43011
43,12,93,60,64.52,33,35.48,0,0.0,43012
43,13,40,31,77.5,9,22.5,0,0.0,43013
43,14,64,50,78.13,14,21.88,0,0.0,43014
43,15,68,44,64.71,22,32.35,2,2.94,43015
43,16,57,37,64.91,19,33.33,1,1.75,43016
43,17,82,46,56.1,34,41.46,2,2.44,43017
43,18,112,81,72.32,29,25.89,2,1.79,43018
43,19,99,75,75.76,22,22.22,2,2.02,43019
43,20,92,62,67.39,30,32.61,0,0.0,43020
43,21,37,28,75.68,8,21.62,1,2.7,43021
43,22,40,30,75.0,10,25.0,0,0.0,43022
43,23,67,45,67.16,21,31.34,1,1.49,43023
43,24,57,36,63.16,19,33.33,2,3.51,43024
43,25,74,64,86.49,9,12.16,1,1.35,43025
43,26,83,65,78.31,17,20.48,1,1.2,43026
43,27,65,46,70.77,19,29.23,0,0.0,43027
43,28,49,36,73.47,12,24.49,1,2.04,43028
43,29,50,25,50.0,24,48.0,1,2.0,43029
43,30,38,26,68.42,11,28.95,1,2.63,43030
43,31,91,74,81.32,16,17.58,1,1.1,43031
43,32,64,45,70.31,19,29.69,0,0.0,43032
43,33,30,19,63.33,10,33.33,1,3.33,43033
43,34,37,28,75.68,9,24.32,0,0.0,43034
43,35,71,47,66.2,24,33.8,0,0.0,43035
43,36,76,52,68.42,24,31.58,0,0.0,43036
43,37,53,33,62.26,19,35.85,1,1.89,43037
43,38,45,36,80.0,9,20.0,0,0.0,43038
43,39,36,24,66.67,11,30.56,1,2.78,43039
43,40,86,72,83.72,14,16.28,0,0.0,43040
43,41,47,29,61.7,17,36.17,1,2.13,43041
43,42,71,52,73.24,18,25.35,1,1.41,43042
43,43,58,45,77.59,11,18.97,2,3.45,43043
43,44,76,58,76.32,18,23.68,0,0.0,43044
43,45,41,36,87.8,5,12.2,0,0.0,43045
43,46,80,58,72.5,21,26.25,1,1.25,43046
43,47,101,85,84.16,15,14.85,1,0.99,43047
43,48,54,41,75.93,12,22.22,1,1.85,43048
43,49,41,27,65.85,14,34.15,0,0.0,43049
43,50,54,38,70.37,15,27.78,1,1.85,43050
43,51,38,30,78.95,8,21.05,0,0.0,43051
43,52,86,59,68.6,27,31.4,0,0.0,43052
43,53,91,71,78.02,20,21.98,0,0.0,43053
43,54,27,18,66.67,9,33.33,0,0.0,43054
43,55,93,80,86.02,12,12.9,1,1.08,43055
43,56,58,41,70.69,17,29.31,0,0.0,43056
43,57,29,22,75.86,5,17.24,2,6.9,43057
43,58,57,43,75.44,14,24.56,0,0.0,43058
43,59,128,109,85.16,17,13.28,2,1.56,43059
43,60,95,81,85.26,11,11.58,3,3.16,43060
44,1,136,110,80.88,26,19.12,0,0.0,44001
44,2,75,63,84.0,12,16.0,0,0.0,44002
44,3,130,107,82.31,22,16.92,1,0.77,44003
44,4,188,169,89.89,19,10.11,0,0.0,44004
44,5,88,73,82.95,15,17.05,0,0.0,44005
44,6,69,54,78.26,14,20.29,1,1.45,44006
44,7,132,111,84.09,18,13.64,3,2.27,44007
44,8,130,102,78.46,27,20.77,1,0.77,44008
44,9,111,88,79.28,23,20.72,0,0.0,44009
44,10,155,124,80.0,30,19.35,1,0.65,44010
44,11,87,62,71.26,24,27.59,1,1.15,44011
44,12,71,66,92.96,5,7.04,0,0.0,44012
44,13,113,86,76.11,26,23.01,1,0.88,44013
44,14,100,71,71.0,29,29.0,0,0.0,44014
44,15,93,70,75.27,22,23.66,1,1.08,44015
44,16,77,52,67.53,25,32.47,0,0.0,44016
44,17,107,82,76.64,23,21.5,2,1.87,44017
44,18,39,27,69.23,12,30.77,0,0.0,44018
44,19,57,43,75.44,14,24.56,0,0.0,44019
44,20,85,65,76.47,20,23.53,0,0.0,44020
44,21,77,61,79.22,16,20.78,0,0.0,44021
44,22,68,59,86.76,9,13.24,0,0.0,44022
44,23,82,56,68.29,26,31.71,0,0.0,44023
44,24,78,61,78.21,17,21.79,0,0.0,44024
44,25,78,56,71.79,21,26.92,1,1.28,44025
44,26,81,56,69.14,24,29.63,1,1.23,44026
44,27,92,69,75.0,23,25.0,0,0.0,44027
44,28,68,49,72.06,19,27.94,0,0.0,44028
44,29,61,42,68.85,18,29.51,1,1.64,44029
44,30,78,50,64.1,27,34.62,1,1.28,44030
44,31,102,73,71.57,28,27.45,1,0.98,44031
44,32,47,41,87.23,6,12.77,0,0.0,44032
44,33,112,89,79.46,23,20.54,0,0.0,44033
44,34,82,66,80.49,15,18.29,1,1.22,44034
44,35,126,107,84.92,18,14.29,1,0.79,44035
44,36,88,76,86.36,11,12.5,1,1.14,44036
44,37,146,109,74.66,36,24.66,1,0.68,44037
44,38,86,68,79.07,17,19.77,1,1.16,44038
44,39,80,65,81.25,15,18.75,0,0.0,44039
44,40,84,70,83.33,14,16.67,0,0.0,44040
44,41,122,107,87.7,12,9.84,3,2.46,44041
44,42,105,90,85.71,14,13.33,1,0.95,44042
44,43,111,76,68.47,33,29.73,2,1.8,44043
44,44,154,133,86.36,20,12.99,1,0.65,44044
44,45,98,76,77.55,21,21.43,1,1.02,44045
44,46,58,47,81.03,11,18.97,0,0.0,44046
44,47,80,57,71.25,21,26.25,2,2.5,44047
44,48,77,62,80.52,15,19.48,0,0.0,44048
44,49,87,76,87.36,10,11.49,1,1.15,44049
44,50,75,52,69.33,22,29.33,1,1.33,44050
45,1,91,76,83.52,14,15.38,1,1.1,45001
45,2,119,102,85.71,15,12.61,2,1.68,45002
45,3,280,234,83.57,44,15.71,2,0.71,45003
45,4,136,87,63.97,48,35.29,1,0.74,45004
45,5,82,58,70.73,21,25.61,3,3.66,45005
45,6,135,104,77.04,25,18.52,6,4.44,45006
45,7,132,90,68.18,31,23.48,11,8.33,45007
45,8,117,88,75.21,28,23.93,1,0.85,45008
45,9,175,145,82.86,27,15.43,3,1.71,45009
45,10,203,164,80.79,36,17.73,3,1.48,45010
45,11,132,112,84.85,16,12.12,4,3.03,45011
45,12,164,125,76.22,37,22.56,2,1.22,45012
45,13,238,202,84.87,27,11.34,9,3.78,45013
45,14,150,108,72.0,36,24.0,6,4.0,45014
45,15,201,171,85.07,28,13.93,2,1.0,45015
45,16,209,173,82.78,32,15.31,4,1.91,45016
45,17,172,129,75.0,38,22.09,5,2.91,45017
45,18,160,129,80.63,26,16.25,5,3.13,45018
45,19,243,189,77.78,48,19.75,6,2.47,45019
45,20,121,87,71.9,29,23.97,5,4.13,45020
45,21,160,134,83.75,23,14.38,3,1.88,45021
45,22,138,112,81.16,24,17.39,2,1.45,45022
45,23,116,94,81.03,18,15.52,4,3.45,45023
45,24,171,119,69.59,48,28.07,4,2.34,45024
45,25,162,120,74.07,41,25.31,1,0.62,45025
45,26,179,133,74.3,41,22.91,5,2.79,45026
45,27,155,130,83.87,22,14.19,3,1.94,45027
45,28,236,195,82.63,37,15.68,4,1.69,45028
45,29,148,116,78.38,29,19.59,3,2.03,45029
45,30,165,122,73.94,36,21.82,7,4.24,45030
45,31,125,91,72.8,32,25.6,2,1.6,45031
45,32,123,97,78.86,24,19.51,2,1.63,45032
45,33,179,144,80.45,32,17.88,3,1.68,45033
45,34,125,100,80.0,23,18.4,2,1.6,45034
45,35,115,85,73.91,27,23.48,3,2.61,45035
45,36,175,130,74.29,36,20.57,9,5.14,45036
45,37,115,99,86.09,16,13.91,0,0.0,45037
45,38,241,198,82.16,40,16.6,3,1.24,45038
45,39,164,132,80.49,30,18.29,2,1.22,45039
45,40,214,175,81.78,34,15.89,5,2.34,45040
45,41,108,90,83.33,15,13.89,3,2.78,45041
45,42,171,150,87.72,18,10.53,3,1.75,45042
45,43,140,112,80.0,25,17.86,3,2.14,45043
45,44,168,129,76.79,31,18.45,8,4.76,45044
45,45,97,79,81.44,16,16.49,2,2.06,45045
45,46,202,154,76.24,44,21.78,4,1.98,45046
45,47,192,145,75.52,41,21.35,6,3.13,45047
45,48,118,86,72.88,28,23.73,4,3.39,45048
45,49,148,112,75.68,33,22.3,3,2.03,45049
45,50,139,106,76.26,25,17.99,8,5.76,45050
45,51,171,134,78.36,33,19.3,4,2.34,45051
45,52,127,101,79.53,24,18.9,2,1.57,45052
45,53,169,132,78.11,34,20.12,3,1.78,45053
45,54,154,113,73.38,40,25.97,1,0.65,45054
45,55,122,99,81.15,21,17.21,2,1.64,45055
45,56,116,91,78.45,23,19.83,2,1.72,45056
45,57,159,121,76.1,34,21.38,4,2.52,45057
45,58,81,52,64.2,27,33.33,2,2.47,45058
46,1,288,257,89.24,31,10.76,0,0.0,46001
46,2,116,87,75.0,26,22.41,3,2.59,46002
46,3,144,116,80.56,27,18.75,1,0.69,46003
46,4,118,98,83.05,16,13.56,4,3.39,46004
46,5,66,51,77.27,15,22.73,0,0.0,46005
46,6,104,91,87.5,11,10.58,2,1.92,46006
46,7,164,130,79.27,34,20.73,0,0.0,46007
46,8,132,112,84.85,15,11.36,5,3.79,46008
46,9,120,98,81.67,20,16.67,2,1.67,46009
46,10,114,89,78.07,24,21.05,1,0.88,46010
46,11,150,121,80.67,26,17.33,3,2.0,46011
46,12,156,118,75.64,36,23.08,2,1.28,46012
46,13,130,99,76.15,29,22.31,2,1.54,46013
46,14,95,72,75.79,22,23.16,1,1.05,46014
46,15,146,123,84.25,22,15.07,1,0.68,46015
46,16,223,180,80.72,37,16.59,6,2.69,46016
46,17,175,144,82.29,30,17.14,1,0.57,46017
46,18,147,116,78.91,30,20.41,1,0.68,46018
46,19,161,124,77.02,34,21.12,3,1.86,46019
46,20,121,112,92.56,9,7.44,0,0.0,46020
46,21,28,27,96.43,1,3.57,0,0.0,46021
46,22,117,83,70.94,30,25.64,4,3.42,46022
46,23,125,114,91.2,11,8.8,0,0.0,46023
46,24,103,77,74.76,26,25.24,0,0.0,46024
46,25,144,125,86.81,16,11.11,3,2.08,46025
46,26,185,146,78.92,35,18.92,4,2.16,46026
46,27,162,134,82.72,25,15.43,3,1.85,46027
46,28,158,138,87.34,19,12.03,1,0.63,46028
46,29,162,142,87.65,20,12.35,0,0.0,46029
46,30,166,150,90.36,15,9.04,1,0.6,46030
46,31,136,104,76.47,31,22.79,1,0.74,46031
46,32,191,161,84.29,27,14.14,3,1.57,46032
46,33,147,116,78.91,27,18.37,4,2.72,46033
46,34,145,123,84.83,21,14.48,1,0.69,46034
46,35,181,132,72.93,41,22.65,8,4.42,46035
46,36,162,130,80.25,29,17.9,3,1.85,46036
46,37,148,131,88.51,16,10.81,1,0.68,46037
46,38,125,100,80.0,22,17.6,3,2.4,46038
46,39,104,88,84.62,15,14.42,1,0.96,46039
47,1,85,68,80.0,17,20.0,0,0.0,47001
47,2,289,196,67.82,85,29.41,8,2.77,47002
47,3,207,150,72.46,56,27.05,1,0.48,47003
47,4,279,197,70.61,74,26.52,8,2.87,47004
47,5,114,79,69.3,34,29.82,1,0.88,47005
47,6,248,181,72.98,66,26.61,1,0.4,47006
47,7,220,163,74.09,55,25.0,2,0.91,47007
47,8,272,202,74.26,61,22.43,9,3.31,47008
47,9,217,180,82.95,31,14.29,6,2.76,47009
47,10,181,139,76.8,41,22.65,1,0.55,47010
47,11,324,260,80.25,58,17.9,6,1.85,47011
47,12,230,177,76.96,47,20.43,6,2.61,47012
47,13,266,200,75.19,64,24.06,2,0.75,47013
47,14,273,185,67.77,81,29.67,7,2.56,47014
47,15,133,101,75.94,29,21.8,3,2.26,47015
47,16,149,106,71.14,41,27.52,2,1.34,47016
47,17,223,159,71.3,58,26.01,6,2.69,47017
47,18,190,136,71.58,51,26.84,3,1.58,47018
47,19,222,180,81.08,37,16.67,5,2.25,47019
47,20,218,158,72.48,53,24.31,7,3.21,47020
47,21,130,99,76.15,30,23.08,1,0.77,47021
47,22,163,122,74.85,37,22.7,4,2.45,47022
47,23,61,46,75.41,14,22.95,1,1.64,47023
47,24,107,71,66.36,36,33.64,0,0.0,47024
47,25,158,109,68.99,48,30.38,1,0.63,47025
47,26,201,145,72.14,49,24.38,7,3.48,47026
47,27,167,128,76.65,33,19.76,6,3.59,47027
47,28,283,205,72.44,71,25.09,7,2.47,47028
47,29,184,138,75.0,40,21.74,6,3.26,47029
47,30,107,82,76.64,23,21.5,2,1.87,47030
47,31,185,136,73.51,46,24.86,3,1.62,47031
47,32,256,193,75.39,62,24.22,1,0.39,47032
47,33,177,117,66.1,57,32.2,3,1.69,47033
47,34,197,161,81.73,32,16.24,4,2.03,47034
47,35,253,196,77.47,53,20.95,4,1.58,47035
47,36,189,138,73.02,48,25.4,3,1.59,47036
47,37,206,148,71.84,58,28.16,0,0.0,47037
47,38,199,160,80.4,34,17.09,5,2.51,47038
47,39,143,96,67.13,45,31.47,2,1.4,47039
47,40,179,129,72.07,48,26.82,2,1.12,47040
47,41,108,83,76.85,22,20.37,3,2.78,47041
47,42,214,145,67.76,67,31.31,2,0.93,47042
47,43,236,178,75.42,57,24.15,1,0.42,47043
47,44,170,150,88.24,16,9.41,4,2.35,47044
47,45,195,147,75.38,44,22.56,4,2.05,47045
48,1,167,131,78.44,34,20.36,2,1.2,48001
48,2,154,136,88.31,17,11.04,1,0.65,48002
48,3,118,99,83.9,16,13.56,3,2.54,48003
48,4,140,120,85.71,19,13.57,1,0.71,48004
48,5,150,117,78.0,32,21.33,1,0.67,48005
48,6,166,147,88.55,17,10.24,2,1.2,48006
48,7,146,108,73.97,38,26.03,0,0.0,48007
48,8,116,91,78.45,23,19.83,2,1.72,48008
48,9,120,104,86.67,15,12.5,1,0.83,48009
48,10,77,59,76.62,18,23.38,0,0.0,48010
48,11,206,150,72.82,55,26.7,1,0.49,48011
48,12,83,71,85.54,11,13.25,1,1.2,48012
48,13,116,92,79.31,24,20.69,0,0.0,48013
48,14,162,141,87.04,17,10.49,4,2.47,48014
48,15,134,123,91.79,9,6.72,2,1.49,48015
48,16,93,78,83.87,13,13.98,2,2.15,48016
48,17,109,89,81.65,19,17.43,1,0.92,48017
48,18,107,89,83.18,15,14.02,3,2.8,48018
48,19,158,108,68.35,44,27.85,6,3.8,48019
48,20,110,77,70.0,31,28.18,2,1.82,48020
48,21,156,136,87.18,19,12.18,1,0.64,48021
48,22,239,194,81.17,45,18.83,0,0.0,48022
48,23,119,104,87.39,12,10.08,3,2.52,48023
48,24,185,161,87.03,19,10.27,5,2.7,48024
48,25,112,94,83.93,16,14.29,2,1.79,48025
48,26,147,118,80.27,28,19.05,1,0.68,48026
48,27,111,102,91.89,8,7.21,1,0.9,48027
48,28,150,125,83.33,25,16.67,0,0.0,48028
48,29,175,163,93.14,11,6.29,1,0.57,48029
48,30,104,70,67.31,32,30.77,2,1.92,48030
48,31,110,91,82.73,16,14.55,3,2.73,48031
48,32,124,104,83.87,16,12.9,4,3.23,48032
48,33,123,101,82.11,21,17.07,1,0.81,48033
48,34,123,102,82.93,20,16.26,1,0.81,48034
48,35,106,83,78.3,18,16.98,5,4.72,48035
48,36,120,102,85.0,18,15.0,0,0.0,48036
48,37,140,107,76.43,32,22.86,1,0.71,48037
48,38,178,131,73.6,47,26.4,0,0.0,48038
48,39,116,101,87.07,14,12.07,1,0.86,48039
48,40,142,112,78.87,25,17.61,5,3.52,48040
48,41,79,73,92.41,6,7.59,0,0.0,48041
48,42,150,109,72.67,39,26.0,2,1.33,48042
48,43,105,70,66.67,35,33.33,0,0.0,48043
48,44,104,79,75.96,21,20.19,4,3.85,48044
48,45,76,65,85.53,10,13.16,1,1.32,48045
48,46,85,67,78.82,17,20.0,1,1.18,48046
48,47,88,76,86.36,12,13.64,0,0.0,48047
48,48,100,78,78.0,22,22.0,0,0.0,48048
49,1,148,121,81.76,22,14.86,5,3.38,49001
49,2,161,137,85.09,21,13.04,3,1.86,49002
49,3,136,117,86.03,17,12.5,2,1.47,49003
49,4,90,74,82.22,15,16.67,1,1.11,49004
49,5,87,66,75.86,20,22.99,1,1.15,49005
49,6,90,69,76.67,18,20.0,3,3.33,49006
49,7,88,63,71.59,23,26.14,2,2.27,49007
49,8,95,75,78.95,18,18.95,2,2.11,49008
49,9,111,78,70.27,33,29.73,0,0.0,49009
49,10,160,118,73.75,40,25.0,2,1.25,49010
49,11,158,120,75.95,29,18.35,9,5.7,49011
49,12,91,74,81.32,14,15.38,3,3.3,49012
49,13,131,104,79.39,26,19.85,1,0.76,49013
49,14,128,96,75.0,31,24.22,1,0.78,49014
49,15,93,71,76.34,20,21.51,2,2.15,49015
49,16,120,86,71.67,31,25.83,3,2.5,49016
49,17,35,31,88.57,2,5.71,2,5.71,49017
49,18,129,108,83.72,17,13.18,4,3.1,49018
49,19,89,71,79.78,16,17.98,2,2.25,49019
49,20,167,130,77.84,35,20.96,2,1.2,49020
49,21,77,46,59.74,29,37.66,2,2.6,49021
49,22,117,82,70.09,33,28.21,2,1.71,49022
49,23,100,79,79.0,18,18.0,3,3.0,49023
49,24,130,111,85.38,17,13.08,2,1.54,49024
49,25,93,75,80.65,16,17.2,2,2.15,49025
49,26,170,130,76.47,35,20.59,5,2.94,49026
49,27,131,100,76.34,30,22.9,1,0.76,49027
49,28,104,88,84.62,14,13.46,2,1.92,49028
49,29,65,48,73.85,17,26.15,0,0.0,49029
49,30,118,97,82.2,17,14.41,4,3.39,49030
49,31,104,86,82.69,18,17.31,0,0.0,49031
49,32,107,69,64.49,37,34.58,1,0.93,49032
49,33,82,69,84.15,12,14.63,1,1.22,49033
49,34,102,84,82.35,16,15.69,2,1.96,49034
49,35,117,86,73.5,27,23.08,4,3.42,49035
49,36,86,66,76.74,20,23.26,0,0.0,49036
49,37,78,69,88.46,9,11.54,0,0.0,49037
50,1,92,79,85.87,13,14.13,0,0.0,50001
50,2,115,102,88.7,13,11.3,0,0.0,50002
50,3,95,62,65.26,33,34.74,0,0.0,50003
50,4,145,123,84.83,22,15.17,0,0.0,50004
50,5,118,99,83.9,19,16.1,0,0.0,50005
50,6,134,118,88.06,14,10.45,2,1.49,50006
50,7,160,117,73.13,42,26.25,1,0.63,50007
50,8,115,97,84.35,15,13.04,3,2.61,50008
50,9,110,88,80.0,19,17.27,3,2.73,50009
50,10,145,127,87.59,18,12.41,0,0.0,50010
50,11,101,87,86.14,14,13.86,0,0.0,50011
50,12,169,158,93.49,11,6.51,0,0.0,50012
50,13,84,65,77.38,17,20.24,2,2.38,50013
50,14,132,115,87.12,17,12.88,0,0.0,50014
50,15,139,107,76.98,30,21.58,2,1.44,50015
50,16,117,103,88.03,13,11.11,1,0.85,50016
50,17,91,81,89.01,8,8.79,2,2.2,50017
50,18,116,109,93.97,6,5.17,1,0.86,50018
50,19,103,89,86.41,14,13.59,0,0.0,50019
50,20,109,89,81.65,19,17.43,1,0.92,50020
50,21,134,104,77.61,28,20.9,2,1.49,50021
50,22,85,64,75.29,20,23.53,1,1.18,50022
50,23,78,69,88.46,8,10.26,1,1.28,50023
50,24,57,42,73.68,12,21.05,3,5.26,50024
50,25,74,56,75.68,18,24.32,0,0.0,50025
50,26,100,93,93.0,6,6.0,1,1.0,50026
50,27,100,96,96.0,4,4.0,0,0.0,50027
50,28,164,152,92.68,10,6.1,2,1.22,50028
50,29,111,84,75.68,22,19.82,5,4.5,50029
50,30,96,79,82.29,16,16.67,1,1.04,50030
50,31,120,119,99.17,1,0.83,0,0.0,50031
50,32,64,51,79.69,13,20.31,0,0.0,50032
50,33,50,48,96.0,1,2.0,1,2.0,50033
50,34,96,82,85.42,12,12.5,2,2.08,50034
50,35,117,91,77.78,24,20.51,2,1.71,50035
50,36,119,95,79.83,24,20.17,0,0.0,50036
50,37,120,107,89.17,13,10.83,0,0.0,50037
50,38,135,124,91.85,11,8.15,0,0.0,50038
50,39,123,112,91.06,10,8.13,1,0.81,50039
50,40,109,82,75.23,25,22.94,2,1.83,50040
50,41,127,97,76.38,28,22.05,2,1.57,50041
50,42,164,138,84.15,24,14.63,2,1.22,50042
50,43,143,116,81.12,27,18.88,0,0.0,50043
50,44,103,95,92.23,8,7.77,0,0.0,50044
50,45,129,90,69.77,38,29.46,1,0.78,50045
50,46,72,62,86.11,10,13.89,0,0.0,50046
