ward,precinct,total,"Alfred M. Swanson, Jr.","Alfred M. Swanson, Jr. Percent",Denise Marie Nalley,Denise Marie Nalley Percent,Elizabeth Mary Hayes,Elizabeth Mary Hayes Percent,Joan Marie Kubalanza,Joan Marie Kubalanza Percent,Peter J. Vilkelis,Peter J. Vilkelis Percent,Brian J. Stephenson,Brian J. Stephenson Percent,precinct_id
39,41,37,6,16.22,5,13.51,5,13.51,10,27.03,4,10.81,7,18.92,39041
39,42,36,3,8.33,7,19.44,8,22.22,3,8.33,11,30.56,4,11.11,39042
39,43,51,5,9.8,1,1.96,12,23.53,6,11.76,20,39.22,7,13.73,39043
40,1,55,20,36.36,3,5.45,15,27.27,5,9.09,5,9.09,7,12.73,40001
40,2,32,7,21.88,3,9.38,7,21.88,5,15.63,9,28.13,1,3.13,40002
40,3,64,18,28.13,3,4.69,10,15.63,14,21.88,10,15.63,9,14.06,40003
40,4,80,29,36.25,6,7.5,5,6.25,10,12.5,19,23.75,11,13.75,40004
40,5,106,40,37.74,7,6.6,19,17.92,17,16.04,15,14.15,8,7.55,40005
40,6,42,10,23.81,5,11.9,8,19.05,9,21.43,6,14.29,4,9.52,40006
40,7,68,17,25.0,6,8.82,13,19.12,9,13.24,16,23.53,7,10.29,40007
40,8,12,2,16.67,2,16.67,4,33.33,1,8.33,1,8.33,2,16.67,40008
40,9,67,12,17.91,7,10.45,27,40.3,8,11.94,5,7.46,8,11.94,40009
40,10,90,49,54.44,5,5.56,11,12.22,6,6.67,12,13.33,7,7.78,40010
40,11,54,12,22.22,7,12.96,10,18.52,8,14.81,15,27.78,2,3.7,40011
40,12,77,22,28.57,4,5.19,14,18.18,11,14.29,18,23.38,8,10.39,40012
40,13,166,43,25.9,15,9.04,29,17.47,28,16.87,33,19.88,18,10.84,40013
40,14,62,12,19.35,7,11.29,21,33.87,10,16.13,5,8.06,7,11.29,40014
40,15,57,21,36.84,7,12.28,14,24.56,1,1.75,11,19.3,3,5.26,40015
40,16,88,15,17.05,7,7.95,21,23.86,9,10.23,20,22.73,16,18.18,40016
40,17,65,18,27.69,9,13.85,10,15.38,7,10.77,15,23.08,6,9.23,40017
40,18,56,27,48.21,5,8.93,7,12.5,2,3.57,8,14.29,7,12.5,40018
40,19,82,28,34.15,5,6.1,15,18.29,4,4.88,13,15.85,17,20.73,40019
40,20,37,8,21.62,5,13.51,14,37.84,3,8.11,4,10.81,3,8.11,40020
40,21,51,10,19.61,8,15.69,11,21.57,9,17.65,12,23.53,1,1.96,40021
40,22,23,4,17.39,1,4.35,2,8.7,6,26.09,2,8.7,8,34.78,40022
40,23,60,13,21.67,6,10.0,13,21.67,9,15.0,12,20.0,7,11.67,40023
40,24,26,5,19.23,3,11.54,6,23.08,2,7.69,7,26.92,3,11.54,40024
40,25,30,6,20.0,1,3.33,8,26.67,6,20.0,2,6.67,7,23.33,40025
40,26,82,21,25.61,10,12.2,12,14.63,17,20.73,19,23.17,3,3.66,40026
40,27,47,14,29.79,5,10.64,17,36.17,5,10.64,2,4.26,4,8.51,40027
40,28,94,27,28.72,14,14.89,16,17.02,15,15.96,15,15.96,7,7.45,40028
40,29,74,27,36.49,9,12.16,13,17.57,7,9.46,11,14.86,7,9.46,40029
40,30,116,69,59.48,6,5.17,12,10.34,9,7.76,16,13.79,4,3.45,40030
40,31,54,9,16.67,6,11.11,11,20.37,3,5.56,15,27.78,10,18.52,40031
40,32,92,19,20.65,11,11.96,26,28.26,12,13.04,14,15.22,10,10.87,40032
40,33,64,6,9.38,6,9.38,18,28.13,10,15.63,16,25.0,8,12.5,40033
40,34,27,6,22.22,2,7.41,6,22.22,6,22.22,5,18.52,2,7.41,40034
40,35,64,22,34.38,14,21.88,11,17.19,2,3.13,7,10.94,8,12.5,40035
40,36,66,18,27.27,7,10.61,16,24.24,11,16.67,12,18.18,2,3.03,40036
40,37,55,12,21.82,8,14.55,16,29.09,4,7.27,11,20.0,4,7.27,40037
40,38,36,10,27.78,1,2.78,6,16.67,4,11.11,8,22.22,7,19.44,40038
40,39,39,7,17.95,9,23.08,9,23.08,3,7.69,5,12.82,6,15.38,40039
40,40,34,12,35.29,2,5.88,6,17.65,5,14.71,2,5.88,7,20.59,40040
40,41,148,39,26.35,5,3.38,23,15.54,26,17.57,31,20.95,24,16.22,40041
41,1,69,16,23.19,11,15.94,20,28.99,4,5.8,11,15.94,7,10.14,41001
41,2,109,35,32.11,16,14.68,20,18.35,14,12.84,9,8.26,15,13.76,41002
41,3,63,10,15.87,8,12.7,21,33.33,9,14.29,14,22.22,1,1.59,41003
41,4,81,13,16.05,12,14.81,22,27.16,11,13.58,19,23.46,4,4.94,41004
41,5,94,29,30.85,14,14.89,27,28.72,4,4.26,14,14.89,6,6.38,41005
41,6,73,14,19.18,8,10.96,19,26.03,10,13.7,14,19.18,8,10.96,41006
41,7,78,18,23.08,3,3.85,15,19.23,13,16.67,22,28.21,7,8.97,41007
41,8,53,12,22.64,15,28.3,10,18.87,8,15.09,3,5.66,5,9.43,41008
41,9,65,9,13.85,6,9.23,17,26.15,14,21.54,10,15.38,9,13.85,41009
41,10,68,17,25.0,6,8.82,13,19.12,7,10.29,22,32.35,3,4.41,41010
41,11,79,26,32.91,8,10.13,18,22.78,9,11.39,12,15.19,6,7.59,41011
41,12,74,24,32.43,6,8.11,14,18.92,9,12.16,18,24.32,3,4.05,41012
41,13,42,13,30.95,5,11.9,7,16.67,9,21.43,4,9.52,4,9.52,41013
41,14,107,18,16.82,10,9.35,26,24.3,16,14.95,30,28.04,7,6.54,41014
41,15,72,14,19.44,12,16.67,19,26.39,10,13.89,9,12.5,8,11.11,41015
41,16,75,19,25.33,4,5.33,24,32.0,7,9.33,12,16.0,9,12.0,41016
41,17,84,18,21.43,6,7.14,24,28.57,11,13.1,17,20.24,8,9.52,41017
41,18,68,12,17.65,4,5.88,24,35.29,10,14.71,12,17.65,6,8.82,41018
41,19,90,18,20.0,10,11.11,22,24.44,10,11.11,22,24.44,8,8.89,41019
41,20,95,20,21.05,7,7.37,27,28.42,7,7.37,21,22.11,13,13.68,41020
41,21,81,15,18.52,10,12.35,20,24.69,14,17.28,13,16.05,9,11.11,41021
41,22,66,11,16.67,11,16.67,14,21.21,9,13.64,15,22.73,6,9.09,41022
41,23,70,16,22.86,8,11.43,14,20.0,16,22.86,10,14.29,6,8.57,41023
41,24,68,15,22.06,7,10.29,12,17.65,15,22.06,13,19.12,6,8.82,41024
41,25,21,3,14.29,0,0.0,9,42.86,3,14.29,4,19.05,2,9.52,41025
41,26,25,2,8.0,2,8.0,6,24.0,5,20.0,3,12.0,7,28.0,41026
41,27,16,2,12.5,2,12.5,4,25.0,2,12.5,3,18.75,3,18.75,41027
41,28,53,11,20.75,7,13.21,12,22.64,10,18.87,5,9.43,8,15.09,41028
41,29,21,3,14.29,6,28.57,10,47.62,1,4.76,0,0.0,1,4.76,41029
41,30,74,13,17.57,17,22.97,13,17.57,9,12.16,13,17.57,9,12.16,41030
41,31,84,26,30.95,11,13.1,23,27.38,12,14.29,7,8.33,5,5.95,41031
41,32,39,8,20.51,3,7.69,10,25.64,6,15.38,8,20.51,4,10.26,41032
41,33,49,15,30.61,4,8.16,12,24.49,7,14.29,8,16.33,3,6.12,41033
41,34,61,7,11.48,9,14.75,13,21.31,8,13.11,16,26.23,8,13.11,41034
41,35,73,16,21.92,12,16.44,12,16.44,12,16.44,9,12.33,12,16.44,41035
41,36,75,13,17.33,7,9.33,23,30.67,11,14.67,12,16.0,9,12.0,41036
41,37,80,21,26.25,10,12.5,18,22.5,11,13.75,11,13.75,9,11.25,41037
41,38,80,17,21.25,11,13.75,20,25.0,12,15.0,9,11.25,11,13.75,41038
41,39,40,3,7.5,5,12.5,13,32.5,7,17.5,6,15.0,6,15.0,41039
41,40,74,13,17.57,11,14.86,18,24.32,14,18.92,12,16.22,6,8.11,41040
41,41,67,10,14.93,13,19.4,18,26.87,11,16.42,9,13.43,6,8.96,41041
41,42,104,25,24.04,13,12.5,26,25.0,18,17.31,8,7.69,14,13.46,41042
41,43,59,11,18.64,6,10.17,15,25.42,8,13.56,11,18.64,8,13.56,41043
41,44,71,12,16.9,8,11.27,15,21.13,8,11.27,18,25.35,10,14.08,41044
41,45,60,7,11.67,7,11.67,11,18.33,9,15.0,20,33.33,6,10.0,41045
41,46,60,10,16.67,12,20.0,16,26.67,6,10.0,10,16.67,6,10.0,41046
41,47,67,10,14.93,7,10.45,16,23.88,10,14.93,15,22.39,9,13.43,41047
41,48,39,5,12.82,12,30.77,8,20.51,7,17.95,4,10.26,3,7.69,41048
41,49,96,14,14.58,14,14.58,22,22.92,11,11.46,23,23.96,12,12.5,41049
41,50,75,5,6.67,10,13.33,18,24.0,20,26.67,13,17.33,9,12.0,41050
41,51,52,12,23.08,4,7.69,16,30.77,9,17.31,8,15.38,3,5.77,41051
41,52,125,24,19.2,14,11.2,26,20.8,24,19.2,30,24.0,7,5.6,41052
41,53,72,17,23.61,9,12.5,17,23.61,6,8.33,16,22.22,7,9.72,41053
41,54,61,7,11.48,6,9.84,13,21.31,6,9.84,20,32.79,9,14.75,41054
41,55,39,3,7.69,8,20.51,11,28.21,1,2.56,11,28.21,5,12.82,41055
41,56,94,14,14.89,13,13.83,37,39.36,11,11.7,16,17.02,3,3.19,41056
41,57,62,17,27.42,6,9.68,15,24.19,8,12.9,11,17.74,5,8.06,41057
42,1,83,19,22.89,4,4.82,13,15.66,13,15.66,23,27.71,11,13.25,42001
42,2,45,5,11.11,8,17.78,8,17.78,7,15.56,12,26.67,5,11.11,42002
42,3,49,9,18.37,4,8.16,12,24.49,8,16.33,9,18.37,7,14.29,42003
42,4,71,14,19.72,5,7.04,10,14.08,11,15.49,21,29.58,10,14.08,42004
42,5,59,15,25.42,6,10.17,12,20.34,6,10.17,14,23.73,6,10.17,42005
42,6,152,24,15.79,21,13.82,47,30.92,9,5.92,37,24.34,14,9.21,42006
42,7,58,12,20.69,3,5.17,13,22.41,9,15.52,16,27.59,5,8.62,42007
42,8,78,9,11.54,6,7.69,13,16.67,12,15.38,27,34.62,11,14.1,42008
42,9,143,31,21.68,6,4.2,25,17.48,30,20.98,40,27.97,11,7.69,42009
42,10,119,23,19.33,15,12.61,22,18.49,17,14.29,29,24.37,13,10.92,42010
42,11,85,12,14.12,8,9.41,22,25.88,9,10.59,25,29.41,9,10.59,42011
42,12,52,10,19.23,5,9.62,16,30.77,10,19.23,8,15.38,3,5.77,42012
42,13,144,27,18.75,10,6.94,34,23.61,19,13.19,37,25.69,17,11.81,42013
42,14,47,9,19.15,10,21.28,13,27.66,4,8.51,7,14.89,4,8.51,42014
42,15,52,8,15.38,6,11.54,10,19.23,10,19.23,14,26.92,4,7.69,42015
42,16,33,14,42.42,1,3.03,4,12.12,7,21.21,3,9.09,4,12.12,42016
42,17,145,33,22.76,22,15.17,50,34.48,14,9.66,18,12.41,8,5.52,42017
42,18,100,26,26.0,6,6.0,16,16.0,17,17.0,22,22.0,13,13.0,42018
42,19,13,1,7.69,0,0.0,4,30.77,3,23.08,5,38.46,0,0.0,42019
42,20,33,3,9.09,6,18.18,11,33.33,3,9.09,6,18.18,4,12.12,42020
42,21,26,2,7.69,2,7.69,7,26.92,2,7.69,9,34.62,4,15.38,42021
42,22,30,4,13.33,3,10.0,5,16.67,4,13.33,11,36.67,3,10.0,42022
42,23,82,27,32.93,3,3.66,7,8.54,14,17.07,26,31.71,5,6.1,42023
42,24,59,12,20.34,3,5.08,14,23.73,6,10.17,16,27.12,8,13.56,42024
42,25,55,7,12.73,6,10.91,10,18.18,8,14.55,21,38.18,3,5.45,42025
42,26,106,31,29.25,16,15.09,33,31.13,9,8.49,9,8.49,8,7.55,42026
42,27,74,12,16.22,10,13.51,18,24.32,9,12.16,17,22.97,8,10.81,42027
42,28,75,21,28.0,5,6.67,16,21.33,14,18.67,16,21.33,3,4.0,42028
42,29,73,15,20.55,3,4.11,13,17.81,14,19.18,24,32.88,4,5.48,42029
42,30,43,15,34.88,2,4.65,9,20.93,3,6.98,9,20.93,5,11.63,42030
42,31,44,5,11.36,7,15.91,12,27.27,8,18.18,10,22.73,2,4.55,42031
42,32,57,9,15.79,2,3.51,17,29.82,8,14.04,17,29.82,4,7.02,42032
42,33,107,12,11.21,11,10.28,21,19.63,12,11.21,40,37.38,11,10.28,42033
42,34,53,9,16.98,6,11.32,9,16.98,13,24.53,10,18.87,6,11.32,42034
42,35,65,14,21.54,1,1.54,15,23.08,8,12.31,20,30.77,7,10.77,42035
42,36,39,9,23.08,9,23.08,5,12.82,4,10.26,8,20.51,4,10.26,42036
42,37,50,16,32.0,4,8.0,8,16.0,6,12.0,14,28.0,2,4.0,42037
42,38,38,8,21.05,3,7.89,6,15.79,5,13.16,11,28.95,5,13.16,42038
42,39,44,12,27.27,6,13.64,14,31.82,3,6.82,5,11.36,4,9.09,42039
42,40,71,11,15.49,7,9.86,15,21.13,9,12.68,20,28.17,9,12.68,42040
42,41,66,13,19.7,5,7.58,14,21.21,9,13.64,19,28.79,6,9.09,42041
42,42,74,14,18.92,8,10.81,13,17.57,13,17.57,20,27.03,6,8.11,42042
42,43,75,14,18.67,4,5.33,18,24.0,8,10.67,22,29.33,9,12.0,42043
42,44,54,13,24.07,11,20.37,5,9.26,3,5.56,13,24.07,9,16.67,42044
42,45,56,10,17.86,2,3.57,5,8.93,13,23.21,18,32.14,8,14.29,42045
42,46,36,5,13.89,4,11.11,4,11.11,9,25.0,10,27.78,4,11.11,42046
42,47,39,5,12.82,2,5.13,8,20.51,7,17.95,15,38.46,2,5.13,42047
42,48,47,4,8.51,9,19.15,13,27.66,3,6.38,13,27.66,5,10.64,42048
42,49,13,1,7.69,1,7.69,6,46.15,0,0.0,2,15.38,3,23.08,42049
42,50,94,17,18.09,6,6.38,18,19.15,9,9.57,31,32.98,13,13.83,42050
42,51,124,28,22.58,16,12.9,25,20.16,8,6.45,29,23.39,18,14.52,42051
42,52,50,8,16.0,4,8.0,16,32.0,8,16.0,6,12.0,8,16.0,42052
42,53,98,15,15.31,9,9.18,28,28.57,14,14.29,18,18.37,14,14.29,42053
42,54,41,4,9.76,4,9.76,13,31.71,8,19.51,6,14.63,6,14.63,42054
42,55,60,19,31.67,5,8.33,9,15.0,10,16.67,14,23.33,3,5.0,42055
42,56,52,10,19.23,3,5.77,11,21.15,9,17.31,13,25.0,6,11.54,42056
42,57,45,13,28.89,5,11.11,13,28.89,5,11.11,4,8.89,5,11.11,42057
42,58,22,3,13.64,4,18.18,5,22.73,2,9.09,5,22.73,3,13.64,42058
42,59,45,5,11.11,4,8.89,9,20.0,10,22.22,10,22.22,7,15.56,42059
42,60,34,8,23.53,4,11.76,11,32.35,6,17.65,4,11.76,1,2.94,42060
42,61,37,5,13.51,5,13.51,10,27.03,6,16.22,7,18.92,4,10.81,42061
42,62,38,7,18.42,0,0.0,10,26.32,2,5.26,14,36.84,5,13.16,42062
42,63,85,16,18.82,12,14.12,10,11.76,10,11.76,24,28.24,13,15.29,42063
42,64,20,1,5.0,1,5.0,7,35.0,2,10.0,6,30.0,3,15.0,42064
42,65,68,12,17.65,4,5.88,15,22.06,10,14.71,20,29.41,7,10.29,42065
42,66,48,11,22.92,4,8.33,13,27.08,4,8.33,8,16.67,8,16.67,42066
42,67,70,15,21.43,10,14.29,11,15.71,10,14.29,16,22.86,8,11.43,42067
43,1,92,21,22.83,7,7.61,20,21.74,9,9.78,26,28.26,9,9.78,43001
43,2,46,5,10.87,0,0.0,5,10.87,11,23.91,20,43.48,5,10.87,43002
43,3,79,16,20.25,2,2.53,7,8.86,13,16.46,31,39.24,10,12.66,43003
43,4,75,15,20.0,7,9.33,13,17.33,13,17.33,21,28.0,6,8.0,43004
43,5,48,10,20.83,3,6.25,10,20.83,6,12.5,17,35.42,2,4.17,43005
43,6,91,21,23.08,6,6.59,20,21.98,11,12.09,20,21.98,13,14.29,43006
43,7,86,15,17.44,7,8.14,23,26.74,8,9.3,22,25.58,11,12.79,43007
43,8,104,12,11.54,7,6.73,18,17.31,8,7.69,51,49.04,8,7.69,43008
43,9,55,9,16.36,2,3.64,11,20.0,8,14.55,16,29.09,9,16.36,43009
43,10,58,10,17.24,2,3.45,13,22.41,12,20.69,17,29.31,4,6.9,43010
43,11,46,9,19.57,0,0.0,7,15.22,7,15.22,17,36.96,6,13.04,43011
43,12,76,16,21.05,1,1.32,16,21.05,8,10.53,31,40.79,4,5.26,43012
43,13,52,16,30.77,7,13.46,11,21.15,9,17.31,7,13.46,2,3.85,43013
43,14,72,10,13.89,0,0.0,7,9.72,10,13.89,39,54.17,6,8.33,43014
43,15,56,10,17.86,2,3.57,7,12.5,11,19.64,19,33.93,7,12.5,43015
43,16,50,8,16.0,2,4.0,4,8.0,14,28.0,16,32.0,6,12.0,43016
43,17,99,20,20.2,3,3.03,6,6.06,11,11.11,49,49.49,10,10.1,43017
43,18,76,12,15.79,7,9.21,16,21.05,15,19.74,19,25.0,7,9.21,43018
43,19,75,21,28.0,8,10.67,19,25.33,10,13.33,8,10.67,9,12.0,43019
43,20,88,24,27.27,5,5.68,11,12.5,15,17.05,29,32.95,4,4.55,43020
43,21,70,14,20.0,0,0.0,6,8.57,5,7.14,33,47.14,12,17.14,43021
43,22,42,8,19.05,1,2.38,7,16.67,8,19.05,14,33.33,4,9.52,43022
43,23,60,12,20.0,0,0.0,7,11.67,9,15.0,24,40.0,8,13.33,43023
43,24,63,14,22.22,8,12.7,13,20.63,9,14.29,10,15.87,9,14.29,43024
43,25,63,23,36.51,6,9.52,12,19.05,6,9.52,12,19.05,4,6.35,43025
43,26,55,9,16.36,5,9.09,8,14.55,10,18.18,19,34.55,4,7.27,43026
43,27,46,3,6.52,7,15.22,11,23.91,5,10.87,18,39.13,2,4.35,43027
43,28,73,13,17.81,4,5.48,19,26.03,5,6.85,22,30.14,10,13.7,43028
43,29,49,11,22.45,1,2.04,7,14.29,7,14.29,16,32.65,7,14.29,43029
43,30,67,11,16.42,3,4.48,9,13.43,11,16.42,28,41.79,5,7.46,43030
43,31,38,9,23.68,4,10.53,7,18.42,4,10.53,11,28.95,3,7.89,43031
43,32,71,14,19.72,2,2.82,5,7.04,16,22.54,31,43.66,3,4.23,43032
43,33,35,6,17.14,4,11.43,4,11.43,4,11.43,14,40.0,3,8.57,43033
43,34,25,4,16.0,3,12.0,5,20.0,0,0.0,9,36.0,4,16.0,43034
43,35,71,14,19.72,3,4.23,13,18.31,5,7.04,27,38.03,9,12.68,43035
43,36,50,10,20.0,4,8.0,5,10.0,10,20.0,17,34.0,4,8.0,43036
43,37,67,15,22.39,9,13.43,17,25.37,9,13.43,8,11.94,9,13.43,43037
43,38,29,8,27.59,3,10.34,4,13.79,3,10.34,10,34.48,1,3.45,43038
43,39,90,25,27.78,4,4.44,10,11.11,16,17.78,22,24.44,13,14.44,43039
43,40,66,14,21.21,5,7.58,11,16.67,2,3.03,25,37.88,9,13.64,43040
43,41,32,8,25.0,0,0.0,3,9.38,8,25.0,8,25.0,5,15.63,43041
43,42,25,4,16.0,2,8.0,5,20.0,3,12.0,9,36.0,2,8.0,43042
43,43,41,9,21.95,3,7.32,7,17.07,1,2.44,15,36.59,6,14.63,43043
43,44,55,7,12.73,4,7.27,10,18.18,5,9.09,24,43.64,5,9.09,43044
43,45,64,16,25.0,6,9.38,10,15.63,10,15.63,16,25.0,6,9.38,43045
43,46,70,10,14.29,9,12.86,7,10.0,12,17.14,21,30.0,11,15.71,43046
43,47,105,31,29.52,5,4.76,18,17.14,13,12.38,25,23.81,13,12.38,43047
43,48,50,9,18.0,3,6.0,15,30.0,5,10.0,17,34.0,1,2.0,43048
43,49,57,8,14.04,2,3.51,9,15.79,11,19.3,18,31.58,9,15.79,43049
43,50,42,8,19.05,4,9.52,12,28.57,7,16.67,6,14.29,5,11.9,43050
43,51,96,25,26.04,12,12.5,27,28.13,7,7.29,14,14.58,11,11.46,43051
44,1,64,14,21.88,3,4.69,10,15.63,11,17.19,15,23.44,11,17.19,44001
44,2,51,10,19.61,6,11.76,10,19.61,11,21.57,8,15.69,6,11.76,44002
44,3,85,17,20.0,6,7.06,16,18.82,12,14.12,24,28.24,10,11.76,44003
44,4,95,20,21.05,6,6.32,20,21.05,20,21.05,17,17.89,12,12.63,44004
44,5,79,11,13.92,10,12.66,24,30.38,12,15.19,14,17.72,8,10.13,44005
44,6,45,15,33.33,3,6.67,3,6.67,7,15.56,14,31.11,3,6.67,44006
44,7,63,9,14.29,7,11.11,10,15.87,7,11.11,20,31.75,10,15.87,44007
44,8,58,8,13.79,10,17.24,9,15.52,9,15.52,15,25.86,7,12.07,44008
44,9,34,7,20.59,2,5.88,7,20.59,4,11.76,11,32.35,3,8.82,44009
44,10,29,5,17.24,2,6.9,5,17.24,7,24.14,6,20.69,4,13.79,44010
44,11,55,7,12.73,7,12.73,13,23.64,9,16.36,13,23.64,6,10.91,44011
44,12,91,13,14.29,8,8.79,17,18.68,15,16.48,26,28.57,12,13.19,44012
44,13,37,7,18.92,4,10.81,6,16.22,8,21.62,9,24.32,3,8.11,44013
44,14,50,10,20.0,2,4.0,11,22.0,10,20.0,10,20.0,7,14.0,44014
44,15,85,22,25.88,9,10.59,17,20.0,8,9.41,21,24.71,8,9.41,44015
44,16,45,8,17.78,1,2.22,9,20.0,12,26.67,7,15.56,8,17.78,44016
44,17,93,17,18.28,6,6.45,19,20.43,13,13.98,27,29.03,11,11.83,44017
44,18,24,6,25.0,1,4.17,6,25.0,3,12.5,6,25.0,2,8.33,44018
44,19,96,12,12.5,9,9.38,16,16.67,16,16.67,23,23.96,20,20.83,44019
44,20,48,10,20.83,4,8.33,10,20.83,6,12.5,11,22.92,7,14.58,44020
44,21,54,9,16.67,3,5.56,18,33.33,5,9.26,14,25.93,5,9.26,44021
44,22,71,12,16.9,6,8.45,12,16.9,13,18.31,20,28.17,8,11.27,44022
44,23,43,13,30.23,3,6.98,4,9.3,6,13.95,10,23.26,7,16.28,44023
44,24,123,24,19.51,8,6.5,19,15.45,24,19.51,36,29.27,12,9.76,44024
44,25,39,7,17.95,3,7.69,5,12.82,11,28.21,8,20.51,5,12.82,44025
44,26,46,11,23.91,3,6.52,9,19.57,8,17.39,12,26.09,3,6.52,44026
44,27,59,10,16.95,5,8.47,10,16.95,16,27.12,12,20.34,6,10.17,44027
44,28,32,9,28.13,2,6.25,2,6.25,5,15.63,8,25.0,6,18.75,44028
44,29,57,8,14.04,3,5.26,13,22.81,15,26.32,15,26.32,3,5.26,44029
44,30,52,9,17.31,7,13.46,6,11.54,11,21.15,17,32.69,2,3.85,44030
44,31,46,9,19.57,3,6.52,8,17.39,5,10.87,16,34.78,5,10.87,44031
44,32,34,3,8.82,1,2.94,9,26.47,8,23.53,3,8.82,10,29.41,44032
44,33,68,11,16.18,4,5.88,17,25.0,13,19.12,18,26.47,5,7.35,44033
44,34,30,7,23.33,3,10.0,7,23.33,3,10.0,8,26.67,2,6.67,44034
44,35,144,35,24.31,9,6.25,28,19.44,20,13.89,39,27.08,13,9.03,44035
44,36,45,10,22.22,4,8.89,14,31.11,4,8.89,8,17.78,5,11.11,44036
44,37,71,14,19.72,6,8.45,15,21.13,11,15.49,17,23.94,8,11.27,44037
44,38,35,7,20.0,1,2.86,8,22.86,7,20.0,10,28.57,2,5.71,44038
44,39,40,7,17.5,4,10.0,9,22.5,7,17.5,8,20.0,5,12.5,44039
44,40,49,10,20.41,2,4.08,6,12.24,11,22.45,13,26.53,7,14.29,44040
44,41,80,12,15.0,16,20.0,17,21.25,9,11.25,18,22.5,8,10.0,44041
44,42,79,15,18.99,9,11.39,19,24.05,7,8.86,23,29.11,6,7.59,44042
44,43,48,10,20.83,3,6.25,15,31.25,6,12.5,10,20.83,4,8.33,44043
44,44,73,12,16.44,11,15.07,17,23.29,6,8.22,20,27.4,7,9.59,44044
44,45,47,8,17.02,4,8.51,11,23.4,6,12.77,12,25.53,6,12.77,44045
44,46,35,11,31.43,2,5.71,6,17.14,7,20.0,5,14.29,4,11.43,44046
44,47,69,14,20.29,7,10.14,12,17.39,18,26.09,12,17.39,6,8.7,44047
45,1,100,15,15.0,17,17.0,28,28.0,5,5.0,14,14.0,21,21.0,45001
45,2,79,13,16.46,13,16.46,16,20.25,14,17.72,16,20.25,7,8.86,45002
45,3,104,21,20.19,20,19.23,33,31.73,9,8.65,16,15.38,5,4.81,45003
45,4,83,8,9.64,9,10.84,24,28.92,20,24.1,15,18.07,7,8.43,45004
45,5,82,8,9.76,8,9.76,13,15.85,16,19.51,26,31.71,11,13.41,45005
45,6,76,18,23.68,5,6.58,21,27.63,10,13.16,10,13.16,12,15.79,45006
45,7,75,17,22.67,4,5.33,23,30.67,11,14.67,12,16.0,8,10.67,45007
45,8,66,7,10.61,8,12.12,26,39.39,7,10.61,8,12.12,10,15.15,45008
45,9,87,13,14.94,10,11.49,21,24.14,14,16.09,20,22.99,9,10.34,45009
45,10,78,16,20.51,12,15.38,27,34.62,7,8.97,8,10.26,8,10.26,45010
45,11,76,21,27.63,8,10.53,14,18.42,13,17.11,10,13.16,10,13.16,45011
45,12,90,17,18.89,15,16.67,22,24.44,9,10.0,21,23.33,6,6.67,45012
45,13,105,25,23.81,8,7.62,34,32.38,16,15.24,17,16.19,5,4.76,45013
45,14,86,16,18.6,13,15.12,20,23.26,13,15.12,12,13.95,12,13.95,45014
45,15,86,12,13.95,13,15.12,20,23.26,18,20.93,8,9.3,15,17.44,45015
45,16,83,11,13.25,15,18.07,27,32.53,10,12.05,12,14.46,8,9.64,45016
45,17,59,6,10.17,9,15.25,11,18.64,16,27.12,14,23.73,3,5.08,45017
45,18,99,14,14.14,12,12.12,37,37.37,14,14.14,10,10.1,12,12.12,45018
45,19,95,25,26.32,10,10.53,20,21.05,16,16.84,14,14.74,10,10.53,45019
45,20,81,15,18.52,10,12.35,27,33.33,4,4.94,14,17.28,11,13.58,45020
45,21,80,16,20.0,13,16.25,26,32.5,4,5.0,16,20.0,5,6.25,45021
45,22,51,17,33.33,3,5.88,12,23.53,5,9.8,7,13.73,7,13.73,45022
45,23,104,17,16.35,15,14.42,20,19.23,16,15.38,21,20.19,15,14.42,45023
45,24,84,11,13.1,11,13.1,26,30.95,12,14.29,13,15.48,11,13.1,45024
45,25,88,11,12.5,7,7.95,31,35.23,14,15.91,15,17.05,10,11.36,45025
45,26,104,23,22.12,12,11.54,40,38.46,10,9.62,11,10.58,8,7.69,45026
45,27,63,10,15.87,8,12.7,17,26.98,13,20.63,7,11.11,8,12.7,45027
45,28,96,16,16.67,9,9.38,28,29.17,16,16.67,20,20.83,7,7.29,45028
45,29,84,14,16.67,11,13.1,24,28.57,16,19.05,7,8.33,12,14.29,45029
45,30,65,13,20.0,9,13.85,17,26.15,7,10.77,13,20.0,6,9.23,45030
45,31,87,11,12.64,8,9.2,38,43.68,9,10.34,12,13.79,9,10.34,45031
45,32,40,9,22.5,3,7.5,11,27.5,11,27.5,4,10.0,2,5.0,45032
45,33,68,14,20.59,6,8.82,15,22.06,13,19.12,13,19.12,7,10.29,45033
45,34,66,17,25.76,11,16.67,15,22.73,12,18.18,5,7.58,6,9.09,45034
45,35,96,20,20.83,16,16.67,25,26.04,12,12.5,14,14.58,9,9.38,45035
45,36,87,17,19.54,8,9.2,21,24.14,12,13.79,18,20.69,11,12.64,45036
45,37,93,18,19.35,14,15.05,26,27.96,17,18.28,12,12.9,6,6.45,45037
45,38,86,21,24.42,14,16.28,18,20.93,14,16.28,10,11.63,9,10.47,45038
45,39,105,15,14.29,8,7.62,45,42.86,10,9.52,17,16.19,10,9.52,45039
45,40,114,14,12.28,18,15.79,31,27.19,18,15.79,21,18.42,12,10.53,45040
