ward,precinct,total,RICHARD M. DALEY,RICHARD M. DALEY Percent,PATRICIA McALLISTER,PATRICIA McALLISTER Percent,"PAUL L. JAKES, JR.","PAUL L. JAKES, JR. Percent",JOSEPH McAFEE,JOSEPH McAFEE Percent,precinct_id
31,27,83,78,93.98,1,1.2,2,2.41,2,2.41,31027
31,28,122,111,90.98,6,4.92,3,2.46,2,1.64,31028
31,29,113,106,93.81,5,4.42,1,0.88,1,0.88,31029
31,30,121,115,95.04,6,4.96,0,0.0,0,0.0,31030
31,31,166,154,92.77,5,3.01,3,1.81,4,2.41,31031
31,32,118,106,89.83,4,3.39,2,1.69,6,5.08,31032
31,33,99,86,86.87,5,5.05,7,7.07,1,1.01,31033
31,34,87,85,97.7,1,1.15,0,0.0,1,1.15,31034
31,35,100,96,96.0,3,3.0,1,1.0,0,0.0,31035
31,36,134,121,90.3,4,2.99,9,6.72,0,0.0,31036
31,37,117,107,91.45,5,4.27,4,3.42,1,0.85,31037
31,38,79,75,94.94,3,3.8,1,1.27,0,0.0,31038
31,39,104,100,96.15,0,0.0,4,3.85,0,0.0,31039
31,40,101,95,94.06,1,0.99,5,4.95,0,0.0,31040
31,41,92,85,92.39,2,2.17,5,5.43,0,0.0,31041
31,42,108,95,87.96,5,4.63,7,6.48,1,0.93,31042
31,43,123,109,88.62,3,2.44,10,8.13,1,0.81,31043
31,44,119,111,93.28,5,4.2,2,1.68,1,0.84,31044
31,45,102,92,90.2,5,4.9,4,3.92,1,0.98,31045
31,46,109,99,90.83,3,2.75,6,5.5,1,0.92,31046
31,47,166,149,89.76,7,4.22,9,5.42,1,0.6,31047
31,48,109,99,90.83,2,1.83,4,3.67,4,3.67,31048
31,49,52,49,94.23,1,1.92,1,1.92,1,1.92,31049
31,50,148,126,85.14,18,12.16,4,2.7,0,0.0,31050
31,51,103,99,96.12,2,1.94,0,0.0,2,1.94,31051
32,1,201,173,86.07,10,4.98,14,6.97,4,1.99,32001
32,2,144,128,88.89,7,4.86,7,4.86,2,1.39,32002
32,3,106,82,77.36,9,8.49,14,13.21,1,0.94,32003
32,4,195,170,87.18,4,2.05,12,6.15,9,4.62,32004
32,5,111,102,91.89,6,5.41,3,2.7,0,0.0,32005
32,6,188,166,88.3,11,5.85,9,4.79,2,1.06,32006
32,7,100,89,89.0,5,5.0,5,5.0,1,1.0,32007
32,8,149,131,87.92,8,5.37,7,4.7,3,2.01,32008
32,9,229,195,85.15,14,6.11,16,6.99,4,1.75,32009
32,10,100,87,87.0,3,3.0,9,9.0,1,1.0,32010
32,11,89,76,85.39,4,4.49,6,6.74,3,3.37,32011
32,12,96,86,89.58,2,2.08,5,5.21,3,3.13,32012
32,13,50,39,78.0,5,10.0,6,12.0,0,0.0,32013
32,14,142,132,92.96,5,3.52,4,2.82,1,0.7,32014
32,15,107,95,88.79,8,7.48,3,2.8,1,0.93,32015
32,16,191,177,92.67,6,3.14,7,3.66,1,0.52,32016
32,17,143,117,81.82,8,5.59,15,10.49,3,2.1,32017
32,18,102,93,91.18,1,0.98,6,5.88,2,1.96,32018
32,19,192,176,91.67,7,3.65,4,2.08,5,2.6,32019
32,20,159,148,93.08,6,3.77,5,3.14,0,0.0,32020
32,21,145,129,88.97,9,6.21,5,3.45,2,1.38,32021
32,22,198,167,84.34,13,6.57,18,9.09,0,0.0,32022
32,23,144,118,81.94,6,4.17,17,11.81,3,2.08,32023
32,24,115,104,90.43,4,3.48,7,6.09,0,0.0,32024
32,25,132,117,88.64,6,4.55,5,3.79,4,3.03,32025
32,26,170,143,84.12,15,8.82,9,5.29,3,1.76,32026
32,27,142,130,91.55,6,4.23,4,2.82,2,1.41,32027
32,28,112,93,83.04,10,8.93,6,5.36,3,2.68,32028
32,29,168,149,88.69,12,7.14,5,2.98,2,1.19,32029
32,30,93,88,94.62,1,1.08,3,3.23,1,1.08,32030
32,31,199,178,89.45,8,4.02,8,4.02,5,2.51,32031
32,32,143,133,93.01,3,2.1,7,4.9,0,0.0,32032
32,33,149,138,92.62,6,4.03,5,3.36,0,0.0,32033
32,34,220,203,92.27,8,3.64,6,2.73,3,1.36,32034
32,35,191,163,85.34,12,6.28,13,6.81,3,1.57,32035
32,36,173,157,90.75,5,2.89,11,6.36,0,0.0,32036
32,37,167,149,89.22,9,5.39,7,4.19,2,1.2,32037
32,38,114,100,87.72,8,7.02,4,3.51,2,1.75,32038
32,39,160,150,93.75,5,3.13,5,3.13,0,0.0,32039
32,40,149,132,88.59,7,4.7,7,4.7,3,2.01,32040
32,41,197,178,90.36,12,6.09,6,3.05,1,0.51,32041
32,42,183,157,85.79,9,4.92,13,7.1,4,2.19,32042
32,43,128,114,89.06,7,5.47,7,5.47,0,0.0,32043
32,44,125,107,85.6,4,3.2,9,7.2,5,4.0,32044
32,45,144,127,88.19,11,7.64,5,3.47,1,0.69,32045
32,46,89,79,88.76,5,5.62,5,5.62,0,0.0,32046
32,47,148,139,93.92,1,0.68,7,4.73,1,0.68,32047
32,48,189,173,91.53,3,1.59,8,4.23,5,2.65,32048
32,49,123,107,86.99,6,4.88,7,5.69,3,2.44,32049
32,50,145,133,91.72,4,2.76,7,4.83,1,0.69,32050
32,51,127,110,86.61,5,3.94,12,9.45,0,0.0,32051
32,52,89,82,92.13,3,3.37,4,4.49,0,0.0,32052
33,1,205,189,92.2,5,2.44,8,3.9,3,1.46,33001
33,2,330,309,93.64,8,2.42,8,2.42,5,1.52,33002
33,3,147,129,87.76,10,6.8,6,4.08,2,1.36,33003
33,4,246,233,94.72,6,2.44,5,2.03,2,0.81,33004
33,5,89,84,94.38,3,3.37,1,1.12,1,1.12,33005
33,6,266,246,92.48,9,3.38,9,3.38,2,0.75,33006
33,7,193,179,92.75,4,2.07,10,5.18,0,0.0,33007
33,8,208,191,91.83,9,4.33,7,3.37,1,0.48,33008
33,9,91,84,92.31,2,2.2,3,3.3,2,2.2,33009
33,10,344,322,93.6,8,2.33,10,2.91,4,1.16,33010
33,11,245,225,91.84,5,2.04,12,4.9,3,1.22,33011
33,12,269,254,94.42,7,2.6,6,2.23,2,0.74,33012
33,13,322,288,89.44,21,6.52,7,2.17,6,1.86,33013
33,14,152,132,86.84,11,7.24,8,5.26,1,0.66,33014
33,15,143,131,91.61,6,4.2,5,3.5,1,0.7,33015
33,16,116,109,93.97,6,5.17,1,0.86,0,0.0,33016
33,17,209,190,90.91,8,3.83,8,3.83,3,1.44,33017
33,18,71,62,87.32,4,5.63,4,5.63,1,1.41,33018
33,19,200,182,91.0,6,3.0,10,5.0,2,1.0,33019
33,20,167,153,91.62,5,2.99,8,4.79,1,0.6,33020
33,21,229,205,89.52,12,5.24,8,3.49,4,1.75,33021
33,22,310,285,91.94,12,3.87,10,3.23,3,0.97,33022
33,23,241,219,90.87,10,4.15,10,4.15,2,0.83,33023
33,24,199,181,90.95,8,4.02,9,4.52,1,0.5,33024
33,25,267,241,90.26,6,2.25,17,6.37,3,1.12,33025
33,26,147,131,89.12,9,6.12,7,4.76,0,0.0,33026
33,27,123,112,91.06,5,4.07,6,4.88,0,0.0,33027
33,28,201,184,91.54,8,3.98,7,3.48,2,1.0,33028
33,29,213,196,92.02,10,4.69,5,2.35,2,0.94,33029
33,30,158,142,89.87,6,3.8,7,4.43,3,1.9,33030
33,31,245,225,91.84,9,3.67,8,3.27,3,1.22,33031
33,32,199,182,91.46,8,4.02,9,4.52,0,0.0,33032
33,33,126,106,84.13,6,4.76,12,9.52,2,1.59,33033
33,34,127,117,92.13,7,5.51,2,1.57,1,0.79,33034
34,1,266,162,60.9,28,10.53,73,27.44,3,1.13,34001
34,2,223,154,69.06,8,3.59,53,23.77,8,3.59,34002
34,3,128,86,67.19,6,4.69,33,25.78,3,2.34,34003
34,4,180,125,69.44,10,5.56,43,23.89,2,1.11,34004
34,5,111,71,63.96,11,9.91,28,25.23,1,0.9,34005
34,6,114,69,60.53,14,12.28,30,26.32,1,0.88,34006
34,7,273,181,66.3,18,6.59,69,25.27,5,1.83,34007
34,8,225,161,71.56,14,6.22,50,22.22,0,0.0,34008
34,9,144,94,65.28,5,3.47,41,28.47,4,2.78,34009
34,10,264,164,62.12,19,7.2,74,28.03,7,2.65,34010
34,11,143,89,62.24,13,9.09,38,26.57,3,2.1,34011
34,12,170,105,61.76,10,5.88,54,31.76,1,0.59,34012
34,13,158,93,58.86,10,6.33,54,34.18,1,0.63,34013
34,14,121,64,52.89,16,13.22,38,31.4,3,2.48,34014
34,15,134,80,59.7,7,5.22,45,33.58,2,1.49,34015
34,16,130,67,51.54,12,9.23,48,36.92,3,2.31,34016
34,17,141,73,51.77,9,6.38,53,37.59,6,4.26,34017
34,18,146,94,64.38,17,11.64,32,21.92,3,2.05,34018
34,19,127,79,62.2,7,5.51,40,31.5,1,0.79,34019
34,20,273,183,67.03,21,7.69,65,23.81,4,1.47,34020
34,21,211,130,61.61,15,7.11,61,28.91,5,2.37,34021
34,22,242,158,65.29,17,7.02,64,26.45,3,1.24,34022
34,23,154,90,58.44,15,9.74,47,30.52,2,1.3,34023
34,24,187,118,63.1,9,4.81,56,29.95,4,2.14,34024
34,25,109,77,70.64,5,4.59,27,24.77,0,0.0,34025
34,26,131,85,64.89,13,9.92,30,22.9,3,2.29,34026
34,27,108,62,57.41,4,3.7,39,36.11,3,2.78,34027
34,28,130,95,73.08,3,2.31,30,23.08,2,1.54,34028
34,29,238,142,59.66,28,11.76,66,27.73,2,0.84,34029
34,30,293,149,50.85,31,10.58,105,35.84,8,2.73,34030
34,31,103,59,57.28,9,8.74,33,32.04,2,1.94,34031
34,32,243,159,65.43,19,7.82,60,24.69,5,2.06,34032
34,33,96,51,53.13,5,5.21,34,35.42,6,6.25,34033
34,34,201,134,66.67,16,7.96,50,24.88,1,0.5,34034
34,35,212,137,64.62,18,8.49,52,24.53,5,2.36,34035
34,36,251,157,62.55,21,8.37,66,26.29,7,2.79,34036
34,37,98,57,58.16,8,8.16,28,28.57,5,5.1,34037
34,38,124,80,64.52,9,7.26,35,28.23,0,0.0,34038
34,39,116,72,62.07,5,4.31,33,28.45,6,5.17,34039
34,40,208,114,54.81,21,10.1,71,34.13,2,0.96,34040
34,41,154,87,56.49,14,9.09,49,31.82,4,2.6,34041
34,42,229,118,51.53,14,6.11,92,40.17,5,2.18,34042
34,43,218,140,64.22,12,5.5,62,28.44,4,1.83,34043
34,44,297,208,70.03,22,7.41,63,21.21,4,1.35,34044
34,45,262,172,65.65,16,6.11,72,27.48,2,0.76,34045
34,46,138,85,61.59,11,7.97,42,30.43,0,0.0,34046
34,47,92,58,63.04,7,7.61,21,22.83,6,6.52,34047
34,48,207,121,58.45,12,5.8,67,32.37,7,3.38,34048
34,49,229,144,62.88,21,9.17,60,26.2,4,1.75,34049
34,50,170,92,54.12,15,8.82,60,35.29,3,1.76,34050
34,51,266,150,56.39,24,9.02,84,31.58,8,3.01,34051
34,52,136,73,53.68,16,11.76,45,33.09,2,1.47,34052
34,53,156,96,61.54,17,10.9,39,25.0,4,2.56,34053
34,54,146,88,60.27,16,10.96,36,24.66,6,4.11,34054
34,55,114,71,62.28,11,9.65,31,27.19,1,0.88,34055
34,56,122,67,54.92,7,5.74,46,37.7,2,1.64,34056
34,57,98,55,56.12,6,6.12,35,35.71,2,2.04,34057
34,58,151,101,66.89,8,5.3,37,24.5,5,3.31,34058
34,59,149,80,53.69,14,9.4,50,33.56,5,3.36,34059
34,60,107,61,57.01,11,10.28,31,28.97,4,3.74,34060
34,61,96,61,63.54,8,8.33,26,27.08,1,1.04,34061
34,62,221,147,66.52,11,4.98,60,27.15,3,1.36,34062
34,63,167,103,61.68,11,6.59,44,26.35,9,5.39,34063
34,64,49,24,48.98,2,4.08,20,40.82,3,6.12,34064
34,65,67,46,68.66,5,7.46,15,22.39,1,1.49,34065
34,66,190,105,55.26,11,5.79,70,36.84,4,2.11,34066
34,67,165,92,55.76,17,10.3,46,27.88,10,6.06,34067
34,68,88,59,67.05,2,2.27,25,28.41,2,2.27,34068
34,69,143,76,53.15,10,6.99,54,37.76,3,2.1,34069
34,70,181,112,61.88,12,6.63,51,28.18,6,3.31,34070
34,71,156,88,56.41,15,9.62,48,30.77,5,3.21,34071
34,72,115,69,60.0,10,8.7,32,27.83,4,3.48,34072
34,73,156,103,66.03,10,6.41,37,23.72,6,3.85,34073
35,1,256,212,82.81,15,5.86,22,8.59,7,2.73,35001
35,2,249,209,83.94,17,6.83,18,7.23,5,2.01,35002
35,3,166,130,78.31,18,10.84,15,9.04,3,1.81,35003
35,4,279,256,91.76,10,3.58,10,3.58,3,1.08,35004
35,5,248,214,86.29,13,5.24,13,5.24,8,3.23,35005
35,6,228,208,91.23,9,3.95,10,4.39,1,0.44,35006
35,7,261,223,85.44,15,5.75,22,8.43,1,0.38,35007
35,8,213,193,90.61,9,4.23,10,4.69,1,0.47,35008
35,9,214,163,76.17,18,8.41,29,13.55,4,1.87,35009
35,10,196,167,85.2,16,8.16,12,6.12,1,0.51,35010
35,11,240,207,86.25,15,6.25,15,6.25,3,1.25,35011
35,12,264,209,79.17,27,10.23,21,7.95,7,2.65,35012
35,13,156,137,87.82,7,4.49,10,6.41,2,1.28,35013
35,14,286,232,81.12,23,8.04,29,10.14,2,0.7,35014
35,15,240,198,82.5,23,9.58,13,5.42,6,2.5,35015
35,16,203,165,81.28,16,7.88,20,9.85,2,0.99,35016
35,17,277,219,79.06,22,7.94,32,11.55,4,1.44,35017
35,18,289,239,82.7,21,7.27,20,6.92,9,3.11,35018
35,19,185,139,75.14,20,10.81,22,11.89,4,2.16,35019
35,20,219,188,85.84,15,6.85,12,5.48,4,1.83,35020
35,21,276,242,87.68,13,4.71,16,5.8,5,1.81,35021
35,22,110,99,90.0,5,4.55,5,4.55,1,0.91,35022
35,23,191,158,82.72,14,7.33,18,9.42,1,0.52,35023
35,24,164,151,92.07,5,3.05,2,1.22,6,3.66,35024
35,25,242,183,75.62,28,11.57,26,10.74,5,2.07,35025
35,26,285,247,86.67,16,5.61,20,7.02,2,0.7,35026
35,27,296,238,80.41,23,7.77,23,7.77,12,4.05,35027
35,28,269,211,78.44,23,8.55,31,11.52,4,1.49,35028
35,29,241,199,82.57,17,7.05,20,8.3,5,2.07,35029
35,30,294,229,77.89,22,7.48,36,12.24,7,2.38,35030
35,31,287,230,80.14,21,7.32,28,9.76,8,2.79,35031
35,32,167,143,85.63,10,5.99,14,8.38,0,0.0,35032
35,33,190,168,88.42,13,6.84,8,4.21,1,0.53,35033
35,34,216,151,69.91,27,12.5,32,14.81,6,2.78,35034
35,35,202,166,82.18,14,6.93,13,6.44,9,4.46,35035
36,1,213,201,94.37,8,3.76,4,1.88,0,0.0,36001
36,2,154,145,94.16,3,1.95,4,2.6,2,1.3,36002
36,3,295,270,91.53,7,2.37,12,4.07,6,2.03,36003
36,4,90,76,84.44,4,4.44,7,7.78,3,3.33,36004
36,5,178,164,92.13,5,2.81,7,3.93,2,1.12,36005
36,6,158,144,91.14,8,5.06,2,1.27,4,2.53,36006
36,7,164,154,93.9,4,2.44,4,2.44,2,1.22,36007
36,8,207,185,89.37,8,3.86,11,5.31,3,1.45,36008
36,9,180,160,88.89,10,5.56,9,5.0,1,0.56,36009
36,10,122,112,91.8,5,4.1,3,2.46,2,1.64,36010
36,11,254,231,90.94,8,3.15,13,5.12,2,0.79,36011
36,12,145,132,91.03,5,3.45,5,3.45,3,2.07,36012
36,13,368,341,92.66,13,3.53,9,2.45,5,1.36,36013
36,14,235,225,95.74,5,2.13,2,0.85,3,1.28,36014
36,15,180,161,89.44,9,5.0,6,3.33,4,2.22,36015
36,16,284,252,88.73,11,3.87,17,5.99,4,1.41,36016
36,17,176,164,93.18,8,4.55,4,2.27,0,0.0,36017
36,18,241,218,90.46,12,4.98,6,2.49,5,2.07,36018
36,19,252,230,91.27,11,4.37,9,3.57,2,0.79,36019
36,20,267,256,95.88,1,0.37,10,3.75,0,0.0,36020
36,21,317,286,90.22,15,4.73,9,2.84,7,2.21,36021
36,22,240,213,88.75,9,3.75,16,6.67,2,0.83,36022
36,23,117,99,84.62,2,1.71,16,13.68,0,0.0,36023
36,24,165,122,73.94,10,6.06,32,19.39,1,0.61,36024
36,25,148,139,93.92,1,0.68,7,4.73,1,0.68,36025
36,26,234,213,91.03,12,5.13,6,2.56,3,1.28,36026
36,27,119,105,88.24,5,4.2,7,5.88,2,1.68,36027
36,28,183,169,92.35,7,3.83,4,2.19,3,1.64,36028
36,29,195,187,95.9,5,2.56,1,0.51,2,1.03,36029
36,30,250,226,90.4,12,4.8,5,2.0,7,2.8,36030
36,31,252,231,91.67,14,5.56,6,2.38,1,0.4,36031
36,32,207,196,94.69,6,2.9,2,0.97,3,1.45,36032
36,33,145,126,86.9,4,2.76,14,9.66,1,0.69,36033
36,34,149,133,89.26,5,3.36,7,4.7,4,2.68,36034
36,35,273,257,94.14,7,2.56,6,2.2,3,1.1,36035
36,36,150,137,91.33,6,4.0,6,4.0,1,0.67,36036
36,37,168,155,92.26,7,4.17,4,2.38,2,1.19,36037
36,38,126,121,96.03,3,2.38,2,1.59,0,0.0,36038
36,39,174,162,93.1,4,2.3,8,4.6,0,0.0,36039
36,40,213,191,89.67,10,4.69,6,2.82,6,2.82,36040
36,41,153,142,92.81,7,4.58,3,1.96,1,0.65,36041
36,42,210,197,93.81,9,4.29,3,1.43,1,0.48,36042
36,43,154,148,96.1,3,1.95,2,1.3,1,0.65,36043
36,44,174,152,87.36,6,3.45,14,8.05,2,1.15,36044
36,45,165,150,90.91,7,4.24,5,3.03,3,1.82,36045
36,46,175,163,93.14,3,1.71,6,3.43,3,1.71,36046
36,47,163,145,88.96,7,4.29,9,5.52,2,1.23,36047
36,48,169,156,92.31,4,2.37,6,3.55,3,1.78,36048
36,49,233,204,87.55,14,6.01,10,4.29,5,2.15,36049
36,50,193,179,92.75,9,4.66,3,1.55,2,1.04,36050
36,51,285,269,94.39,3,1.05,11,3.86,2,0.7,36051
36,52,181,167,92.27,9,4.97,3,1.66,2,1.1,36052
36,53,121,107,88.43,9,7.44,3,2.48,2,1.65,36053
36,54,222,178,80.18,9,4.05,34,15.32,1,0.45,36054
36,55,247,214,86.64,11,4.45,19,7.69,3,1.21,36055
37,1,125,108,86.4,8,6.4,8,6.4,1,0.8,37001
37,2,185,136,73.51,21,11.35,23,12.43,5,2.7,37002
37,3,83,62,74.7,6,7.23,11,13.25,4,4.82,37003
37,4,78,58,74.36,6,7.69,13,16.67,1,1.28,37004
37,5,147,81,55.1,18,12.24,46,31.29,2,1.36,37005
37,6,176,116,65.91,13,7.39,47,26.7,0,0.0,37006
37,7,106,64,60.38,10,9.43,31,29.25,1,0.94,37007
37,8,119,69,57.98,15,12.61,30,25.21,5,4.2,37008
37,9,157,103,65.61,13,8.28,39,24.84,2,1.27,37009
37,10,166,107,64.46,11,6.63,46,27.71,2,1.2,37010
37,11,110,95,86.36,5,4.55,8,7.27,2,1.82,37011
37,12,111,81,72.97,11,9.91,17,15.32,2,1.8,37012
37,13,126,92,73.02,6,4.76,27,21.43,1,0.79,37013
37,14,145,79,54.48,13,8.97,49,33.79,4,2.76,37014
37,15,151,79,52.32,15,9.93,53,35.1,4,2.65,37015
37,16,170,109,64.12,16,9.41,43,25.29,2,1.18,37016
37,17,162,102,62.96,9,5.56,49,30.25,2,1.23,37017
37,18,142,89,62.68,18,12.68,32,22.54,3,2.11,37018
37,19,57,41,71.93,1,1.75,15,26.32,0,0.0,37019
37,20,100,53,53.0,13,13.0,32,32.0,2,2.0,37020
37,21,144,106,73.61,6,4.17,30,20.83,2,1.39,37021
37,22,165,104,63.03,8,4.85,52,31.52,1,0.61,37022
37,23,135,89,65.93,10,7.41,36,26.67,0,0.0,37023
37,24,130,64,49.23,16,12.31,44,33.85,6,4.62,37024
37,25,163,88,53.99,15,9.2,57,34.97,3,1.84,37025
37,26,111,70,63.06,3,2.7,35,31.53,3,2.7,37026
37,27,116,71,61.21,12,10.34,30,25.86,3,2.59,37027
37,28,130,82,63.08,4,3.08,44,33.85,0,0.0,37028
37,29,147,93,63.27,7,4.76,44,29.93,3,2.04,37029
37,30,140,91,65.0,14,10.0,33,23.57,2,1.43,37030
37,31,189,110,58.2,24,12.7,53,28.04,2,1.06,37031
37,32,147,87,59.18,7,4.76,50,34.01,3,2.04,37032
37,33,132,93,70.45,6,4.55,31,23.48,2,1.52,37033
37,34,128,69,53.91,16,12.5,43,33.59,0,0.0,37034
37,35,87,57,65.52,3,3.45,26,29.89,1,1.15,37035
37,36,121,68,56.2,11,9.09,35,28.93,7,5.79,37036
37,37,129,72,55.81,10,7.75,43,33.33,4,3.1,37037
37,38,137,79,57.66,8,5.84,50,36.5,0,0.0,37038
37,39,93,89,95.7,2,2.15,2,2.15,0,0.0,37039
37,40,174,82,47.13,17,9.77,73,41.95,2,1.15,37040
37,41,171,116,67.84,7,4.09,46,26.9,2,1.17,37041
37,42,58,52,89.66,1,1.72,3,5.17,2,3.45,37042
37,43,90,65,72.22,3,3.33,21,23.33,1,1.11,37043
37,44,133,87,65.41,18,13.53,26,19.55,2,1.5,37044
37,45,102,64,62.75,8,7.84,29,28.43,1,0.98,37045
37,46,164,99,60.37,16,9.76,48,29.27,1,0.61,37046
37,47,32,29,90.63,1,3.13,1,3.13,1,3.13,37047
37,48,162,96,59.26,16,9.88,49,30.25,1,0.62,37048
37,49,134,76,56.72,9,6.72,46,34.33,3,2.24,37049
37,50,159,139,87.42,10,6.29,10,6.29,0,0.0,37050
37,51,124,74,59.68,12,9.68,37,29.84,1,0.81,37051
37,52,129,118,91.47,5,3.88,6,4.65,0,0.0,37052
37,53,164,79,48.17,10,6.1,71,43.29,4,2.44,37053
37,54,151,80,52.98,12,7.95,56,37.09,3,1.99,37054
37,55,153,85,55.56,8,5.23,55,35.95,5,3.27,37055
37,56,103,59,57.28,6,5.83,37,35.92,1,0.97,37056
37,57,74,47,63.51,2,2.7,24,32.43,1,1.35,37057
37,58,149,88,59.06,8,5.37,50,33.56,3,2.01,37058
38,1,227,206,90.75,12,5.29,6,2.64,3,1.32,38001
38,2,166,154,92.77,4,2.41,6,3.61,2,1.2,38002
38,3,183,173,94.54,5,2.73,4,2.19,1,0.55,38003
38,4,88,83,94.32,4,4.55,1,1.14,0,0.0,38004
38,5,236,207,87.71,5,2.12,23,9.75,1,0.42,38005
38,6,146,131,89.73,7,4.79,6,4.11,2,1.37,38006
38,7,186,162,87.1,14,7.53,5,2.69,5,2.69,38007
38,8,135,117,86.67,5,3.7,11,8.15,2,1.48,38008
38,9,144,123,85.42,5,3.47,13,9.03,3,2.08,38009
38,10,200,175,87.5,9,4.5,10,5.0,6,3.0,38010
38,11,161,144,89.44,9,5.59,5,3.11,3,1.86,38011
38,12,232,219,94.4,5,2.16,6,2.59,2,0.86,38012
38,13,152,139,91.45,5,3.29,6,3.95,2,1.32,38013
38,14,160,145,90.63,7,4.38,5,3.13,3,1.88,38014
38,15,149,132,88.59,5,3.36,3,2.01,9,6.04,38015
38,16,274,255,93.07,9,3.28,8,2.92,2,0.73,38016
38,17,166,156,93.98,3,1.81,6,3.61,1,0.6,38017
38,18,181,171,94.48,5,2.76,5,2.76,0,0.0,38018
38,19,227,207,91.19,10,4.41,9,3.96,1,0.44,38019
38,20,244,221,90.57,10,4.1,9,3.69,4,1.64,38020
38,21,179,166,92.74,5,2.79,5,2.79,3,1.68,38021
38,22,191,172,90.05,5,2.62,9,4.71,5,2.62,38022
38,23,142,131,92.25,2,1.41,7,4.93,2,1.41,38023
38,24,101,91,90.1,7,6.93,1,0.99,2,1.98,38024
38,25,155,148,95.48,4,2.58,2,1.29,1,0.65,38025
38,26,164,153,93.29,5,3.05,5,3.05,1,0.61,38026
38,27,101,95,94.06,3,2.97,0,0.0,3,2.97,38027
38,28,154,139,90.26,8,5.19,3,1.95,4,2.6,38028
38,29,154,137,88.96,5,3.25,12,7.79,0,0.0,38029
38,30,155,147,94.84,4,2.58,2,1.29,2,1.29,38030
38,31,220,202,91.82,8,3.64,8,3.64,2,0.91,38031
38,32,233,212,90.99,13,5.58,5,2.15,3,1.29,38032
38,33,165,153,92.73,6,3.64,6,3.64,0,0.0,38033
38,34,101,95,94.06,1,0.99,3,2.97,2,1.98,38034
38,35,209,189,90.43,5,2.39,10,4.78,5,2.39,38035
38,36,195,182,93.33,6,3.08,5,2.56,2,1.03,38036
38,37,189,174,92.06,7,3.7,7,3.7,1,0.53,38037
38,38,232,213,91.81,12,5.17,2,0.86,5,2.16,38038
38,39,161,146,90.68,10,6.21,4,2.48,1,0.62,38039
38,40,135,130,96.3,2,1.48,1,0.74,2,1.48,38040
38,41,285,259,90.88,11,3.86,10,3.51,5,1.75,38041
38,42,239,215,89.96,11,4.6,9,3.77,4,1.67,38042
38,43,197,177,89.85,10,5.08,8,4.06,2,1.02,38043
38,44,198,181,91.41,5,2.53,11,5.56,1,0.51,38044
38,45,206,198,96.12,5,2.43,2,0.97,1,0.49,38045
38,46,177,160,90.4,7,3.95,9,5.08,1,0.56,38046
38,47,203,177,87.19,17,8.37,5,2.46,4,1.97,38047
38,48,183,173,94.54,5,2.73,4,2.19,1,0.55,38048
38,49,170,159,93.53,6,3.53,2,1.18,3,1.76,38049
38,50,207,187,90.34,6,2.9,9,4.35,5,2.42,38050
38,51,153,147,96.08,2,1.31,4,2.61,0,0.0,38051
38,52,203,191,94.09,3,1.48,3,1.48,6,2.96,38052
38,53,40,37,92.5,1,2.5,1,2.5,1,2.5,38053
39,1,163,152,93.25,4,2.45,3,1.84,4,2.45,39001
39,2,355,345,97.18,5,1.41,3,0.85,2,0.56,39002
39,3,181,170,93.92,4,2.21,7,3.87,0,0.0,39003
39,4,128,115,89.84,7,5.47,3,2.34,3,2.34,39004
39,5,152,140,92.11,4,2.63,7,4.61,1,0.66,39005
39,6,175,160,91.43,5,2.86,9,5.14,1,0.57,39006
39,7,134,131,97.76,2,1.49,1,0.75,0,0.0,39007
39,8,265,247,93.21,9,3.4,5,1.89,4,1.51,39008
39,9,181,162,89.5,10,5.52,5,2.76,4,2.21,39009
39,10,151,140,92.72,5,3.31,4,2.65,2,1.32,39010
39,11,253,242,95.65,7,2.77,2,0.79,2,0.79,39011
39,12,123,115,93.5,3,2.44,2,1.63,3,2.44,39012
39,13,81,68,83.95,8,9.88,4,4.94,1,1.23,39013
39,14,181,143,79.01,18,9.94,13,7.18,7,3.87,39014
39,15,171,156,91.23,6,3.51,5,2.92,4,2.34,39015
39,16,102,96,94.12,2,1.96,4,3.92,0,0.0,39016
39,17,142,130,91.55,5,3.52,7,4.93,0,0.0,39017
39,18,189,177,93.65,5,2.65,7,3.7,0,0.0,39018
39,19,148,139,93.92,1,0.68,7,4.73,1,0.68,39019
39,20,145,134,92.41,7,4.83,3,2.07,1,0.69,39020
39,21,113,106,93.81,6,5.31,1,0.88,0,0.0,39021
39,22,205,192,93.66,6,2.93,4,1.95,3,1.46,39022
39,23,111,108,97.3,2,1.8,0,0.0,1,0.9,39023
39,24,159,145,91.19,5,3.14,9,5.66,0,0.0,39024
39,25,176,157,89.2,9,5.11,10,5.68,0,0.0,39025
39,26,175,158,90.29,5,2.86,10,5.71,2,1.14,39026
39,27,175,153,87.43,8,4.57,11,6.29,3,1.71,39027
39,28,177,157,88.7,9,5.08,9,5.08,2,1.13,39028
39,29,195,173,88.72,6,3.08,12,6.15,4,2.05,39029
39,30,107,100,93.46,2,1.87,2,1.87,3,2.8,39030
39,31,100,91,91.0,4,4.0,3,3.0,2,2.0,39031
39,32,246,238,96.75,3,1.22,4,1.63,1,0.41,39032
39,33,176,163,92.61,4,2.27,9,5.11,0,0.0,39033
39,34,185,161,87.03,10,5.41,12,6.49,2,1.08,39034
39,35,158,146,92.41,6,3.8,6,3.8,0,0.0,39035
