ward,precinct,total,Jim Oberweis,Jim Oberweis Percent,Andy McKenna,Andy McKenna Percent,John Borling,John Borling Percent,Steven J. Rauschenberger,Steven J. Rauschenberger Percent,Jack Ryan,Jack Ryan Percent,Chirinjeev Kathuria,Chirinjeev Kathuria Percent,Jonathan C. Wright,Jonathan C. Wright Percent,Norm Hill,Norm Hill Percent,precinct_id
18,51,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,18051
18,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18052
18,53,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18053
18,54,7,2,28.57,1,14.29,0,0.0,2,28.57,2,28.57,0,0.0,0,0.0,0,0.0,18054
18,55,20,7,35.0,2,10.0,0,0.0,5,25.0,6,30.0,0,0.0,0,0.0,0,0.0,18055
18,56,8,1,12.5,1,12.5,0,0.0,2,25.0,4,50.0,0,0.0,0,0.0,0,0.0,18056
18,57,6,3,50.0,1,16.67,0,0.0,0,0.0,2,33.33,0,0.0,0,0.0,0,0.0,18057
18,58,4,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,1,25.0,0,0.0,1,25.0,18058
18,59,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,18059
18,60,5,0,0.0,0,0.0,1,20.0,0,0.0,3,60.0,0,0.0,0,0.0,1,20.0,18060
18,61,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,18061
18,62,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18062
18,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18063
18,64,10,5,50.0,3,30.0,0,0.0,0,0.0,2,20.0,0,0.0,0,0.0,0,0.0,18064
19,1,15,2,13.33,4,26.67,0,0.0,0,0.0,9,60.0,0,0.0,0,0.0,0,0.0,19001
19,2,8,1,12.5,0,0.0,0,0.0,3,37.5,4,50.0,0,0.0,0,0.0,0,0.0,19002
19,3,24,7,29.17,2,8.33,0,0.0,3,12.5,9,37.5,1,4.17,2,8.33,0,0.0,19003
19,4,19,6,31.58,2,10.53,1,5.26,3,15.79,7,36.84,0,0.0,0,0.0,0,0.0,19004
19,5,10,0,0.0,2,20.0,0,0.0,0,0.0,8,80.0,0,0.0,0,0.0,0,0.0,19005
19,6,25,13,52.0,1,4.0,1,4.0,5,20.0,5,20.0,0,0.0,0,0.0,0,0.0,19006
19,7,17,3,17.65,2,11.76,0,0.0,4,23.53,7,41.18,0,0.0,1,5.88,0,0.0,19007
19,8,14,4,28.57,0,0.0,0,0.0,3,21.43,7,50.0,0,0.0,0,0.0,0,0.0,19008
19,9,19,8,42.11,2,10.53,0,0.0,1,5.26,7,36.84,0,0.0,1,5.26,0,0.0,19009
19,10,21,3,14.29,3,14.29,0,0.0,5,23.81,10,47.62,0,0.0,0,0.0,0,0.0,19010
19,11,17,6,35.29,4,23.53,0,0.0,2,11.76,5,29.41,0,0.0,0,0.0,0,0.0,19011
19,12,23,8,34.78,1,4.35,0,0.0,2,8.7,11,47.83,0,0.0,0,0.0,1,4.35,19012
19,13,9,1,11.11,0,0.0,0,0.0,4,44.44,2,22.22,1,11.11,0,0.0,1,11.11,19013
19,14,20,6,30.0,0,0.0,0,0.0,7,35.0,6,30.0,1,5.0,0,0.0,0,0.0,19014
19,15,14,4,28.57,1,7.14,0,0.0,7,50.0,2,14.29,0,0.0,0,0.0,0,0.0,19015
19,16,17,9,52.94,1,5.88,0,0.0,4,23.53,3,17.65,0,0.0,0,0.0,0,0.0,19016
19,17,19,3,15.79,0,0.0,1,5.26,3,15.79,12,63.16,0,0.0,0,0.0,0,0.0,19017
19,18,26,7,26.92,1,3.85,0,0.0,8,30.77,10,38.46,0,0.0,0,0.0,0,0.0,19018
19,19,17,3,17.65,1,5.88,1,5.88,4,23.53,7,41.18,0,0.0,1,5.88,0,0.0,19019
19,20,10,0,0.0,0,0.0,0,0.0,3,30.0,6,60.0,0,0.0,1,10.0,0,0.0,19020
19,21,11,4,36.36,0,0.0,0,0.0,2,18.18,4,36.36,0,0.0,1,9.09,0,0.0,19021
19,22,28,8,28.57,0,0.0,0,0.0,5,17.86,15,53.57,0,0.0,0,0.0,0,0.0,19022
19,23,22,7,31.82,1,4.55,1,4.55,0,0.0,12,54.55,1,4.55,0,0.0,0,0.0,19023
19,24,15,2,13.33,0,0.0,0,0.0,0,0.0,13,86.67,0,0.0,0,0.0,0,0.0,19024
19,25,33,8,24.24,1,3.03,0,0.0,8,24.24,16,48.48,0,0.0,0,0.0,0,0.0,19025
19,26,45,5,11.11,2,4.44,2,4.44,15,33.33,21,46.67,0,0.0,0,0.0,0,0.0,19026
19,27,17,6,35.29,0,0.0,1,5.88,2,11.76,7,41.18,0,0.0,1,5.88,0,0.0,19027
19,28,10,1,10.0,1,10.0,0,0.0,3,30.0,4,40.0,1,10.0,0,0.0,0,0.0,19028
19,29,14,5,35.71,0,0.0,1,7.14,2,14.29,6,42.86,0,0.0,0,0.0,0,0.0,19029
19,30,37,15,40.54,3,8.11,1,2.7,1,2.7,14,37.84,0,0.0,3,8.11,0,0.0,19030
19,31,34,8,23.53,4,11.76,0,0.0,10,29.41,11,32.35,1,2.94,0,0.0,0,0.0,19031
19,32,26,8,30.77,2,7.69,0,0.0,5,19.23,11,42.31,0,0.0,0,0.0,0,0.0,19032
19,33,24,13,54.17,2,8.33,0,0.0,2,8.33,6,25.0,1,4.17,0,0.0,0,0.0,19033
19,34,24,2,8.33,3,12.5,2,8.33,14,58.33,3,12.5,0,0.0,0,0.0,0,0.0,19034
19,35,15,1,6.67,1,6.67,0,0.0,3,20.0,8,53.33,0,0.0,2,13.33,0,0.0,19035
19,36,18,6,33.33,1,5.56,0,0.0,0,0.0,10,55.56,1,5.56,0,0.0,0,0.0,19036
19,37,18,3,16.67,5,27.78,0,0.0,3,16.67,7,38.89,0,0.0,0,0.0,0,0.0,19037
19,38,21,3,14.29,2,9.52,0,0.0,9,42.86,7,33.33,0,0.0,0,0.0,0,0.0,19038
19,39,5,1,20.0,1,20.0,1,20.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,19039
19,40,21,8,38.1,5,23.81,0,0.0,2,9.52,6,28.57,0,0.0,0,0.0,0,0.0,19040
19,41,24,10,41.67,5,20.83,0,0.0,4,16.67,5,20.83,0,0.0,0,0.0,0,0.0,19041
19,42,9,3,33.33,0,0.0,0,0.0,0,0.0,5,55.56,0,0.0,1,11.11,0,0.0,19042
19,43,4,0,0.0,1,25.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,19043
19,44,14,2,14.29,1,7.14,0,0.0,4,28.57,7,50.0,0,0.0,0,0.0,0,0.0,19044
19,45,22,2,9.09,3,13.64,0,0.0,12,54.55,5,22.73,0,0.0,0,0.0,0,0.0,19045
19,46,21,2,9.52,5,23.81,0,0.0,4,19.05,10,47.62,0,0.0,0,0.0,0,0.0,19046
19,47,5,3,60.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19047
19,48,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,19048
19,49,23,5,21.74,3,13.04,0,0.0,6,26.09,9,39.13,0,0.0,0,0.0,0,0.0,19049
19,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19050
19,51,16,5,31.25,0,0.0,0,0.0,3,18.75,8,50.0,0,0.0,0,0.0,0,0.0,19051
19,52,20,5,25.0,4,20.0,0,0.0,5,25.0,6,30.0,0,0.0,0,0.0,0,0.0,19052
19,53,16,4,25.0,1,6.25,1,6.25,3,18.75,7,43.75,0,0.0,0,0.0,0,0.0,19053
19,54,23,5,21.74,4,17.39,2,8.7,3,13.04,9,39.13,0,0.0,0,0.0,0,0.0,19054
19,55,17,6,35.29,2,11.76,1,5.88,0,0.0,7,41.18,0,0.0,0,0.0,1,5.88,19055
19,56,26,5,19.23,1,3.85,0,0.0,7,26.92,13,50.0,0,0.0,0,0.0,0,0.0,19056
19,57,25,8,32.0,2,8.0,0,0.0,9,36.0,6,24.0,0,0.0,0,0.0,0,0.0,19057
19,58,28,9,32.14,1,3.57,0,0.0,2,7.14,15,53.57,0,0.0,0,0.0,1,3.57,19058
19,59,33,12,36.36,2,6.06,0,0.0,2,6.06,17,51.52,0,0.0,0,0.0,0,0.0,19059
19,60,4,0,0.0,0,0.0,0,0.0,1,25.0,3,75.0,0,0.0,0,0.0,0,0.0,19060
19,61,14,10,71.43,1,7.14,0,0.0,0,0.0,3,21.43,0,0.0,0,0.0,0,0.0,19061
19,62,13,2,15.38,1,7.69,1,7.69,3,23.08,6,46.15,0,0.0,0,0.0,0,0.0,19062
19,63,4,1,25.0,1,25.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,19063
19,64,16,6,37.5,0,0.0,0,0.0,6,37.5,4,25.0,0,0.0,0,0.0,0,0.0,19064
19,65,10,7,70.0,0,0.0,0,0.0,1,10.0,2,20.0,0,0.0,0,0.0,0,0.0,19065
19,66,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,19066
19,67,13,2,15.38,3,23.08,1,7.69,3,23.08,3,23.08,0,0.0,0,0.0,1,7.69,19067
20,1,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,20001
20,2,4,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,1,25.0,0,0.0,20002
20,3,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,20003
20,4,3,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,20004
20,5,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,20005
20,6,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,20006
20,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20007
20,8,5,1,20.0,2,40.0,0,0.0,0,0.0,1,20.0,0,0.0,1,20.0,0,0.0,20008
20,9,4,0,0.0,0,0.0,0,0.0,1,25.0,3,75.0,0,0.0,0,0.0,0,0.0,20009
20,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20010
20,11,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,20011
20,12,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20012
20,13,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20013
20,14,5,0,0.0,0,0.0,0,0.0,1,20.0,2,40.0,0,0.0,0,0.0,2,40.0,20014
20,15,8,3,37.5,0,0.0,0,0.0,0,0.0,4,50.0,0,0.0,1,12.5,0,0.0,20015
20,16,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20016
20,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20017
20,18,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,20018
20,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20019
20,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20020
20,21,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,20021
20,22,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20022
20,23,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,20023
20,24,4,0,0.0,1,25.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,20024
20,25,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,20025
20,26,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,20026
20,27,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20027
20,28,4,0,0.0,1,25.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,1,25.0,20028
20,29,4,2,50.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,20029
20,30,3,1,33.33,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,20030
20,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20031
20,32,4,2,50.0,0,0.0,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,0,0.0,20032
20,33,6,1,16.67,0,0.0,0,0.0,0,0.0,5,83.33,0,0.0,0,0.0,0,0.0,20033
20,34,12,0,0.0,1,8.33,1,8.33,4,33.33,5,41.67,1,8.33,0,0.0,0,0.0,20034
20,35,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20035
20,36,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,20036
20,37,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,20037
20,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20038
20,39,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,20039
20,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20040
20,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20041
20,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20042
20,43,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,20043
20,44,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,20044
20,45,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20045
20,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20046
20,47,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20047
20,48,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,20048
20,49,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20049
20,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20050
20,51,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20051
20,52,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,20052
20,53,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20053
20,54,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,20054
20,55,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20055
21,1,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21001
21,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21002
21,3,4,0,0.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,1,25.0,21003
21,4,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,21004
21,5,5,3,60.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,21005
21,6,4,1,25.0,0,0.0,0,0.0,1,25.0,2,50.0,0,0.0,0,0.0,0,0.0,21006
21,7,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,21007
21,8,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21008
21,9,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,21009
21,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21010
21,11,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21011
21,12,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,21012
21,13,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21013
21,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21014
21,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21015
21,16,3,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,21016
21,17,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,21017
21,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21018
21,19,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21019
21,20,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21020
21,21,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,21021
21,22,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,21022
21,23,3,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,21023
21,24,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21024
21,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21025
21,26,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21026
21,27,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21027
21,28,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21028
21,29,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21029
21,30,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21030
21,31,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21031
21,32,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21032
21,33,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21033
21,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21034
21,35,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,21035
21,36,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21036
21,37,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,21037
21,38,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,21038
21,39,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21039
21,40,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21040
21,41,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,21041
21,42,5,2,40.0,1,20.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,21042
21,43,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,21043
21,44,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21044
21,45,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21045
21,46,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21046
21,47,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21047
21,48,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,21048
21,49,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,21049
21,50,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21050
21,51,3,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,1,33.33,0,0.0,21051
21,52,3,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,1,33.33,21052
21,53,3,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,1,33.33,21053
21,54,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,21054
21,55,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21055
21,56,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,21056
21,57,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21057
21,58,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,21058
21,59,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21059
21,60,4,0,0.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,1,25.0,21060
21,61,4,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,21061
21,62,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21062
21,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21063
21,64,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21064
21,65,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,21065
21,66,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21066
21,67,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,21067
21,68,3,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,21068
21,69,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,21069
21,70,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,21070
21,71,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,21071
21,72,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21072
21,73,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,21073
21,74,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21074
21,75,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,21075
21,76,4,0,0.0,1,25.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,21076
22,1,2,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22001
22,2,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,22002
22,3,5,0,0.0,0,0.0,2,40.0,0,0.0,1,20.0,0,0.0,0,0.0,2,40.0,22003
22,4,3,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,1,33.33,0,0.0,22004
22,5,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,22005
22,6,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,22006
22,7,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22007
22,8,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22008
22,9,7,0,0.0,2,28.57,0,0.0,0,0.0,4,57.14,1,14.29,0,0.0,0,0.0,22009
22,10,6,1,16.67,1,16.67,1,16.67,1,16.67,2,33.33,0,0.0,0,0.0,0,0.0,22010
22,11,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,22011
22,12,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,22012
22,13,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,22013
22,14,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,22014
22,15,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22015
22,16,5,1,20.0,0,0.0,0,0.0,1,20.0,2,40.0,0,0.0,0,0.0,1,20.0,22016
22,17,4,1,25.0,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,22017
22,18,4,1,25.0,1,25.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,22018
22,19,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22019
22,20,6,0,0.0,0,0.0,0,0.0,1,16.67,3,50.0,1,16.67,0,0.0,1,16.67,22020
22,21,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,22021
22,22,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,22022
22,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22023
22,24,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,22024
22,25,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22025
22,26,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,22026
22,27,8,3,37.5,0,0.0,0,0.0,0,0.0,4,50.0,1,12.5,0,0.0,0,0.0,22027
22,28,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22028
22,29,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22029
22,30,3,2,66.67,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,22030
