ward,precinct,total,Frederick Collins,Frederick Collins Percent,Thomas J. Dart,Thomas J. Dart Percent,Marshall P. Lewis,Marshall P. Lewis Percent,precinct_id
41,17,389,83,21.34,298,76.61,8,2.06,41017
41,18,322,77,23.91,237,73.6,8,2.48,41018
41,19,413,94,22.76,310,75.06,9,2.18,41019
41,20,416,121,29.09,282,67.79,13,3.13,41020
41,21,398,92,23.12,298,74.87,8,2.01,41021
41,22,327,78,23.85,239,73.09,10,3.06,41022
41,23,321,77,23.99,235,73.21,9,2.8,41023
41,24,367,123,33.51,238,64.85,6,1.63,41024
41,25,169,49,28.99,115,68.05,5,2.96,41025
41,26,171,58,33.92,112,65.5,1,0.58,41026
41,27,133,49,36.84,77,57.89,7,5.26,41027
41,28,329,81,24.62,233,70.82,15,4.56,41028
41,29,199,48,24.12,145,72.86,6,3.02,41029
41,30,429,93,21.68,327,76.22,9,2.1,41030
41,31,411,87,21.17,313,76.16,11,2.68,41031
41,32,253,81,32.02,169,66.8,3,1.19,41032
41,33,277,71,25.63,200,72.2,6,2.17,41033
41,34,323,81,25.08,234,72.45,8,2.48,41034
41,35,428,108,25.23,306,71.5,14,3.27,41035
41,36,410,90,21.95,313,76.34,7,1.71,41036
41,37,445,111,24.94,324,72.81,10,2.25,41037
41,38,382,93,24.35,279,73.04,10,2.62,41038
41,39,256,49,19.14,203,79.3,4,1.56,41039
41,40,439,119,27.11,309,70.39,11,2.51,41040
41,41,394,88,22.34,300,76.14,6,1.52,41041
41,42,450,101,22.44,340,75.56,9,2.0,41042
41,43,366,82,22.4,278,75.96,6,1.64,41043
41,44,394,85,21.57,298,75.63,11,2.79,41044
41,45,381,75,19.69,296,77.69,10,2.62,41045
41,46,280,64,22.86,210,75.0,6,2.14,41046
41,47,331,81,24.47,239,72.21,11,3.32,41047
41,48,205,56,27.32,140,68.29,9,4.39,41048
41,49,447,110,24.61,329,73.6,8,1.79,41049
41,50,401,101,25.19,278,69.33,22,5.49,41050
41,51,264,60,22.73,199,75.38,5,1.89,41051
41,52,456,122,26.75,314,68.86,20,4.39,41052
41,53,377,92,24.4,277,73.47,8,2.12,41053
41,54,256,53,20.7,197,76.95,6,2.34,41054
41,55,360,114,31.67,235,65.28,11,3.06,41055
41,56,472,102,21.61,357,75.64,13,2.75,41056
41,57,326,84,25.77,227,69.63,15,4.6,41057
42,1,448,110,24.55,328,73.21,10,2.23,42001
42,2,226,44,19.47,171,75.66,11,4.87,42002
42,3,309,67,21.68,232,75.08,10,3.24,42003
42,4,340,97,28.53,236,69.41,7,2.06,42004
42,5,286,54,18.88,223,77.97,9,3.15,42005
42,6,502,107,21.31,386,76.89,9,1.79,42006
42,7,293,72,24.57,207,70.65,14,4.78,42007
42,8,418,86,20.57,320,76.56,12,2.87,42008
42,9,807,198,24.54,555,68.77,54,6.69,42009
42,10,260,52,20.0,203,78.08,5,1.92,42010
42,11,364,124,34.07,235,64.56,5,1.37,42011
42,12,254,69,27.17,180,70.87,5,1.97,42012
42,13,478,111,23.22,351,73.43,16,3.35,42013
42,14,354,105,29.66,238,67.23,11,3.11,42014
42,15,365,74,20.27,274,75.07,17,4.66,42015
42,16,239,66,27.62,170,71.13,3,1.26,42016
42,17,539,127,23.56,390,72.36,22,4.08,42017
42,18,697,170,24.39,492,70.59,35,5.02,42018
42,19,158,60,37.97,93,58.86,5,3.16,42019
42,20,206,54,26.21,145,70.39,7,3.4,42020
42,21,273,68,24.91,200,73.26,5,1.83,42021
42,22,298,115,38.59,175,58.72,8,2.68,42022
42,23,402,96,23.88,296,73.63,10,2.49,42023
42,24,380,113,29.74,255,67.11,12,3.16,42024
42,25,296,59,19.93,226,76.35,11,3.72,42025
42,26,322,55,17.08,257,79.81,10,3.11,42026
42,27,368,73,19.84,278,75.54,17,4.62,42027
42,28,323,78,24.15,238,73.68,7,2.17,42028
42,29,400,109,27.25,288,72.0,3,0.75,42029
42,30,233,62,26.61,158,67.81,13,5.58,42030
42,31,348,106,30.46,233,66.95,9,2.59,42031
42,32,315,88,27.94,217,68.89,10,3.17,42032
42,33,404,79,19.55,316,78.22,9,2.23,42033
42,34,294,53,18.03,236,80.27,5,1.7,42034
42,35,262,58,22.14,199,75.95,5,1.91,42035
42,36,264,76,28.79,177,67.05,11,4.17,42036
42,37,315,90,28.57,220,69.84,5,1.59,42037
42,38,260,67,25.77,184,70.77,9,3.46,42038
42,39,165,77,46.67,87,52.73,1,0.61,42039
42,40,355,95,26.76,255,71.83,5,1.41,42040
42,41,566,170,30.04,375,66.25,21,3.71,42041
42,42,224,58,25.89,165,73.66,1,0.45,42042
42,43,308,84,27.27,216,70.13,8,2.6,42043
42,44,289,62,21.45,220,76.12,7,2.42,42044
42,45,309,70,22.65,233,75.4,6,1.94,42045
42,46,311,114,36.66,188,60.45,9,2.89,42046
42,47,196,38,19.39,151,77.04,7,3.57,42047
42,48,298,108,36.24,183,61.41,7,2.35,42048
42,49,108,58,53.7,43,39.81,7,6.48,42049
42,50,521,164,31.48,336,64.49,21,4.03,42050
42,51,652,171,26.23,455,69.79,26,3.99,42051
42,52,160,40,25.0,116,72.5,4,2.5,42052
42,53,404,93,23.02,295,73.02,16,3.96,42053
42,54,259,73,28.19,184,71.04,2,0.77,42054
42,55,405,137,33.83,257,63.46,11,2.72,42055
42,56,530,187,35.28,333,62.83,10,1.89,42056
42,57,283,73,25.8,196,69.26,14,4.95,42057
42,58,266,97,36.47,162,60.9,7,2.63,42058
42,59,486,148,30.45,321,66.05,17,3.5,42059
42,60,172,54,31.4,111,64.53,7,4.07,42060
42,61,288,97,33.68,186,64.58,5,1.74,42061
42,62,218,46,21.1,168,77.06,4,1.83,42062
42,63,309,72,23.3,231,74.76,6,1.94,42063
42,64,113,28,24.78,80,70.8,5,4.42,42064
42,65,437,117,26.77,309,70.71,11,2.52,42065
42,66,299,82,27.42,203,67.89,14,4.68,42066
42,67,682,215,31.52,436,63.93,31,4.55,42067
42,68,410,139,33.9,261,63.66,10,2.44,42068
42,69,245,50,20.41,179,73.06,16,6.53,42069
43,1,418,70,16.75,332,79.43,16,3.83,43001
43,2,375,116,30.93,246,65.6,13,3.47,43002
43,3,349,86,24.64,248,71.06,15,4.3,43003
43,4,443,115,25.96,317,71.56,11,2.48,43004
43,5,346,84,24.28,253,73.12,9,2.6,43005
43,6,241,53,21.99,179,74.27,9,3.73,43006
43,7,352,77,21.88,259,73.58,16,4.55,43007
43,8,419,88,21.0,316,75.42,15,3.58,43008
43,9,299,94,31.44,199,66.56,6,2.01,43009
43,10,329,92,27.96,233,70.82,4,1.22,43010
43,11,269,68,25.28,193,71.75,8,2.97,43011
43,12,393,100,25.45,278,70.74,15,3.82,43012
43,13,186,52,27.96,124,66.67,10,5.38,43013
43,14,277,40,14.44,226,81.59,11,3.97,43014
43,15,281,58,20.64,218,77.58,5,1.78,43015
43,16,321,77,23.99,235,73.21,9,2.8,43016
43,17,397,111,27.96,278,70.03,8,2.02,43017
43,18,405,110,27.16,289,71.36,6,1.48,43018
43,19,266,83,31.2,174,65.41,9,3.38,43019
43,20,313,68,21.73,231,73.8,14,4.47,43020
43,21,330,79,23.94,239,72.42,12,3.64,43021
43,22,305,95,31.15,200,65.57,10,3.28,43022
43,23,263,49,18.63,203,77.19,11,4.18,43023
43,24,331,94,28.4,225,67.98,12,3.63,43024
43,25,343,66,19.24,267,77.84,10,2.92,43025
43,26,278,69,24.82,204,73.38,5,1.8,43026
43,27,255,60,23.53,186,72.94,9,3.53,43027
43,28,448,114,25.45,322,71.88,12,2.68,43028
43,29,277,71,25.63,193,69.68,13,4.69,43029
43,30,243,71,29.22,164,67.49,8,3.29,43030
43,31,396,101,25.51,278,70.2,17,4.29,43031
43,32,327,68,20.8,251,76.76,8,2.45,43032
43,33,230,57,24.78,161,70.0,12,5.22,43033
43,34,155,35,22.58,109,70.32,11,7.1,43034
43,35,405,96,23.7,302,74.57,7,1.73,43035
43,36,281,73,25.98,200,71.17,8,2.85,43036
43,37,314,100,31.85,205,65.29,9,2.87,43037
43,38,246,59,23.98,178,72.36,9,3.66,43038
43,39,257,68,26.46,183,71.21,6,2.33,43039
43,40,151,43,28.48,104,68.87,4,2.65,43040
43,41,181,40,22.1,135,74.59,6,3.31,43041
43,42,283,72,25.44,209,73.85,2,0.71,43042
43,43,278,81,29.14,190,68.35,7,2.52,43043
43,44,333,89,26.73,229,68.77,15,4.5,43044
43,45,132,38,28.79,92,69.7,2,1.52,43045
43,46,416,101,24.28,311,74.76,4,0.96,43046
43,47,311,79,25.4,219,70.42,13,4.18,43047
43,48,301,64,21.26,229,76.08,8,2.66,43048
43,49,316,76,24.05,228,72.15,12,3.8,43049
43,50,279,83,29.75,188,67.38,8,2.87,43050
43,51,336,55,16.37,263,78.27,18,5.36,43051
43,52,305,94,30.82,203,66.56,8,2.62,43052
43,53,316,79,25.0,228,72.15,9,2.85,43053
43,54,263,55,20.91,201,76.43,7,2.66,43054
43,55,356,45,12.64,301,84.55,10,2.81,43055
43,56,235,59,25.11,167,71.06,9,3.83,43056
43,57,238,60,25.21,160,67.23,18,7.56,43057
43,58,238,42,17.65,185,77.73,11,4.62,43058
43,59,292,60,20.55,228,78.08,4,1.37,43059
44,1,292,49,16.78,228,78.08,15,5.14,44001
44,2,242,46,19.01,183,75.62,13,5.37,44002
44,3,339,36,10.62,293,86.43,10,2.95,44003
44,4,309,52,16.83,250,80.91,7,2.27,44004
44,5,344,54,15.7,279,81.1,11,3.2,44005
44,6,347,67,19.31,263,75.79,17,4.9,44006
44,7,350,81,23.14,250,71.43,19,5.43,44007
44,8,134,30,22.39,97,72.39,7,5.22,44008
44,9,278,67,24.1,200,71.94,11,3.96,44009
44,10,266,64,24.06,192,72.18,10,3.76,44010
44,11,329,73,22.19,240,72.95,16,4.86,44011
44,12,274,46,16.79,222,81.02,6,2.19,44012
44,13,236,46,19.49,183,77.54,7,2.97,44013
44,14,292,58,19.86,212,72.6,22,7.53,44014
44,15,419,81,19.33,312,74.46,26,6.21,44015
44,16,332,65,19.58,251,75.6,16,4.82,44016
44,17,357,48,13.45,299,83.75,10,2.8,44017
44,18,256,62,24.22,180,70.31,14,5.47,44018
44,19,189,34,17.99,151,79.89,4,2.12,44019
44,20,322,73,22.67,233,72.36,16,4.97,44020
44,21,406,77,18.97,305,75.12,24,5.91,44021
44,22,370,70,18.92,284,76.76,16,4.32,44022
44,23,290,50,17.24,222,76.55,18,6.21,44023
44,24,241,52,21.58,180,74.69,9,3.73,44024
44,25,351,77,21.94,259,73.79,15,4.27,44025
44,26,287,39,13.59,234,81.53,14,4.88,44026
44,27,406,92,22.66,303,74.63,11,2.71,44027
44,28,237,79,33.33,146,61.6,12,5.06,44028
44,29,410,85,20.73,303,73.9,22,5.37,44029
44,30,292,36,12.33,236,80.82,20,6.85,44030
44,31,394,106,26.9,270,68.53,18,4.57,44031
44,32,254,33,12.99,211,83.07,10,3.94,44032
44,33,386,35,9.07,335,86.79,16,4.15,44033
44,34,206,41,19.9,153,74.27,12,5.83,44034
44,35,252,42,16.67,203,80.56,7,2.78,44035
44,36,333,80,24.02,234,70.27,19,5.71,44036
44,37,439,61,13.9,351,79.95,27,6.15,44037
44,38,346,92,26.59,237,68.5,17,4.91,44038
44,39,369,120,32.52,236,63.96,13,3.52,44039
44,40,342,86,25.15,238,69.59,18,5.26,44040
44,41,360,80,22.22,262,72.78,18,5.0,44041
44,42,455,81,17.8,358,78.68,16,3.52,44042
44,43,392,95,24.23,281,71.68,16,4.08,44043
44,44,381,58,15.22,306,80.31,17,4.46,44044
44,45,399,94,23.56,284,71.18,21,5.26,44045
44,46,245,38,15.51,199,81.22,8,3.27,44046
44,47,505,130,25.74,354,70.1,21,4.16,44047
44,48,257,38,14.79,214,83.27,5,1.95,44048
44,49,496,80,16.13,403,81.25,13,2.62,44049
44,50,326,99,30.37,208,63.8,19,5.83,44050
44,51,267,77,28.84,182,68.16,8,3.0,44051
45,1,235,36,15.32,182,77.45,17,7.23,45001
45,2,358,90,25.14,261,72.91,7,1.96,45002
45,3,310,56,18.06,244,78.71,10,3.23,45003
45,4,399,108,27.07,282,70.68,9,2.26,45004
45,5,367,98,26.7,258,70.3,11,3.0,45005
45,6,303,64,21.12,225,74.26,14,4.62,45006
45,7,305,60,19.67,225,73.77,20,6.56,45007
45,8,240,39,16.25,179,74.58,22,9.17,45008
45,9,321,69,21.5,237,73.83,15,4.67,45009
45,10,341,74,21.7,251,73.61,16,4.69,45010
45,11,287,47,16.38,222,77.35,18,6.27,45011
45,12,351,62,17.66,278,79.2,11,3.13,45012
45,13,335,57,17.01,264,78.81,14,4.18,45013
45,14,339,64,18.88,261,76.99,14,4.13,45014
45,15,307,72,23.45,224,72.96,11,3.58,45015
45,16,290,46,15.86,227,78.28,17,5.86,45016
45,17,257,54,21.01,192,74.71,11,4.28,45017
45,18,298,29,9.73,258,86.58,11,3.69,45018
45,19,330,69,20.91,248,75.15,13,3.94,45019
45,20,267,57,21.35,203,76.03,7,2.62,45020
45,21,277,75,27.08,196,70.76,6,2.17,45021
45,22,264,66,25.0,189,71.59,9,3.41,45022
45,23,325,75,23.08,238,73.23,12,3.69,45023
45,24,387,92,23.77,280,72.35,15,3.88,45024
45,25,283,34,12.01,227,80.21,22,7.77,45025
45,26,321,54,16.82,247,76.95,20,6.23,45026
45,27,254,51,20.08,198,77.95,5,1.97,45027
45,28,236,31,13.14,197,83.47,8,3.39,45028
45,29,303,60,19.8,225,74.26,18,5.94,45029
45,30,320,69,21.56,237,74.06,14,4.38,45030
45,31,302,47,15.56,237,78.48,18,5.96,45031
45,32,214,40,18.69,165,77.1,9,4.21,45032
45,33,283,63,22.26,204,72.08,16,5.65,45033
45,34,233,53,22.75,169,72.53,11,4.72,45034
45,35,303,57,18.81,232,76.57,14,4.62,45035
45,36,305,59,19.34,229,75.08,17,5.57,45036
45,37,295,50,16.95,226,76.61,19,6.44,45037
45,38,337,69,20.47,256,75.96,12,3.56,45038
45,39,321,68,21.18,237,73.83,16,4.98,45039
45,40,317,41,12.93,258,81.39,18,5.68,45040
45,41,211,37,17.54,161,76.3,13,6.16,45041
45,42,278,58,20.86,214,76.98,6,2.16,45042
45,43,237,43,18.14,186,78.48,8,3.38,45043
45,44,325,62,19.08,245,75.38,18,5.54,45044
45,45,237,56,23.63,174,73.42,7,2.95,45045
45,46,301,54,17.94,232,77.08,15,4.98,45046
45,47,290,64,22.07,215,74.14,11,3.79,45047
45,48,286,56,19.58,215,75.17,15,5.24,45048
45,49,279,45,16.13,220,78.85,14,5.02,45049
45,50,270,56,20.74,200,74.07,14,5.19,45050
45,51,299,76,25.42,208,69.57,15,5.02,45051
45,52,307,55,17.92,242,78.83,10,3.26,45052
45,53,232,55,23.71,166,71.55,11,4.74,45053
46,1,507,75,14.79,414,81.66,18,3.55,46001
46,2,336,32,9.52,271,80.65,33,9.82,46002
46,3,359,46,12.81,297,82.73,16,4.46,46003
46,4,290,29,10.0,243,83.79,18,6.21,46004
46,5,233,30,12.88,188,80.69,15,6.44,46005
46,6,357,47,13.17,295,82.63,15,4.2,46006
46,7,234,28,11.97,195,83.33,11,4.7,46007
46,8,342,46,13.45,280,81.87,16,4.68,46008
46,9,293,38,12.97,238,81.23,17,5.8,46009
46,10,280,42,15.0,220,78.57,18,6.43,46010
46,11,340,51,15.0,280,82.35,9,2.65,46011
46,12,367,34,9.26,304,82.83,29,7.9,46012
46,13,342,76,22.22,254,74.27,12,3.51,46013
46,14,274,16,5.84,233,85.04,25,9.12,46014
46,15,391,67,17.14,308,78.77,16,4.09,46015
46,16,300,43,14.33,240,80.0,17,5.67,46016
46,17,438,71,16.21,350,79.91,17,3.88,46017
46,18,334,47,14.07,277,82.93,10,2.99,46018
46,19,379,30,7.92,317,83.64,32,8.44,46019
46,20,239,34,14.23,195,81.59,10,4.18,46020
46,21,160,24,15.0,122,76.25,14,8.75,46021
46,22,252,53,21.03,180,71.43,19,7.54,46022
46,23,268,30,11.19,228,85.07,10,3.73,46023
46,24,282,44,15.6,224,79.43,14,4.96,46024
46,25,438,114,26.03,303,69.18,21,4.79,46025
46,26,321,29,9.03,277,86.29,15,4.67,46026
46,27,359,72,20.06,269,74.93,18,5.01,46027
46,28,394,86,21.83,295,74.87,13,3.3,46028
46,29,296,40,13.51,243,82.09,13,4.39,46029
46,30,351,63,17.95,273,77.78,15,4.27,46030
46,31,391,46,11.76,327,83.63,18,4.6,46031
46,32,242,30,12.4,195,80.58,17,7.02,46032
46,33,371,56,15.09,296,79.78,19,5.12,46033
46,34,327,32,9.79,280,85.63,15,4.59,46034
46,35,402,60,14.93,305,75.87,37,9.2,46035
46,36,328,52,15.85,265,80.79,11,3.35,46036
46,37,256,36,14.06,214,83.59,6,2.34,46037
46,38,262,43,16.41,202,77.1,17,6.49,46038
46,39,395,65,16.46,317,80.25,13,3.29,46039
46,40,236,51,21.61,175,74.15,10,4.24,46040
46,41,290,61,21.03,210,72.41,19,6.55,46041
46,42,322,23,7.14,270,83.85,29,9.01,46042
46,43,419,45,10.74,348,83.05,26,6.21,46043
46,44,292,41,14.04,243,83.22,8,2.74,46044
46,45,377,51,13.53,308,81.7,18,4.77,46045
46,46,297,26,8.75,255,85.86,16,5.39,46046
46,47,141,13,9.22,114,80.85,14,9.93,46047
47,1,391,55,14.07,302,77.24,34,8.7,47001
47,2,268,45,16.79,212,79.1,11,4.1,47002
47,3,280,55,19.64,215,76.79,10,3.57,47003
47,4,349,43,12.32,296,84.81,10,2.87,47004
47,5,400,47,11.75,330,82.5,23,5.75,47005
47,6,397,55,13.85,323,81.36,19,4.79,47006
47,7,318,47,14.78,260,81.76,11,3.46,47007
47,8,417,72,17.27,321,76.98,24,5.76,47008
47,9,282,41,14.54,228,80.85,13,4.61,47009
47,10,241,22,9.13,208,86.31,11,4.56,47010
47,11,560,54,9.64,458,81.79,48,8.57,47011
47,12,359,51,14.21,284,79.11,24,6.69,47012
47,13,468,40,8.55,391,83.55,37,7.91,47013
47,14,252,26,10.32,209,82.94,17,6.75,47014
47,15,387,32,8.27,332,85.79,23,5.94,47015
47,16,345,34,9.86,288,83.48,23,6.67,47016
47,17,332,55,16.57,253,76.2,24,7.23,47017
47,18,393,71,18.07,304,77.35,18,4.58,47018
47,19,384,32,8.33,326,84.9,26,6.77,47019
47,20,415,53,12.77,335,80.72,27,6.51,47020
47,21,383,35,9.14,304,79.37,44,11.49,47021
47,22,327,56,17.13,253,77.37,18,5.5,47022
47,23,187,20,10.7,153,81.82,14,7.49,47023
47,24,399,83,20.8,302,75.69,14,3.51,47024
47,25,422,66,15.64,336,79.62,20,4.74,47025
47,26,589,62,10.53,480,81.49,47,7.98,47026
47,27,334,56,16.77,264,79.04,14,4.19,47027
47,28,433,48,11.09,352,81.29,33,7.62,47028
47,29,414,71,17.15,329,79.47,14,3.38,47029
47,30,377,39,10.34,308,81.7,30,7.96,47030
47,31,400,41,10.25,331,82.75,28,7.0,47031
47,32,401,47,11.72,327,81.55,27,6.73,47032
47,33,324,29,8.95,281,86.73,14,4.32,47033
47,34,434,51,11.75,359,82.72,24,5.53,47034
47,35,504,66,13.1,408,80.95,30,5.95,47035
47,36,524,54,10.31,424,80.92,46,8.78,47036
47,37,464,73,15.73,363,78.23,28,6.03,47037
47,38,409,42,10.27,347,84.84,20,4.89,47038
47,39,351,41,11.68,283,80.63,27,7.69,47039
47,40,349,49,14.04,267,76.5,33,9.46,47040
47,41,572,69,12.06,470,82.17,33,5.77,47041
47,42,287,35,12.2,231,80.49,21,7.32,47042
47,43,235,36,15.32,191,81.28,8,3.4,47043
47,44,353,79,22.38,259,73.37,15,4.25,47044
47,45,386,38,9.84,313,81.09,35,9.07,47045
47,46,280,42,15.0,229,81.79,9,3.21,47046
47,47,306,55,17.97,235,76.8,16,5.23,47047
47,48,57,6,10.53,48,84.21,3,5.26,47048
47,49,245,35,14.29,193,78.78,17,6.94,47049
47,50,345,68,19.71,264,76.52,13,3.77,47050
47,51,203,28,13.79,160,78.82,15,7.39,47051
47,52,204,20,9.8,180,88.24,4,1.96,47052
48,1,324,31,9.57,276,85.19,17,5.25,48001
48,2,263,44,16.73,203,77.19,16,6.08,48002
48,3,431,35,8.12,370,85.85,26,6.03,48003
48,4,421,74,17.58,335,79.57,12,2.85,48004
48,5,287,43,14.98,229,79.79,15,5.23,48005
48,6,397,73,18.39,302,76.07,22,5.54,48006
48,7,283,19,6.71,247,87.28,17,6.01,48007
48,8,245,43,17.55,191,77.96,11,4.49,48008
48,9,327,52,15.9,246,75.23,29,8.87,48009
48,10,221,19,8.6,185,83.71,17,7.69,48010
48,11,336,26,7.74,297,88.39,13,3.87,48011
48,12,317,40,12.62,260,82.02,17,5.36,48012
48,13,295,45,15.25,233,78.98,17,5.76,48013
48,14,405,147,36.3,244,60.25,14,3.46,48014
48,15,196,27,13.78,160,81.63,9,4.59,48015
48,16,272,30,11.03,228,83.82,14,5.15,48016
48,17,378,44,11.64,324,85.71,10,2.65,48017
48,18,212,17,8.02,179,84.43,16,7.55,48018
48,19,266,16,6.02,235,88.35,15,5.64,48019
48,20,207,21,10.14,182,87.92,4,1.93,48020
48,21,343,43,12.54,282,82.22,18,5.25,48021
48,22,400,55,13.75,330,82.5,15,3.75,48022
48,23,270,33,12.22,223,82.59,14,5.19,48023
48,24,173,13,7.51,148,85.55,12,6.94,48024
48,25,317,27,8.52,280,88.33,10,3.15,48025
48,26,346,55,15.9,274,79.19,17,4.91,48026
48,27,222,36,16.22,178,80.18,8,3.6,48027
48,28,268,34,12.69,223,83.21,11,4.1,48028
48,29,236,29,12.29,202,85.59,5,2.12,48029
48,30,303,23,7.59,263,86.8,17,5.61,48030
48,31,275,17,6.18,239,86.91,19,6.91,48031
48,32,258,20,7.75,208,80.62,30,11.63,48032
48,33,260,29,11.15,220,84.62,11,4.23,48033
48,34,332,35,10.54,275,82.83,22,6.63,48034
48,35,138,18,13.04,100,72.46,20,14.49,48035
48,36,280,34,12.14,236,84.29,10,3.57,48036
48,37,282,32,11.35,236,83.69,14,4.96,48037
48,38,360,25,6.94,317,88.06,18,5.0,48038
48,39,286,35,12.24,235,82.17,16,5.59,48039
48,40,217,25,11.52,184,84.79,8,3.69,48040
48,41,199,29,14.57,161,80.9,9,4.52,48041
48,42,300,20,6.67,259,86.33,21,7.0,48042
48,43,382,21,5.5,335,87.7,26,6.81,48043
48,44,405,20,4.94,355,87.65,30,7.41,48044
48,45,245,31,12.65,201,82.04,13,5.31,48045
48,46,201,14,6.97,174,86.57,13,6.47,48046
48,47,261,24,9.2,201,77.01,36,13.79,48047
48,48,334,42,12.57,268,80.24,24,7.19,48048
48,49,143,13,9.09,116,81.12,14,9.79,48049
48,50,348,25,7.18,298,85.63,25,7.18,48050
48,51,432,34,7.87,373,86.34,25,5.79,48051
48,52,234,24,10.26,192,82.05,18,7.69,48052
48,53,190,18,9.47,159,83.68,13,6.84,48053
48,54,259,20,7.72,223,86.1,16,6.18,48054
49,1,289,13,4.5,258,89.27,18,6.23,49001
49,2,409,51,12.47,342,83.62,16,3.91,49002
49,3,204,18,8.82,165,80.88,21,10.29,49003
49,4,146,13,8.9,126,86.3,7,4.79,49004
49,5,294,21,7.14,256,87.07,17,5.78,49005
49,6,303,29,9.57,260,85.81,14,4.62,49006
49,7,240,13,5.42,204,85.0,23,9.58,49007
49,8,315,32,10.16,263,83.49,20,6.35,49008
49,9,232,15,6.47,203,87.5,14,6.03,49009
49,10,260,24,9.23,221,85.0,15,5.77,49010
49,11,192,20,10.42,151,78.65,21,10.94,49011
49,12,309,17,5.5,277,89.64,15,4.85,49012
49,13,375,36,9.6,318,84.8,21,5.6,49013
49,14,297,34,11.45,239,80.47,24,8.08,49014
49,15,254,18,7.09,223,87.8,13,5.12,49015
49,16,227,26,11.45,182,80.18,19,8.37,49016
49,17,98,11,11.22,80,81.63,7,7.14,49017
49,18,218,17,7.8,180,82.57,21,9.63,49018
49,19,205,11,5.37,182,88.78,12,5.85,49019
49,20,354,36,10.17,285,80.51,33,9.32,49020
49,21,90,11,12.22,77,85.56,2,2.22,49021
49,22,262,21,8.02,221,84.35,20,7.63,49022
49,23,227,14,6.17,193,85.02,20,8.81,49023
49,24,293,20,6.83,258,88.05,15,5.12,49024
49,25,319,22,6.9,265,83.07,32,10.03,49025
49,26,319,74,23.2,223,69.91,22,6.9,49026
49,27,426,24,5.63,369,86.62,33,7.75,49027
49,28,220,15,6.82,191,86.82,14,6.36,49028
49,29,356,39,10.96,287,80.62,30,8.43,49029
49,30,310,29,9.35,265,85.48,16,5.16,49030
49,31,279,32,11.47,221,79.21,26,9.32,49031
49,32,197,14,7.11,165,83.76,18,9.14,49032
49,33,221,17,7.69,189,85.52,15,6.79,49033
49,34,296,21,7.09,262,88.51,13,4.39,49034
49,35,331,39,11.78,266,80.36,26,7.85,49035
49,36,403,37,9.18,338,83.87,28,6.95,49036
49,37,446,43,9.64,372,83.41,31,6.95,49037
49,38,253,16,6.32,219,86.56,18,7.11,49038
49,39,258,19,7.36,211,81.78,28,10.85,49039
49,40,260,38,14.62,210,80.77,12,4.62,49040
49,41,291,39,13.4,237,81.44,15,5.15,49041
49,42,306,22,7.19,263,85.95,21,6.86,49042
50,1,341,86,25.22,245,71.85,10,2.93,50001
50,2,359,83,23.12,255,71.03,21,5.85,50002
50,3,277,46,16.61,219,79.06,12,4.33,50003
50,4,295,38,12.88,246,83.39,11,3.73,50004
50,5,350,102,29.14,226,64.57,22,6.29,50005
50,6,197,27,13.71,166,84.26,4,2.03,50006
50,7,338,27,7.99,299,88.46,12,3.55,50007
50,8,180,20,11.11,154,85.56,6,3.33,50008
50,9,223,37,16.59,176,78.92,10,4.48,50009
50,10,224,50,22.32,165,73.66,9,4.02,50010
50,11,288,90,31.25,185,64.24,13,4.51,50011
50,12,194,54,27.84,135,69.59,5,2.58,50012
50,13,335,43,12.84,273,81.49,19,5.67,50013
50,14,130,31,23.85,95,73.08,4,3.08,50014
50,15,341,40,11.73,282,82.7,19,5.57,50015
50,16,151,37,24.5,109,72.19,5,3.31,50016
50,17,243,55,22.63,177,72.84,11,4.53,50017
50,18,232,30,12.93,190,81.9,12,5.17,50018
50,19,248,41,16.53,198,79.84,9,3.63,50019
50,20,268,48,17.91,207,77.24,13,4.85,50020
50,21,289,36,12.46,242,83.74,11,3.81,50021
50,22,289,35,12.11,230,79.58,24,8.3,50022
50,23,226,48,21.24,165,73.01,13,5.75,50023
50,24,293,39,13.31,242,82.59,12,4.1,50024
50,25,309,72,23.3,229,74.11,8,2.59,50025
50,26,219,41,18.72,169,77.17,9,4.11,50026
50,27,121,31,25.62,85,70.25,5,4.13,50027
50,28,278,55,19.78,205,73.74,18,6.47,50028
50,29,300,38,12.67,242,80.67,20,6.67,50029
50,30,247,82,33.2,158,63.97,7,2.83,50030
50,31,87,14,16.09,71,81.61,2,2.3,50031
50,32,298,28,9.4,253,84.9,17,5.7,50032
50,33,222,54,24.32,157,70.72,11,4.95,50033
50,34,256,26,10.16,216,84.38,14,5.47,50034
50,35,371,41,11.05,315,84.91,15,4.04,50035
50,36,320,56,17.5,244,76.25,20,6.25,50036
50,37,323,39,12.07,270,83.59,14,4.33,50037
50,38,171,39,22.81,127,74.27,5,2.92,50038
50,39,226,47,20.8,174,76.99,5,2.21,50039
50,40,331,90,27.19,227,68.58,14,4.23,50040
50,41,378,92,24.34,276,73.02,10,2.65,50041
50,42,267,42,15.73,210,78.65,15,5.62,50042
50,43,263,31,11.79,216,82.13,16,6.08,50043
50,44,244,55,22.54,180,73.77,9,3.69,50044
50,45,176,53,30.11,121,68.75,2,1.14,50045
