ward,precinct,total,Carolyn Joan Gallagher,Carolyn Joan Gallagher Percent,William B. Raines,William B. Raines Percent,Patricia S. Spratt,Patricia S. Spratt Percent,Mary Alice Melchor,Mary Alice Melchor Percent,precinct_id
41,40,66,26,39.39,20,30.3,9,13.64,11,16.67,41040
41,41,53,26,49.06,19,35.85,5,9.43,3,5.66,41041
41,42,57,19,33.33,23,40.35,5,8.77,10,17.54,41042
41,43,59,27,45.76,9,15.25,11,18.64,12,20.34,41043
41,44,60,27,45.0,17,28.33,9,15.0,7,11.67,41044
41,45,50,18,36.0,15,30.0,9,18.0,8,16.0,41045
41,46,90,28,31.11,26,28.89,24,26.67,12,13.33,41046
41,47,76,27,35.53,28,36.84,17,22.37,4,5.26,41047
42,1,76,27,35.53,21,27.63,21,27.63,7,9.21,42001
42,2,30,6,20.0,6,20.0,13,43.33,5,16.67,42002
42,3,28,7,25.0,5,17.86,12,42.86,4,14.29,42003
42,4,56,15,26.79,15,26.79,21,37.5,5,8.93,42004
42,5,20,4,20.0,1,5.0,10,50.0,5,25.0,42005
42,6,130,39,30.0,36,27.69,34,26.15,21,16.15,42006
42,7,52,8,15.38,16,30.77,19,36.54,9,17.31,42007
42,8,54,15,27.78,17,31.48,16,29.63,6,11.11,42008
42,9,49,7,14.29,27,55.1,9,18.37,6,12.24,42009
42,10,33,6,18.18,5,15.15,17,51.52,5,15.15,42010
42,11,55,17,30.91,9,16.36,20,36.36,9,16.36,42011
42,12,29,2,6.9,9,31.03,17,58.62,1,3.45,42012
42,13,105,26,24.76,23,21.9,42,40.0,14,13.33,42013
42,14,22,7,31.82,3,13.64,6,27.27,6,27.27,42014
42,15,12,4,33.33,1,8.33,4,33.33,3,25.0,42015
42,16,30,6,20.0,8,26.67,15,50.0,1,3.33,42016
42,17,27,6,22.22,6,22.22,9,33.33,6,22.22,42017
42,18,32,10,31.25,5,15.63,15,46.88,2,6.25,42018
42,19,56,17,30.36,13,23.21,21,37.5,5,8.93,42019
42,20,15,4,26.67,4,26.67,3,20.0,4,26.67,42020
42,21,20,5,25.0,6,30.0,5,25.0,4,20.0,42021
42,22,19,1,5.26,7,36.84,10,52.63,1,5.26,42022
42,23,21,8,38.1,4,19.05,8,38.1,1,4.76,42023
42,24,42,11,26.19,13,30.95,13,30.95,5,11.9,42024
42,25,47,12,25.53,19,40.43,10,21.28,6,12.77,42025
42,26,44,6,13.64,14,31.82,18,40.91,6,13.64,42026
42,27,42,11,26.19,14,33.33,11,26.19,6,14.29,42027
42,28,96,28,29.17,35,36.46,23,23.96,10,10.42,42028
42,29,24,5,20.83,7,29.17,8,33.33,4,16.67,42029
42,30,63,7,11.11,19,30.16,27,42.86,10,15.87,42030
42,31,34,8,23.53,11,32.35,13,38.24,2,5.88,42031
42,32,18,6,33.33,3,16.67,6,33.33,3,16.67,42032
42,33,35,8,22.86,7,20.0,18,51.43,2,5.71,42033
42,34,44,6,13.64,18,40.91,15,34.09,5,11.36,42034
42,35,82,30,36.59,21,25.61,22,26.83,9,10.98,42035
42,36,30,12,40.0,8,26.67,6,20.0,4,13.33,42036
42,37,13,1,7.69,5,38.46,5,38.46,2,15.38,42037
42,38,21,3,14.29,5,23.81,13,61.9,0,0.0,42038
42,39,19,6,31.58,4,21.05,5,26.32,4,21.05,42039
42,40,23,10,43.48,6,26.09,6,26.09,1,4.35,42040
42,41,30,6,20.0,7,23.33,8,26.67,9,30.0,42041
42,42,33,8,24.24,4,12.12,16,48.48,5,15.15,42042
43,1,32,8,25.0,10,31.25,9,28.13,5,15.63,43001
43,2,32,2,6.25,15,46.88,13,40.63,2,6.25,43002
43,3,33,5,15.15,13,39.39,10,30.3,5,15.15,43003
43,4,28,5,17.86,4,14.29,16,57.14,3,10.71,43004
43,5,29,2,6.9,8,27.59,17,58.62,2,6.9,43005
43,6,19,4,21.05,5,26.32,6,31.58,4,21.05,43006
43,7,56,18,32.14,16,28.57,11,19.64,11,19.64,43007
43,8,39,9,23.08,14,35.9,16,41.03,0,0.0,43008
43,9,72,18,25.0,22,30.56,19,26.39,13,18.06,43009
43,10,35,7,20.0,6,17.14,18,51.43,4,11.43,43010
43,11,36,4,11.11,7,19.44,21,58.33,4,11.11,43011
43,12,24,4,16.67,5,20.83,10,41.67,5,20.83,43012
43,13,59,17,28.81,15,25.42,14,23.73,13,22.03,43013
43,14,37,3,8.11,5,13.51,22,59.46,7,18.92,43014
43,15,42,14,33.33,16,38.1,7,16.67,5,11.9,43015
43,16,35,4,11.43,9,25.71,17,48.57,5,14.29,43016
43,17,30,2,6.67,3,10.0,23,76.67,2,6.67,43017
43,18,37,11,29.73,7,18.92,13,35.14,6,16.22,43018
43,19,44,5,11.36,15,34.09,20,45.45,4,9.09,43019
43,20,49,9,18.37,15,30.61,23,46.94,2,4.08,43020
43,21,42,9,21.43,11,26.19,18,42.86,4,9.52,43021
43,22,32,10,31.25,7,21.88,9,28.13,6,18.75,43022
43,23,23,6,26.09,1,4.35,10,43.48,6,26.09,43023
43,24,37,8,21.62,15,40.54,9,24.32,5,13.51,43024
43,25,62,12,19.35,18,29.03,24,38.71,8,12.9,43025
43,26,41,11,26.83,11,26.83,16,39.02,3,7.32,43026
43,27,34,6,17.65,12,35.29,8,23.53,8,23.53,43027
43,28,43,9,20.93,14,32.56,10,23.26,10,23.26,43028
43,29,35,9,25.71,10,28.57,11,31.43,5,14.29,43029
43,30,38,6,15.79,12,31.58,19,50.0,1,2.63,43030
43,31,76,21,27.63,24,31.58,20,26.32,11,14.47,43031
43,32,53,10,18.87,8,15.09,26,49.06,9,16.98,43032
43,33,67,13,19.4,18,26.87,30,44.78,6,8.96,43033
43,34,53,21,39.62,15,28.3,12,22.64,5,9.43,43034
43,35,75,15,20.0,17,22.67,32,42.67,11,14.67,43035
43,36,17,5,29.41,8,47.06,2,11.76,2,11.76,43036
43,37,29,7,24.14,8,27.59,8,27.59,6,20.69,43037
43,38,35,8,22.86,16,45.71,10,28.57,1,2.86,43038
43,39,33,14,42.42,7,21.21,7,21.21,5,15.15,43039
43,40,23,9,39.13,6,26.09,6,26.09,2,8.7,43040
43,41,69,7,10.14,19,27.54,38,55.07,5,7.25,43041
43,42,30,4,13.33,10,33.33,13,43.33,3,10.0,43042
43,43,53,11,20.75,13,24.53,22,41.51,7,13.21,43043
43,44,52,15,28.85,18,34.62,18,34.62,1,1.92,43044
43,45,35,7,20.0,6,17.14,21,60.0,1,2.86,43045
43,46,15,2,13.33,4,26.67,8,53.33,1,6.67,43046
44,1,87,21,24.14,24,27.59,26,29.89,16,18.39,44001
44,2,34,5,14.71,11,32.35,11,32.35,7,20.59,44002
44,3,63,21,33.33,14,22.22,24,38.1,4,6.35,44003
44,4,83,14,16.87,22,26.51,24,28.92,23,27.71,44004
44,5,31,8,25.81,6,19.35,14,45.16,3,9.68,44005
44,6,31,10,32.26,6,19.35,12,38.71,3,9.68,44006
44,7,46,7,15.22,17,36.96,20,43.48,2,4.35,44007
44,8,45,16,35.56,12,26.67,12,26.67,5,11.11,44008
44,9,12,3,25.0,3,25.0,4,33.33,2,16.67,44009
44,10,20,2,10.0,6,30.0,9,45.0,3,15.0,44010
44,11,38,13,34.21,11,28.95,11,28.95,3,7.89,44011
44,12,46,15,32.61,8,17.39,21,45.65,2,4.35,44012
44,13,15,3,20.0,5,33.33,6,40.0,1,6.67,44013
44,14,24,7,29.17,3,12.5,12,50.0,2,8.33,44014
44,15,47,10,21.28,16,34.04,17,36.17,4,8.51,44015
44,16,39,9,23.08,7,17.95,13,33.33,10,25.64,44016
44,17,63,12,19.05,17,26.98,29,46.03,5,7.94,44017
44,18,34,14,41.18,9,26.47,9,26.47,2,5.88,44018
44,19,50,11,22.0,14,28.0,19,38.0,6,12.0,44019
44,20,16,5,31.25,6,37.5,3,18.75,2,12.5,44020
44,21,29,10,34.48,6,20.69,9,31.03,4,13.79,44021
44,22,49,10,20.41,12,24.49,22,44.9,5,10.2,44022
44,23,25,5,20.0,8,32.0,11,44.0,1,4.0,44023
44,24,68,13,19.12,14,20.59,29,42.65,12,17.65,44024
44,25,23,6,26.09,6,26.09,4,17.39,7,30.43,44025
44,26,37,8,21.62,13,35.14,14,37.84,2,5.41,44026
44,27,38,10,26.32,15,39.47,12,31.58,1,2.63,44027
44,28,45,13,28.89,17,37.78,10,22.22,5,11.11,44028
44,29,32,5,15.63,4,12.5,15,46.88,8,25.0,44029
44,30,30,12,40.0,4,13.33,9,30.0,5,16.67,44030
44,31,25,4,16.0,10,40.0,8,32.0,3,12.0,44031
44,32,39,8,20.51,13,33.33,15,38.46,3,7.69,44032
44,33,33,8,24.24,12,36.36,8,24.24,5,15.15,44033
44,34,65,18,27.69,17,26.15,23,35.38,7,10.77,44034
44,35,97,23,23.71,31,31.96,32,32.99,11,11.34,44035
44,36,20,3,15.0,8,40.0,7,35.0,2,10.0,44036
44,37,52,14,26.92,16,30.77,17,32.69,5,9.62,44037
44,38,18,1,5.56,9,50.0,6,33.33,2,11.11,44038
44,39,22,8,36.36,4,18.18,9,40.91,1,4.55,44039
44,40,36,6,16.67,12,33.33,12,33.33,6,16.67,44040
44,41,57,19,33.33,19,33.33,14,24.56,5,8.77,44041
45,1,59,13,22.03,17,28.81,18,30.51,11,18.64,45001
45,2,76,20,26.32,21,27.63,20,26.32,15,19.74,45002
45,3,73,24,32.88,16,21.92,18,24.66,15,20.55,45003
45,4,105,39,37.14,28,26.67,22,20.95,16,15.24,45004
45,5,102,29,28.43,20,19.61,37,36.27,16,15.69,45005
45,6,113,32,28.32,23,20.35,47,41.59,11,9.73,45006
45,7,107,41,38.32,20,18.69,27,25.23,19,17.76,45007
45,8,93,30,32.26,23,24.73,25,26.88,15,16.13,45008
45,9,118,49,41.53,28,23.73,18,15.25,23,19.49,45009
45,10,102,40,39.22,21,20.59,23,22.55,18,17.65,45010
45,11,84,26,30.95,22,26.19,22,26.19,14,16.67,45011
45,12,67,21,31.34,22,32.84,13,19.4,11,16.42,45012
45,13,47,13,27.66,13,27.66,7,14.89,14,29.79,45013
45,14,76,25,32.89,18,23.68,18,23.68,15,19.74,45014
45,15,97,36,37.11,22,22.68,23,23.71,16,16.49,45015
45,16,66,21,31.82,15,22.73,20,30.3,10,15.15,45016
45,17,69,28,40.58,19,27.54,12,17.39,10,14.49,45017
45,18,66,22,33.33,22,33.33,11,16.67,11,16.67,45018
45,19,30,8,26.67,10,33.33,7,23.33,5,16.67,45019
45,20,41,10,24.39,12,29.27,10,24.39,9,21.95,45020
45,21,55,27,49.09,13,23.64,10,18.18,5,9.09,45021
45,22,60,21,35.0,10,16.67,13,21.67,16,26.67,45022
45,23,67,23,34.33,23,34.33,12,17.91,9,13.43,45023
45,24,54,26,48.15,17,31.48,8,14.81,3,5.56,45024
45,25,50,15,30.0,17,34.0,11,22.0,7,14.0,45025
45,26,36,16,44.44,7,19.44,6,16.67,7,19.44,45026
45,27,62,23,37.1,12,19.35,13,20.97,14,22.58,45027
45,28,42,11,26.19,8,19.05,13,30.95,10,23.81,45028
45,29,37,10,27.03,7,18.92,11,29.73,9,24.32,45029
45,30,49,25,51.02,12,24.49,6,12.24,6,12.24,45030
45,31,54,27,50.0,10,18.52,6,11.11,11,20.37,45031
45,32,47,20,42.55,12,25.53,9,19.15,6,12.77,45032
45,33,37,12,32.43,10,27.03,7,18.92,8,21.62,45033
45,34,58,22,37.93,15,25.86,11,18.97,10,17.24,45034
45,35,68,24,35.29,17,25.0,13,19.12,14,20.59,45035
45,36,65,21,32.31,24,36.92,9,13.85,11,16.92,45036
45,37,45,17,37.78,15,33.33,8,17.78,5,11.11,45037
45,38,38,13,34.21,12,31.58,6,15.79,7,18.42,45038
45,39,54,16,29.63,19,35.19,10,18.52,9,16.67,45039
45,40,55,20,36.36,15,27.27,9,16.36,11,20.0,45040
45,41,38,16,42.11,12,31.58,5,13.16,5,13.16,45041
45,42,88,38,43.18,23,26.14,17,19.32,10,11.36,45042
45,43,61,18,29.51,18,29.51,19,31.15,6,9.84,45043
45,44,67,27,40.3,21,31.34,14,20.9,5,7.46,45044
45,45,21,5,23.81,5,23.81,7,33.33,4,19.05,45045
45,46,37,12,32.43,15,40.54,5,13.51,5,13.51,45046
45,47,47,19,40.43,15,31.91,9,19.15,4,8.51,45047
45,48,29,12,41.38,7,24.14,7,24.14,3,10.34,45048
46,1,70,20,28.57,20,28.57,21,30.0,9,12.86,46001
46,2,47,12,25.53,16,34.04,11,23.4,8,17.02,46002
46,3,75,11,14.67,30,40.0,27,36.0,7,9.33,46003
46,4,57,16,28.07,20,35.09,12,21.05,9,15.79,46004
46,5,26,5,19.23,8,30.77,10,38.46,3,11.54,46005
46,6,32,8,25.0,12,37.5,7,21.88,5,15.63,46006
46,7,111,31,27.93,46,41.44,25,22.52,9,8.11,46007
46,8,36,9,25.0,13,36.11,12,33.33,2,5.56,46008
46,9,39,8,20.51,13,33.33,9,23.08,9,23.08,46009
46,10,25,2,8.0,8,32.0,11,44.0,4,16.0,46010
46,11,48,19,39.58,11,22.92,11,22.92,7,14.58,46011
46,12,46,17,36.96,13,28.26,10,21.74,6,13.04,46012
46,13,39,14,35.9,17,43.59,6,15.38,2,5.13,46013
46,14,90,22,24.44,36,40.0,25,27.78,7,7.78,46014
46,15,42,8,19.05,17,40.48,12,28.57,5,11.9,46015
46,16,65,16,24.62,20,30.77,17,26.15,12,18.46,46016
46,17,78,13,16.67,27,34.62,26,33.33,12,15.38,46017
46,18,49,18,36.73,11,22.45,11,22.45,9,18.37,46018
46,19,62,13,20.97,28,45.16,16,25.81,5,8.06,46019
46,20,82,19,23.17,30,36.59,22,26.83,11,13.41,46020
46,21,28,12,42.86,6,21.43,8,28.57,2,7.14,46021
46,22,36,12,33.33,9,25.0,11,30.56,4,11.11,46022
46,23,58,18,31.03,12,20.69,14,24.14,14,24.14,46023
46,24,56,14,25.0,21,37.5,17,30.36,4,7.14,46024
46,25,44,13,29.55,11,25.0,15,34.09,5,11.36,46025
46,26,36,12,33.33,14,38.89,5,13.89,5,13.89,46026
46,27,51,14,27.45,15,29.41,10,19.61,12,23.53,46027
46,28,87,17,19.54,36,41.38,26,29.89,8,9.2,46028
46,29,59,12,20.34,12,20.34,17,28.81,18,30.51,46029
46,30,58,16,27.59,15,25.86,18,31.03,9,15.52,46030
46,31,37,6,16.22,14,37.84,16,43.24,1,2.7,46031
46,32,80,20,25.0,20,25.0,26,32.5,14,17.5,46032
46,33,64,10,15.63,25,39.06,21,32.81,8,12.5,46033
46,34,46,18,39.13,16,34.78,7,15.22,5,10.87,46034
46,35,60,14,23.33,16,26.67,24,40.0,6,10.0,46035
46,36,76,22,28.95,23,30.26,22,28.95,9,11.84,46036
46,37,65,16,24.62,27,41.54,12,18.46,10,15.38,46037
46,38,44,9,20.45,14,31.82,11,25.0,10,22.73,46038
46,39,34,16,47.06,6,17.65,6,17.65,6,17.65,46039
46,40,70,15,21.43,25,35.71,21,30.0,9,12.86,46040
47,1,23,6,26.09,4,17.39,10,43.48,3,13.04,47001
47,2,55,10,18.18,13,23.64,23,41.82,9,16.36,47002
47,3,93,32,34.41,33,35.48,18,19.35,10,10.75,47003
47,4,57,20,35.09,9,15.79,19,33.33,9,15.79,47004
47,5,46,12,26.09,13,28.26,16,34.78,5,10.87,47005
47,6,37,11,29.73,7,18.92,15,40.54,4,10.81,47006
47,7,34,8,23.53,10,29.41,15,44.12,1,2.94,47007
47,8,38,10,26.32,6,15.79,20,52.63,2,5.26,47008
47,9,23,5,21.74,4,17.39,8,34.78,6,26.09,47009
47,10,35,10,28.57,5,14.29,18,51.43,2,5.71,47010
47,11,26,8,30.77,5,19.23,9,34.62,4,15.38,47011
47,12,40,11,27.5,8,20.0,12,30.0,9,22.5,47012
47,13,43,4,9.3,14,32.56,14,32.56,11,25.58,47013
47,14,33,7,21.21,10,30.3,10,30.3,6,18.18,47014
47,15,57,17,29.82,16,28.07,13,22.81,11,19.3,47015
47,16,61,12,19.67,16,26.23,25,40.98,8,13.11,47016
47,17,51,16,31.37,6,11.76,23,45.1,6,11.76,47017
47,18,27,5,18.52,4,14.81,9,33.33,9,33.33,47018
47,19,53,6,11.32,17,32.08,19,35.85,11,20.75,47019
47,20,45,13,28.89,9,20.0,16,35.56,7,15.56,47020
47,21,49,19,38.78,9,18.37,15,30.61,6,12.24,47021
47,22,56,18,32.14,14,25.0,17,30.36,7,12.5,47022
47,23,59,11,18.64,20,33.9,20,33.9,8,13.56,47023
47,24,37,14,37.84,10,27.03,9,24.32,4,10.81,47024
47,25,31,10,32.26,7,22.58,10,32.26,4,12.9,47025
47,26,28,7,25.0,8,28.57,11,39.29,2,7.14,47026
47,27,40,12,30.0,7,17.5,18,45.0,3,7.5,47027
47,28,45,13,28.89,14,31.11,9,20.0,9,20.0,47028
47,29,53,19,35.85,12,22.64,16,30.19,6,11.32,47029
47,30,59,13,22.03,14,23.73,18,30.51,14,23.73,47030
47,31,56,18,32.14,10,17.86,21,37.5,7,12.5,47031
47,32,51,10,19.61,6,11.76,22,43.14,13,25.49,47032
47,33,35,12,34.29,9,25.71,10,28.57,4,11.43,47033
47,34,42,8,19.05,9,21.43,17,40.48,8,19.05,47034
47,35,44,9,20.45,8,18.18,18,40.91,9,20.45,47035
47,36,51,12,23.53,16,31.37,17,33.33,6,11.76,47036
47,37,40,10,25.0,7,17.5,12,30.0,11,27.5,47037
47,38,31,6,19.35,6,19.35,13,41.94,6,19.35,47038
47,39,55,14,25.45,13,23.64,20,36.36,8,14.55,47039
47,40,60,14,23.33,16,26.67,27,45.0,3,5.0,47040
47,41,54,12,22.22,11,20.37,25,46.3,6,11.11,47041
47,42,32,7,21.88,5,15.63,15,46.88,5,15.63,47042
47,43,41,8,19.51,16,39.02,10,24.39,7,17.07,47043
47,44,58,21,36.21,18,31.03,16,27.59,3,5.17,47044
47,45,52,8,15.38,12,23.08,25,48.08,7,13.46,47045
47,46,51,10,19.61,19,37.25,16,31.37,6,11.76,47046
47,47,45,15,33.33,11,24.44,14,31.11,5,11.11,47047
47,48,29,9,31.03,10,34.48,4,13.79,6,20.69,47048
48,1,35,9,25.71,10,28.57,7,20.0,9,25.71,48001
48,2,28,5,17.86,9,32.14,13,46.43,1,3.57,48002
48,3,75,21,28.0,21,28.0,26,34.67,7,9.33,48003
48,4,80,18,22.5,25,31.25,22,27.5,15,18.75,48004
48,5,85,20,23.53,28,32.94,25,29.41,12,14.12,48005
48,6,71,13,18.31,26,36.62,15,21.13,17,23.94,48006
48,7,49,13,26.53,12,24.49,15,30.61,9,18.37,48007
48,8,32,11,34.38,7,21.88,9,28.13,5,15.63,48008
48,9,50,10,20.0,16,32.0,14,28.0,10,20.0,48009
48,10,73,11,15.07,29,39.73,28,38.36,5,6.85,48010
48,11,56,8,14.29,25,44.64,19,33.93,4,7.14,48011
48,12,63,22,34.92,21,33.33,14,22.22,6,9.52,48012
48,13,88,16,18.18,29,32.95,21,23.86,22,25.0,48013
48,14,64,21,32.81,24,37.5,15,23.44,4,6.25,48014
48,15,50,11,22.0,18,36.0,11,22.0,10,20.0,48015
48,16,75,29,38.67,24,32.0,15,20.0,7,9.33,48016
48,17,68,20,29.41,20,29.41,20,29.41,8,11.76,48017
48,18,93,38,40.86,24,25.81,18,19.35,13,13.98,48018
48,19,34,7,20.59,10,29.41,16,47.06,1,2.94,48019
48,20,67,16,23.88,28,41.79,17,25.37,6,8.96,48020
48,21,106,39,36.79,36,33.96,19,17.92,12,11.32,48021
48,22,107,25,23.36,50,46.73,23,21.5,9,8.41,48022
48,23,98,22,22.45,37,37.76,30,30.61,9,9.18,48023
48,24,52,11,21.15,22,42.31,9,17.31,10,19.23,48024
48,25,66,14,21.21,18,27.27,29,43.94,5,7.58,48025
48,26,37,6,16.22,18,48.65,7,18.92,6,16.22,48026
48,27,44,7,15.91,14,31.82,17,38.64,6,13.64,48027
48,28,102,35,34.31,38,37.25,14,13.73,15,14.71,48028
48,29,95,20,21.05,33,34.74,21,22.11,21,22.11,48029
48,30,62,16,25.81,26,41.94,17,27.42,3,4.84,48030
48,31,76,17,22.37,25,32.89,19,25.0,15,19.74,48031
48,32,55,19,34.55,11,20.0,11,20.0,14,25.45,48032
48,33,83,25,30.12,25,30.12,21,25.3,12,14.46,48033
48,34,47,7,14.89,19,40.43,11,23.4,10,21.28,48034
48,35,69,27,39.13,20,28.99,10,14.49,12,17.39,48035
48,36,66,15,22.73,24,36.36,17,25.76,10,15.15,48036
48,37,39,5,12.82,19,48.72,11,28.21,4,10.26,48037
48,38,71,14,19.72,23,32.39,32,45.07,2,2.82,48038
48,39,69,22,31.88,24,34.78,11,15.94,12,17.39,48039
48,40,43,8,18.6,13,30.23,17,39.53,5,11.63,48040
48,41,48,14,29.17,21,43.75,9,18.75,4,8.33,48041
48,42,67,15,22.39,21,31.34,19,28.36,12,17.91,48042
48,43,72,23,31.94,22,30.56,19,26.39,8,11.11,48043
48,44,56,11,19.64,19,33.93,16,28.57,10,17.86,48044
48,45,42,10,23.81,12,28.57,17,40.48,3,7.14,48045
48,46,72,21,29.17,29,40.28,14,19.44,8,11.11,48046
49,1,63,13,20.63,27,42.86,15,23.81,8,12.7,49001
49,2,58,13,22.41,28,48.28,11,18.97,6,10.34,49002
49,3,91,14,15.38,42,46.15,21,23.08,14,15.38,49003
49,4,84,15,17.86,32,38.1,30,35.71,7,8.33,49004
49,5,125,28,22.4,49,39.2,32,25.6,16,12.8,49005
49,6,69,12,17.39,33,47.83,16,23.19,8,11.59,49006
49,7,58,15,25.86,24,41.38,13,22.41,6,10.34,49007
49,8,61,6,9.84,29,47.54,16,26.23,10,16.39,49008
49,9,89,11,12.36,38,42.7,21,23.6,19,21.35,49009
49,10,67,19,28.36,22,32.84,17,25.37,9,13.43,49010
49,11,99,13,13.13,44,44.44,28,28.28,14,14.14,49011
49,12,114,22,19.3,45,39.47,39,34.21,8,7.02,49012
49,13,101,21,20.79,42,41.58,27,26.73,11,10.89,49013
49,14,76,27,35.53,18,23.68,18,23.68,13,17.11,49014
49,15,47,12,25.53,17,36.17,13,27.66,5,10.64,49015
49,16,90,24,26.67,30,33.33,22,24.44,14,15.56,49016
49,17,116,29,25.0,34,29.31,36,31.03,17,14.66,49017
49,18,101,21,20.79,30,29.7,37,36.63,13,12.87,49018
49,19,67,23,34.33,29,43.28,6,8.96,9,13.43,49019
49,20,83,9,10.84,46,55.42,15,18.07,13,15.66,49020
49,21,64,13,20.31,35,54.69,8,12.5,8,12.5,49021
49,22,116,21,18.1,39,33.62,40,34.48,16,13.79,49022
49,23,70,13,18.57,32,45.71,19,27.14,6,8.57,49023
49,24,56,8,14.29,29,51.79,15,26.79,4,7.14,49024
49,25,95,21,22.11,41,43.16,27,28.42,6,6.32,49025
49,26,95,25,26.32,36,37.89,21,22.11,13,13.68,49026
49,27,63,8,12.7,35,55.56,15,23.81,5,7.94,49027
49,28,73,23,31.51,21,28.77,18,24.66,11,15.07,49028
49,29,98,14,14.29,47,47.96,24,24.49,13,13.27,49029
49,30,91,20,21.98,37,40.66,22,24.18,12,13.19,49030
49,31,72,19,26.39,25,34.72,21,29.17,7,9.72,49031
49,32,87,23,26.44,33,37.93,18,20.69,13,14.94,49032
49,33,72,10,13.89,31,43.06,24,33.33,7,9.72,49033
50,1,52,13,25.0,11,21.15,20,38.46,8,15.38,50001
50,2,37,8,21.62,12,32.43,12,32.43,5,13.51,50002
50,3,56,14,25.0,22,39.29,15,26.79,5,8.93,50003
50,4,67,14,20.9,19,28.36,22,32.84,12,17.91,50004
50,5,33,8,24.24,9,27.27,10,30.3,6,18.18,50005
50,6,79,28,35.44,22,27.85,14,17.72,15,18.99,50006
50,7,90,31,34.44,18,20.0,33,36.67,8,8.89,50007
50,8,42,12,28.57,21,50.0,3,7.14,6,14.29,50008
50,9,66,17,25.76,13,19.7,31,46.97,5,7.58,50009
50,10,42,9,21.43,18,42.86,11,26.19,4,9.52,50010
50,11,27,6,22.22,5,18.52,11,40.74,5,18.52,50011
50,12,44,10,22.73,9,20.45,17,38.64,8,18.18,50012
50,13,51,9,17.65,20,39.22,9,17.65,13,25.49,50013
50,14,32,11,34.38,4,12.5,9,28.13,8,25.0,50014
50,15,90,26,28.89,23,25.56,23,25.56,18,20.0,50015
50,16,34,10,29.41,11,32.35,9,26.47,4,11.76,50016
50,17,36,12,33.33,10,27.78,8,22.22,6,16.67,50017
50,18,23,5,21.74,4,17.39,5,21.74,9,39.13,50018
50,19,48,14,29.17,10,20.83,15,31.25,9,18.75,50019
50,20,61,12,19.67,24,39.34,20,32.79,5,8.2,50020
50,21,49,15,30.61,13,26.53,13,26.53,8,16.33,50021
50,22,26,8,30.77,12,46.15,4,15.38,2,7.69,50022
50,23,29,10,34.48,7,24.14,9,31.03,3,10.34,50023
50,24,38,11,28.95,12,31.58,8,21.05,7,18.42,50024
50,25,36,8,22.22,11,30.56,11,30.56,6,16.67,50025
50,26,54,19,35.19,16,29.63,13,24.07,6,11.11,50026
50,27,21,7,33.33,8,38.1,5,23.81,1,4.76,50027
50,28,92,31,33.7,26,28.26,19,20.65,16,17.39,50028
50,29,31,9,29.03,5,16.13,11,35.48,6,19.35,50029
50,30,29,10,34.48,9,31.03,6,20.69,4,13.79,50030
50,31,46,14,30.43,15,32.61,13,28.26,4,8.7,50031
50,32,35,5,14.29,14,40.0,13,37.14,3,8.57,50032
50,33,37,14,37.84,6,16.22,12,32.43,5,13.51,50033
50,34,89,21,23.6,25,28.09,28,31.46,15,16.85,50034
50,35,74,17,22.97,23,31.08,17,22.97,17,22.97,50035
50,36,64,16,25.0,26,40.63,16,25.0,6,9.38,50036
50,37,75,28,37.33,12,16.0,22,29.33,13,17.33,50037
50,38,50,15,30.0,15,30.0,12,24.0,8,16.0,50038
50,39,37,7,18.92,16,43.24,9,24.32,5,13.51,50039
50,40,40,15,37.5,13,32.5,8,20.0,4,10.0,50040
